xSet,ySet,RFQPAH_R,RFBPAH_R,TO1IN,TO3IN,D7TOR
169.0,237.0,169.000244140625,237.82958984375,23.797418268482666,21.92718289176758,21.469758596550662
171.0,237.0,171.002197265625,237.90283203125,23.85982954115112,21.908220208378907,21.445457794517214
173.0,237.0,173.004150390625,237.87841796875,24.156283086326294,22.18950001197754,21.755293020443666
175.0,237.0,175.0,237.890625,23.828623904816894,21.73123516341797,21.3361041853667
177.0,237.0,177.001953125,237.90283203125,23.80365939574951,21.70911203279785,21.281427380791445
179.0,237.0,179.00390625,237.890625,23.741248123081053,21.70911203279785,21.302690582570712
181.0,237.0,181.005859375,237.7685546875,23.84734728661743,21.69014934940918,21.251051378249635
183.0,237.0,183.001708984375,237.90283203125,23.77245375941528,21.402548651347658,20.844012944189394
185.0,237.0,185.003662109375,237.87841796875,23.90039686838562,21.282451656552734,20.816674541901765
145.0,238.0,145.001220703125,238.97705078125,24.22805604989502,20.937962908325197,20.46735051267096
147.0,238.0,147.003173828125,239.07470703125,23.950325886520385,20.824186807993165,20.385335305808077
149.0,238.0,149.005126953125,238.9892578125,24.281105631663205,21.37410462626465,20.8743889467312
151.0,238.0,151.0009765625,239.0380859375,24.355999158865355,21.58269414354004,-10.822969705646576
153.0,238.0,153.0029296875,239.0625,24.212453231727903,21.58901503800293,21.10524656604895
155.0,238.0,155.0048828125,238.9404296875,23.728765868547363,21.320377023330078,20.828824942918487
157.0,238.0,157.000732421875,239.0625,24.028339977355955,21.70911203279785,21.238900977232912
159.0,238.0,159.002685546875,238.97705078125,23.809900523016356,21.60165682692871,21.09309616503223
161.0,238.0,161.004638671875,238.97705078125,24.18748872266052,22.012514967016603,21.582149805955353
163.0,238.0,163.00048828125,238.95263671875,24.315431831630857,22.198981353671876,21.712766616885133
165.0,238.0,165.00244140625,238.9892578125,24.028339977355955,22.044119439331055,21.509247399855013
167.0,238.0,167.00439453125,238.95263671875,24.07826899549072,22.08836570057129,21.612525808497164
169.0,238.0,169.000244140625,239.00146484375,23.925361377453,21.9145411028418,21.515322600363373
171.0,238.0,171.002197265625,238.96484375,23.969049268320923,22.05360078102539,21.65808981230988
173.0,238.0,173.004150390625,238.97705078125,23.947205322886962,22.015675414248047,21.573037005192813
175.0,238.0,175.0,239.013671875,24.028339977355955,22.015675414248047,21.636826610530612
177.0,238.0,177.001953125,239.0625,23.797418268482666,21.73755605788086,21.32699138460416
179.0,238.0,179.00390625,239.111328125,23.915999686552734,21.826048580361327,21.381668189179415
181.0,238.0,181.005859375,239.0625,23.90039686838562,21.718593374492187,21.238900977232912
183.0,238.0,183.001708984375,238.9892578125,23.56337599597595,21.437313570893554,20.956404153594086
185.0,238.0,185.003662109375,239.07470703125,23.919120250186158,21.361462837338866,20.850088144697754
145.0,239.0,145.001220703125,239.75830078125,24.168765340859984,20.70725026042969,20.114988883185976
147.0,239.0,147.003173828125,239.75830078125,24.199970977194212,21.102306164360353,20.59189212309238
149.0,239.0,149.005126953125,239.7216796875,24.20621210446106,21.24452628977539,20.7316217347847
151.0,239.0,151.0009765625,239.84375,24.11883632272522,21.424671781967774,20.853125744951935
153.0,239.0,153.0029296875,239.78271484375,23.884794050218506,21.301414339941406,20.80148654063086
155.0,239.0,155.0048828125,239.74609375,24.224935486261597,21.639582193706055,21.211562574945283
157.0,239.0,157.000732421875,239.75830078125,24.07826899549072,21.747037399575195,21.220675375707827
159.0,239.0,159.002685546875,239.84375,23.744368686714477,21.57637324907715,21.020193758931885
161.0,239.0,161.004638671875,239.85595703125,23.99089321375488,21.876615736064455,21.36951778816269
163.0,239.0,163.00048828125,239.78271484375,24.093871813657834,21.94614557515625,21.445457794517214
165.0,239.0,165.00244140625,239.794921875,23.816141650283203,21.794444108046875,21.281427380791445
167.0,239.0,167.00439453125,239.794921875,23.688198541312865,21.829209027592775,21.33306658511252
169.0,239.0,169.000244140625,239.8193359375,24.10635406819153,22.11364927842285,21.740105019172763
171.0,239.0,171.002197265625,239.7705078125,24.040822231889646,22.08836570057129,21.609488208242983
173.0,239.0,173.004150390625,239.7705078125,23.788056577582395,21.924022444536135,21.50317219934665
175.0,239.0,175.0,239.78271484375,23.6382695231781,21.74387695234375,21.3998937907045
177.0,239.0,177.001953125,239.7705078125,24.015857722822265,22.12945151458008,21.65808981230988
179.0,239.0,179.00390625,239.73388671875,23.915999686552734,21.829209027592775,21.351292186637604
181.0,239.0,181.005859375,239.8681640625,24.17812703176025,22.10100748949707,21.609488208242983
183.0,239.0,183.001708984375,239.75830078125,23.600822759577024,21.440474018125002,21.008043357915163
185.0,239.0,185.003662109375,239.75830078125,23.831744468450317,21.525806093374023,21.09309616503223
145.0,240.0,145.001220703125,240.9423828125,23.77245375941528,20.372242853896484,19.85983046183478
147.0,240.0,147.003173828125,240.966796875,24.199970977194212,20.972727827871093,20.443049710637514
149.0,240.0,149.005126953125,240.966796875,24.28422619529663,21.13707108390625,20.625305725888367
151.0,240.0,151.0009765625,240.97900390625,24.262382249862668,21.276130762089846,20.755922536818147
153.0,240.0,153.0029296875,240.9912109375,23.972169831954343,21.209761370229494,20.710358533005433
155.0,240.0,155.0048828125,240.97900390625,24.13131857725891,21.55741056568848,21.111321766557314
157.0,240.0,157.000732421875,240.95458984375,24.04394279552307,21.544768776762695,20.995892956898437
159.0,240.0,159.002685546875,241.02783203125,24.34039634069824,21.91138065561035,21.390780989941955
161.0,240.0,161.004638671875,240.966796875,24.06578674095703,21.728074716186523,21.266239379520538
163.0,240.0,163.00048828125,240.9912109375,23.71628361401367,21.585854590771486,21.184224172657654
165.0,240.0,165.00244140625,240.95458984375,24.056425050056763,21.99355228362793,21.442420194263033
167.0,240.0,167.00439453125,240.95458984375,24.068907304590454,21.968268705776367,21.448495394771395
169.0,240.0,169.000244140625,240.90576171875,23.86607066841797,21.901899313916015,21.445457794517214
171.0,240.0,171.002197265625,241.02783203125,24.006496031921994,22.097847042265627,21.63075141002225
173.0,240.0,173.004150390625,240.95458984375,23.700680795846555,21.826048580361327,21.409006591467044
175.0,240.0,175.0,240.88134765625,23.697560232213135,21.857653052675783,21.424194592737948
177.0,240.0,177.001953125,240.97900390625,23.962808141054076,22.06624256995117,21.60037540748044
179.0,240.0,179.00390625,240.90576171875,23.794297704849242,21.895578419453127,21.518360200617554
181.0,240.0,181.005859375,240.8935546875,23.719404177647093,21.800765002509767,21.29661538206235
183.0,240.0,183.001708984375,241.015625,23.853588413884275,21.84501126375,21.351292186637604
185.0,240.0,185.003662109375,240.9912109375,23.529049796008298,21.430992676430666,20.953366553339904
145.0,241.0,145.001220703125,242.10205078125,24.090751250024415,20.365921959433596,19.984372072256196
147.0,241.0,147.003173828125,242.12646484375,24.221814922628173,20.72621294381836,20.215229691573946
149.0,241.0,149.005126953125,242.02880859375,23.766212632148438,20.56503013501465,20.036011276577273
151.0,241.0,151.0009765625,242.041015625,24.084510122757568,20.92848156663086,20.409636107841525
153.0,241.0,153.0029296875,242.12646484375,23.931602504719848,21.032776325268557,20.470388112925143
155.0,241.0,155.0048828125,242.1142578125,23.959687577420652,21.295093445478518,20.749847336309784
157.0,241.0,157.000732421875,242.05322265625,24.312311267997437,21.642742640937502,21.175111371895113
159.0,241.0,159.002685546875,242.08984375,24.096992377291258,21.639582193706055,21.147772969607484
161.0,241.0,161.004638671875,242.07763671875,24.056425050056763,21.7122724800293,21.254088978503816
163.0,241.0,163.00048828125,242.138671875,23.93472306835327,21.734395610649415,21.257126578757997
165.0,241.0,165.00244140625,242.0654296875,23.641390086811523,21.595335932465822,21.123472167574036
167.0,241.0,167.00439453125,242.07763671875,23.881673486585083,21.84501126375,21.354329786891785
169.0,241.0,169.000244140625,242.08984375,23.94408475925354,21.984070941933595,21.515322600363373
171.0,241.0,171.002197265625,242.0654296875,24.056425050056763,22.09468659503418,21.627713809768068
173.0,241.0,173.004150390625,242.08984375,23.666354595878904,21.753358294038087,21.317878583841615
175.0,241.0,175.0,242.12646484375,23.666354595878904,21.77232097742676,21.40293139095868
177.0,241.0,177.001953125,242.1142578125,24.10635406819153,22.18950001197754,21.77048102171457
179.0,241.0,179.00390625,242.08984375,23.669475159512327,21.75967918850098,21.409006591467044
181.0,241.0,181.005859375,242.15087890625,23.735006995814206,21.747037399575195,21.32395378434998
183.0,241.0,183.001708984375,242.138671875,23.588340505043334,21.642742640937502,21.187261772911835
185.0,241.0,185.003662109375,242.10205078125,23.68507797767944,21.607977721391602,21.26320177926636
145.0,242.0,145.001220703125,242.822265625,24.215573795361326,20.267948095258788,19.79604085649698
147.0,242.0,147.003173828125,243.00537109375,24.037701668256226,20.296392120341796,19.820341658530428
149.0,242.0,149.005126953125,242.822265625,24.040822231889646,20.67248534088379,20.108913682677613
151.0,242.0,151.0009765625,242.87109375,24.224935486261597,21.13075018944336,20.55544092004221
153.0,242.0,153.0029296875,242.8955078125,24.221814922628173,21.181317345146486,20.59492972334656
155.0,242.0,155.0048828125,242.85888671875,23.822382777550047,21.054899455888673,20.5402529187713
157.0,242.0,157.000732421875,242.85888671875,24.096992377291258,21.355141942875978,20.789336139614136
159.0,242.0,159.002685546875,242.78564453125,24.15316252269287,21.55425011845703,21.09613376528641
161.0,242.0,161.004638671875,242.85888671875,23.766212632148438,21.282451656552734,20.789336139614136
163.0,242.0,163.00048828125,242.8955078125,23.95344645015381,21.538447882299806,21.074870563507144
165.0,242.0,165.00244140625,242.919921875,24.018978286455688,21.769160530195315,21.2723145800289
167.0,242.0,167.00439453125,242.96875,23.962808141054076,21.668026218789063,21.248013777995453
169.0,242.0,169.000244140625,242.85888671875,24.221814922628173,22.06940301718262,21.560886604176087
171.0,242.0,171.002197265625,242.7978515625,23.741248123081053,21.781802319121095,21.287502581299805
173.0,242.0,173.004150390625,242.8955078125,23.77869488668213,21.841850816518555,21.354329786891785
175.0,242.0,175.0,242.9443359375,23.794297704849242,21.826048580361327,21.320916184095797
177.0,242.0,177.001953125,242.90771484375,24.268623377129515,22.353843268012696,21.612525808497164
179.0,242.0,179.00390625,242.8955078125,23.82550334118347,21.85133215821289,21.472796196804843
181.0,242.0,181.005859375,242.87109375,23.784936013948972,21.813406791435547,21.36040498740015
183.0,242.0,183.001708984375,242.87109375,24.168765340859984,22.138932856274415,21.69757861561423
185.0,242.0,185.003662109375,242.90771484375,23.884794050218506,21.882936630527343,21.442420194263033
145.0,243.0,145.001220703125,244.07958984375,24.324793522531127,19.967705608271483,19.56214563692505
147.0,243.0,147.003173828125,244.12841796875,24.362240286132202,20.419649562368164,19.881093663614045
149.0,243.0,149.005126953125,244.15283203125,23.903517432019044,20.245824964638672,19.707950449125732
151.0,243.0,151.0009765625,243.98193359375,24.455857195134886,20.915839777705077,20.370147304537173
153.0,243.0,153.0029296875,244.03076171875,24.16564477722656,20.87475396369629,20.345846502503726
155.0,243.0,155.0048828125,244.07958984375,24.41528986790039,21.377265073496094,20.83186254317267
157.0,243.0,157.000732421875,244.15283203125,24.368481413399046,21.497362068291018,20.980704955627534
159.0,243.0,159.002685546875,243.95751953125,24.15316252269287,21.49420162105957,20.93514095181482
161.0,243.0,161.004638671875,244.0673828125,24.362240286132202,21.671186666020507,21.17207377164093
163.0,243.0,163.00048828125,244.04296875,24.17812703176025,21.728074716186523,21.184224172657654
165.0,243.0,165.00244140625,243.93310546875,23.90039686838562,21.52896654060547,21.0657577627446
167.0,243.0,167.00439453125,244.07958984375,23.884794050218506,21.57637324907715,21.13258496833658
169.0,243.0,169.000244140625,244.05517578125,24.234297177161864,21.99355228362793,21.521397800871735
171.0,243.0,171.002197265625,244.0185546875,24.199970977194212,22.08836570057129,21.524435401125917
173.0,243.0,173.004150390625,244.091796875,24.171885904493408,22.107328383959963,21.6702402133266
175.0,243.0,175.0,244.04296875,23.70380135947998,21.68382845494629,21.302690582570712
177.0,243.0,177.001953125,244.00634765625,24.07826899549072,22.123130620117188,21.69454101536005
179.0,243.0,179.00390625,244.140625,23.887914613851926,21.88609707775879,21.451532995025577
181.0,243.0,181.005859375,244.05517578125,23.819262213916623,21.901899313916015,21.445457794517214
183.0,243.0,183.001708984375,244.17724609375,24.10635406819153,22.09468659503418,21.6702402133266
185.0,243.0,185.003662109375,244.05517578125,23.744368686714477,21.77232097742676,21.311803383333253
