idx,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
101,13.519287109375,2021-11-28 22:32:47.983000+00:00,0.4150390625,2021-11-28 22:32:47.983000+00:00,0.3387451171875,2021-11-28 22:32:47.983000+00:00,-0.06103515625,2021-11-28 22:32:47.983000+00:00,0.0701904296875,2021-11-28 22:32:47.983000+00:00,2.7313232421875,2021-11-28 22:32:47.983000+00:00,1.8768310546875,2021-11-28 22:32:47.983000+00:00,-0.054931640625,2021-11-28 22:32:47.983000+00:00,0.0335693359375,2021-11-28 22:32:47.983000+00:00,0.6378173828125,2021-11-28 22:32:47.983000+00:00,0.4913330078125,2021-11-28 22:32:47.983000+00:00,0.0213623046875,2021-11-28 22:32:47.983000+00:00,0.732421875,2021-11-28 22:32:47.983000+00:00,1.2054443359375,2021-11-28 22:32:47.983000+00:00,0.06103515625,2021-11-28 22:32:47.983000+00:00,-0.0640869140625,2021-11-28 22:32:47.983000+00:00,0.360107421875,2021-11-28 22:32:47.983000+00:00,0.2166748046875,2021-11-28 22:32:47.983000+00:00,-0.0091552734375,2021-11-28 22:32:47.983000+00:00,0.091552734375,2021-11-28 22:32:47.983000+00:00,0.40283203125,2021-11-28 22:32:47.983000+00:00,0.6439208984375,2021-11-28 22:32:47.983000+00:00,-0.103759765625,2021-11-28 22:32:47.983000+00:00,0.250244140625,2021-11-28 22:32:47.983000+00:00,0.0091552734375,2021-11-28 22:32:47.983000+00:00,0.7293701171875,2021-11-28 22:32:47.983000+00:00,0.0152587890625,2021-11-28 22:32:47.983000+00:00,0.1922607421875,2021-11-28 22:32:47.983000+00:00,-0.0640869140625,2021-11-28 22:32:47.983000+00:00,0.1617431640625,2021-11-28 22:32:47.983000+00:00,25.205563062130736,2021-11-28 22:32:47.983000+00:00,166.73583984375,2021-11-28 22:32:47.983000+00:00,24.224862027092744,2021-11-28 22:32:47.983000+00:00,24.709851459885314,2021-11-28 22:32:47.983000+00:00,227.6123046875,2021-11-28 22:32:47.983000+00:00,26.565358211328736,2021-11-28 22:32:47.983000+00:00,-31.899999618530277,2021-11-28 22:32:47.984000+00:00
102,15.936279296875,2021-11-28 22:32:48.050000+00:00,0.616455078125,2021-11-28 22:32:48.050000+00:00,0.2105712890625,2021-11-28 22:32:48.050000+00:00,0.1495361328125,2021-11-28 22:32:48.050000+00:00,0.15869140625,2021-11-28 22:32:48.050000+00:00,3.22265625,2021-11-28 22:32:48.050000+00:00,2.3101806640625,2021-11-28 22:32:48.050000+00:00,-0.164794921875,2021-11-28 22:32:48.050000+00:00,0.40283203125,2021-11-28 22:32:48.050000+00:00,0.8056640625,2021-11-28 22:32:48.050000+00:00,1.0223388671875,2021-11-28 22:32:48.050000+00:00,0.2655029296875,2021-11-28 22:32:48.050000+00:00,0.592041015625,2021-11-28 22:32:48.050000+00:00,1.123046875,2021-11-28 22:32:48.050000+00:00,-0.0152587890625,2021-11-28 22:32:48.050000+00:00,0.0885009765625,2021-11-28 22:32:48.050000+00:00,0.23193359375,2021-11-28 22:32:48.050000+00:00,0.0518798828125,2021-11-28 22:32:48.050000+00:00,0.006103515625,2021-11-28 22:32:48.050000+00:00,-0.048828125,2021-11-28 22:32:48.050000+00:00,0.347900390625,2021-11-28 22:32:48.050000+00:00,0.6988525390625,2021-11-28 22:32:48.050000+00:00,-0.0274658203125,2021-11-28 22:32:48.050000+00:00,-0.2838134765625,2021-11-28 22:32:48.050000+00:00,0.103759765625,2021-11-28 22:32:48.050000+00:00,0.6103515625,2021-11-28 22:32:48.050000+00:00,0.1190185546875,2021-11-28 22:32:48.050000+00:00,0.3204345703125,2021-11-28 22:32:48.050000+00:00,-0.0152587890625,2021-11-28 22:32:48.050000+00:00,0.08544921875,2021-11-28 22:32:48.050000+00:00,25.356239592456664,2021-11-28 22:32:48.050000+00:00,166.63818359375,2021-11-28 22:32:48.050000+00:00,24.249162829126192,2021-11-28 22:32:48.050000+00:00,24.797349846740843,2021-11-28 22:32:48.050000+00:00,227.64892578125,2021-11-28 22:32:48.050000+00:00,26.58096102949585,2021-11-28 22:32:48.050000+00:00,-31.899999618530277,2021-11-28 22:32:48.051000+00:00
103,17.596435546875,2021-11-28 22:32:48.117000+00:00,0.7720947265625,2021-11-28 22:32:48.117000+00:00,0.3326416015625,2021-11-28 22:32:48.117000+00:00,0.0457763671875,2021-11-28 22:32:48.117000+00:00,-0.042724609375,2021-11-28 22:32:48.117000+00:00,3.13720703125,2021-11-28 22:32:48.117000+00:00,1.9073486328125,2021-11-28 22:32:48.117000+00:00,-0.1708984375,2021-11-28 22:32:48.117000+00:00,0.506591796875,2021-11-28 22:32:48.117000+00:00,0.79345703125,2021-11-28 22:32:48.117000+00:00,1.26953125,2021-11-28 22:32:48.117000+00:00,0.01220703125,2021-11-28 22:32:48.117000+00:00,1.0009765625,2021-11-28 22:32:48.117000+00:00,1.336669921875,2021-11-28 22:32:48.117000+00:00,-0.1220703125,2021-11-28 22:32:48.117000+00:00,0.189208984375,2021-11-28 22:32:48.117000+00:00,0.50048828125,2021-11-28 22:32:48.117000+00:00,0.1678466796875,2021-11-28 22:32:48.117000+00:00,0.1953125,2021-11-28 22:32:48.117000+00:00,-0.0885009765625,2021-11-28 22:32:48.117000+00:00,0.4150390625,2021-11-28 22:32:48.117000+00:00,0.799560546875,2021-11-28 22:32:48.117000+00:00,-0.030517578125,2021-11-28 22:32:48.117000+00:00,-0.0946044921875,2021-11-28 22:32:48.117000+00:00,0.0213623046875,2021-11-28 22:32:48.117000+00:00,1.0772705078125,2021-11-28 22:32:48.117000+00:00,0.01220703125,2021-11-28 22:32:48.117000+00:00,0.238037109375,2021-11-28 22:32:48.117000+00:00,0.1708984375,2021-11-28 22:32:48.117000+00:00,0.1678466796875,2021-11-28 22:32:48.117000+00:00,25.48398708555908,2021-11-28 22:32:48.117000+00:00,166.54052734375,2021-11-28 22:32:48.117000+00:00,24.315990034718173,2021-11-28 22:32:48.117000+00:00,24.906339065455622,2021-11-28 22:32:48.117000+00:00,227.5634765625,2021-11-28 22:32:48.117000+00:00,26.65897512033142,2021-11-28 22:32:48.117000+00:00,-31.899999618530277,2021-11-28 22:32:48.117000+00:00
104,15.97900390625,2021-11-28 22:32:48.183000+00:00,0.5767822265625,2021-11-28 22:32:48.183000+00:00,0.3265380859375,2021-11-28 22:32:48.183000+00:00,-0.0640869140625,2021-11-28 22:32:48.183000+00:00,-0.030517578125,2021-11-28 22:32:48.183000+00:00,3.0548095703125,2021-11-28 22:32:48.183000+00:00,1.806640625,2021-11-28 22:32:48.183000+00:00,-0.067138671875,2021-11-28 22:32:48.183000+00:00,0.0,2021-11-28 22:32:48.183000+00:00,0.7049560546875,2021-11-28 22:32:48.183000+00:00,1.165771484375,2021-11-28 22:32:48.183000+00:00,0.15869140625,2021-11-28 22:32:48.183000+00:00,1.1138916015625,2021-11-28 22:32:48.183000+00:00,1.28173828125,2021-11-28 22:32:48.183000+00:00,0.115966796875,2021-11-28 22:32:48.183000+00:00,0.1312255859375,2021-11-28 22:32:48.183000+00:00,0.5401611328125,2021-11-28 22:32:48.183000+00:00,0.152587890625,2021-11-28 22:32:48.183000+00:00,0.042724609375,2021-11-28 22:32:48.183000+00:00,-0.054931640625,2021-11-28 22:32:48.183000+00:00,0.1678466796875,2021-11-28 22:32:48.183000+00:00,0.3662109375,2021-11-28 22:32:48.183000+00:00,-0.0152587890625,2021-11-28 22:32:48.183000+00:00,0.048828125,2021-11-28 22:32:48.183000+00:00,-0.1678466796875,2021-11-28 22:32:48.183000+00:00,0.750732421875,2021-11-28 22:32:48.183000+00:00,0.189208984375,2021-11-28 22:32:48.183000+00:00,0.238037109375,2021-11-28 22:32:48.183000+00:00,0.0640869140625,2021-11-28 22:32:48.183000+00:00,0.1617431640625,2021-11-28 22:32:48.183000+00:00,25.11712248998291,2021-11-28 22:32:48.183000+00:00,166.44287109375,2021-11-28 22:32:48.183000+00:00,23.981854006758272,2021-11-28 22:32:48.183000+00:00,24.494943141292783,2021-11-28 22:32:48.183000+00:00,227.55126953125,2021-11-28 22:32:48.183000+00:00,26.384365520590208,2021-11-28 22:32:48.183000+00:00,-31.899999618530277,2021-11-28 22:32:48.184000+00:00
105,14.739990234375,2021-11-28 22:32:48.250000+00:00,0.506591796875,2021-11-28 22:32:48.250000+00:00,0.341796875,2021-11-28 22:32:48.250000+00:00,-0.1800537109375,2021-11-28 22:32:48.250000+00:00,-0.0213623046875,2021-11-28 22:32:48.250000+00:00,3.0731201171875,2021-11-28 22:32:48.250000+00:00,2.1392822265625,2021-11-28 22:32:48.250000+00:00,0.0396728515625,2021-11-28 22:32:48.250000+00:00,0.140380859375,2021-11-28 22:32:48.250000+00:00,0.78125,2021-11-28 22:32:48.250000+00:00,0.885009765625,2021-11-28 22:32:48.250000+00:00,0.1068115234375,2021-11-28 22:32:48.250000+00:00,0.7537841796875,2021-11-28 22:32:48.250000+00:00,0.933837890625,2021-11-28 22:32:48.250000+00:00,-0.0091552734375,2021-11-28 22:32:48.250000+00:00,-0.13427734375,2021-11-28 22:32:48.250000+00:00,0.2899169921875,2021-11-28 22:32:48.250000+00:00,0.06103515625,2021-11-28 22:32:48.250000+00:00,0.10986328125,2021-11-28 22:32:48.250000+00:00,0.10986328125,2021-11-28 22:32:48.250000+00:00,0.28076171875,2021-11-28 22:32:48.250000+00:00,0.579833984375,2021-11-28 22:32:48.250000+00:00,-0.01220703125,2021-11-28 22:32:48.250000+00:00,-0.08544921875,2021-11-28 22:32:48.250000+00:00,0.0213623046875,2021-11-28 22:32:48.250000+00:00,0.6011962890625,2021-11-28 22:32:48.250000+00:00,0.15869140625,2021-11-28 22:32:48.250000+00:00,0.421142578125,2021-11-28 22:32:48.250000+00:00,0.1129150390625,2021-11-28 22:32:48.250000+00:00,0.15869140625,2021-11-28 22:32:48.250000+00:00,25.11712248998291,2021-11-28 22:32:48.250000+00:00,166.34521484375,2021-11-28 22:32:48.250000+00:00,24.00007960828336,2021-11-28 22:32:48.250000+00:00,24.56555587454461,2021-11-28 22:32:48.250000+00:00,227.55126953125,2021-11-28 22:32:48.250000+00:00,26.36564213878967,2021-11-28 22:32:48.250000+00:00,-31.899999618530277,2021-11-28 22:32:48.251000+00:00
106,15.435791015625,2021-11-28 22:32:48.317000+00:00,0.4180908203125,2021-11-28 22:32:48.317000+00:00,0.2960205078125,2021-11-28 22:32:48.317000+00:00,-0.10986328125,2021-11-28 22:32:48.317000+00:00,0.13427734375,2021-11-28 22:32:48.317000+00:00,2.9144287109375,2021-11-28 22:32:48.317000+00:00,2.276611328125,2021-11-28 22:32:48.317000+00:00,-0.03662109375,2021-11-28 22:32:48.317000+00:00,-0.0946044921875,2021-11-28 22:32:48.317000+00:00,0.68359375,2021-11-28 22:32:48.317000+00:00,0.7781982421875,2021-11-28 22:32:48.317000+00:00,0.1983642578125,2021-11-28 22:32:48.317000+00:00,0.9552001953125,2021-11-28 22:32:48.317000+00:00,1.2420654296875,2021-11-28 22:32:48.317000+00:00,0.0244140625,2021-11-28 22:32:48.317000+00:00,-0.10986328125,2021-11-28 22:32:48.317000+00:00,0.3875732421875,2021-11-28 22:32:48.317000+00:00,0.10986328125,2021-11-28 22:32:48.317000+00:00,0.1068115234375,2021-11-28 22:32:48.317000+00:00,0.030517578125,2021-11-28 22:32:48.317000+00:00,0.1220703125,2021-11-28 22:32:48.317000+00:00,0.714111328125,2021-11-28 22:32:48.317000+00:00,-0.09765625,2021-11-28 22:32:48.317000+00:00,-0.0030517578125,2021-11-28 22:32:48.317000+00:00,0.0885009765625,2021-11-28 22:32:48.317000+00:00,0.7965087890625,2021-11-28 22:32:48.317000+00:00,0.3326416015625,2021-11-28 22:32:48.317000+00:00,0.1739501953125,2021-11-28 22:32:48.317000+00:00,0.0885009765625,2021-11-28 22:32:48.317000+00:00,0.3326416015625,2021-11-28 22:32:48.317000+00:00,25.27435017380127,2021-11-28 22:32:48.317000+00:00,166.24755859375,2021-11-28 22:32:48.317000+00:00,24.17626042302585,2021-11-28 22:32:48.317000+00:00,24.731342291744568,2021-11-28 22:32:48.317000+00:00,227.60009765625,2021-11-28 22:32:48.317000+00:00,26.51854975682739,2021-11-28 22:32:48.317000+00:00,-31.899999618530277,2021-11-28 22:32:48.317000+00:00
107,15.380859375,2021-11-28 22:32:48.383000+00:00,0.982666015625,2021-11-28 22:32:48.383000+00:00,0.1068115234375,2021-11-28 22:32:48.383000+00:00,0.091552734375,2021-11-28 22:32:48.383000+00:00,-0.1007080078125,2021-11-28 22:32:48.383000+00:00,2.923583984375,2021-11-28 22:32:48.383000+00:00,2.11181640625,2021-11-28 22:32:48.383000+00:00,-0.0030517578125,2021-11-28 22:32:48.383000+00:00,0.1708984375,2021-11-28 22:32:48.383000+00:00,0.6683349609375,2021-11-28 22:32:48.383000+00:00,1.0528564453125,2021-11-28 22:32:48.383000+00:00,0.030517578125,2021-11-28 22:32:48.383000+00:00,1.0009765625,2021-11-28 22:32:48.383000+00:00,1.2908935546875,2021-11-28 22:32:48.383000+00:00,0.0030517578125,2021-11-28 22:32:48.383000+00:00,0.091552734375,2021-11-28 22:32:48.383000+00:00,0.4058837890625,2021-11-28 22:32:48.383000+00:00,0.06103515625,2021-11-28 22:32:48.383000+00:00,0.128173828125,2021-11-28 22:32:48.383000+00:00,0.0457763671875,2021-11-28 22:32:48.383000+00:00,0.2044677734375,2021-11-28 22:32:48.383000+00:00,0.45166015625,2021-11-28 22:32:48.383000+00:00,-0.18310546875,2021-11-28 22:32:48.383000+00:00,-0.1312255859375,2021-11-28 22:32:48.383000+00:00,-0.042724609375,2021-11-28 22:32:48.383000+00:00,0.750732421875,2021-11-28 22:32:48.383000+00:00,0.152587890625,2021-11-28 22:32:48.383000+00:00,0.201416015625,2021-11-28 22:32:48.383000+00:00,-0.1708984375,2021-11-28 22:32:48.383000+00:00,0.0244140625,2021-11-28 22:32:48.383000+00:00,25.418475550634767,2021-11-28 22:32:48.383000+00:00,166.14990234375,2021-11-28 22:32:48.383000+00:00,24.34029083675162,2021-11-28 22:32:48.383000+00:00,24.912479303129697,2021-11-28 22:32:48.383000+00:00,227.5146484375,2021-11-28 22:32:48.383000+00:00,26.69954244756592,2021-11-28 22:32:48.383000+00:00,-31.899999618530277,2021-11-28 22:32:48.384000+00:00
108,15.008544921875,2021-11-28 22:32:48.450000+00:00,0.4730224609375,2021-11-28 22:32:48.450000+00:00,0.1983642578125,2021-11-28 22:32:48.450000+00:00,0.030517578125,2021-11-28 22:32:48.450000+00:00,-0.067138671875,2021-11-28 22:32:48.450000+00:00,3.1646728515625,2021-11-28 22:32:48.450000+00:00,2.117919921875,2021-11-28 22:32:48.450000+00:00,0.006103515625,2021-11-28 22:32:48.450000+00:00,0.2105712890625,2021-11-28 22:32:48.450000+00:00,0.9124755859375,2021-11-28 22:32:48.450000+00:00,1.0772705078125,2021-11-28 22:32:48.450000+00:00,0.1007080078125,2021-11-28 22:32:48.450000+00:00,0.76904296875,2021-11-28 22:32:48.450000+00:00,1.226806640625,2021-11-28 22:32:48.450000+00:00,0.067138671875,2021-11-28 22:32:48.450000+00:00,0.15869140625,2021-11-28 22:32:48.450000+00:00,0.5218505859375,2021-11-28 22:32:48.450000+00:00,-0.0640869140625,2021-11-28 22:32:48.450000+00:00,0.1495361328125,2021-11-28 22:32:48.450000+00:00,-0.054931640625,2021-11-28 22:32:48.450000+00:00,0.0518798828125,2021-11-28 22:32:48.450000+00:00,0.689697265625,2021-11-28 22:32:48.450000+00:00,-0.1312255859375,2021-11-28 22:32:48.450000+00:00,-0.1312255859375,2021-11-28 22:32:48.450000+00:00,-0.0152587890625,2021-11-28 22:32:48.450000+00:00,0.616455078125,2021-11-28 22:32:48.450000+00:00,-0.0152587890625,2021-11-28 22:32:48.450000+00:00,0.262451171875,2021-11-28 22:32:48.450000+00:00,-0.0946044921875,2021-11-28 22:32:48.450000+00:00,0.0030517578125,2021-11-28 22:32:48.450000+00:00,25.27107459705505,2021-11-28 22:32:48.450000+00:00,166.05224609375,2021-11-28 22:32:48.450000+00:00,24.088170015654605,2021-11-28 22:32:48.450000+00:00,24.66226461791125,2021-11-28 22:32:48.450000+00:00,227.60009765625,2021-11-28 22:32:48.450000+00:00,26.443656229625244,2021-11-28 22:32:48.450000+00:00,-31.899999618530277,2021-11-28 22:32:48.451000+00:00
109,15.2099609375,2021-11-28 22:32:48.517000+00:00,0.4730224609375,2021-11-28 22:32:48.517000+00:00,0.3570556640625,2021-11-28 22:32:48.517000+00:00,-0.2777099609375,2021-11-28 22:32:48.517000+00:00,-0.0579833984375,2021-11-28 22:32:48.517000+00:00,2.874755859375,2021-11-28 22:32:48.517000+00:00,2.1453857421875,2021-11-28 22:32:48.517000+00:00,-0.0274658203125,2021-11-28 22:32:48.517000+00:00,0.1312255859375,2021-11-28 22:32:48.517000+00:00,0.7598876953125,2021-11-28 22:32:48.517000+00:00,0.8331298828125,2021-11-28 22:32:48.517000+00:00,0.0213623046875,2021-11-28 22:32:48.517000+00:00,0.74462890625,2021-11-28 22:32:48.517000+00:00,1.0955810546875,2021-11-28 22:32:48.517000+00:00,0.238037109375,2021-11-28 22:32:48.517000+00:00,0.067138671875,2021-11-28 22:32:48.517000+00:00,0.3204345703125,2021-11-28 22:32:48.517000+00:00,0.0396728515625,2021-11-28 22:32:48.517000+00:00,0.1617431640625,2021-11-28 22:32:48.517000+00:00,0.1220703125,2021-11-28 22:32:48.517000+00:00,0.299072265625,2021-11-28 22:32:48.517000+00:00,0.653076171875,2021-11-28 22:32:48.517000+00:00,-0.006103515625,2021-11-28 22:32:48.517000+00:00,-0.01220703125,2021-11-28 22:32:48.517000+00:00,0.030517578125,2021-11-28 22:32:48.517000+00:00,0.860595703125,2021-11-28 22:32:48.517000+00:00,0.2044677734375,2021-11-28 22:32:48.517000+00:00,0.3662109375,2021-11-28 22:32:48.517000+00:00,-0.0335693359375,2021-11-28 22:32:48.517000+00:00,0.25634765625,2021-11-28 22:32:48.517000+00:00,25.18590960165344,2021-11-28 22:32:48.517000+00:00,165.95458984375,2021-11-28 22:32:48.517000+00:00,24.08209481514624,2021-11-28 22:32:48.517000+00:00,24.626958251285338,2021-11-28 22:32:48.517000+00:00,227.62451171875,2021-11-28 22:32:48.517000+00:00,26.46237961142578,2021-11-28 22:32:48.517000+00:00,-31.899999618530277,2021-11-28 22:32:48.517000+00:00
110,14.111328125,2021-11-28 22:32:48.584000+00:00,0.2960205078125,2021-11-28 22:32:48.584000+00:00,0.1983642578125,2021-11-28 22:32:48.584000+00:00,0.115966796875,2021-11-28 22:32:48.584000+00:00,-0.0244140625,2021-11-28 22:32:48.584000+00:00,2.8472900390625,2021-11-28 22:32:48.584000+00:00,2.18505859375,2021-11-28 22:32:48.584000+00:00,-0.0518798828125,2021-11-28 22:32:48.584000+00:00,0.0335693359375,2021-11-28 22:32:48.584000+00:00,0.6378173828125,2021-11-28 22:32:48.584000+00:00,0.8636474609375,2021-11-28 22:32:48.584000+00:00,0.2532958984375,2021-11-28 22:32:48.584000+00:00,0.74462890625,2021-11-28 22:32:48.584000+00:00,0.8331298828125,2021-11-28 22:32:48.584000+00:00,0.0457763671875,2021-11-28 22:32:48.584000+00:00,0.0335693359375,2021-11-28 22:32:48.584000+00:00,0.4486083984375,2021-11-28 22:32:48.584000+00:00,0.1373291015625,2021-11-28 22:32:48.584000+00:00,0.079345703125,2021-11-28 22:32:48.584000+00:00,0.0274658203125,2021-11-28 22:32:48.584000+00:00,0.042724609375,2021-11-28 22:32:48.584000+00:00,0.6103515625,2021-11-28 22:32:48.584000+00:00,-0.20751953125,2021-11-28 22:32:48.584000+00:00,-0.08544921875,2021-11-28 22:32:48.584000+00:00,0.1251220703125,2021-11-28 22:32:48.584000+00:00,0.9033203125,2021-11-28 22:32:48.584000+00:00,0.1007080078125,2021-11-28 22:32:48.584000+00:00,0.1190185546875,2021-11-28 22:32:48.584000+00:00,0.10986328125,2021-11-28 22:32:48.584000+00:00,0.3936767578125,2021-11-28 22:32:48.584000+00:00,24.93696576894104,2021-11-28 22:32:48.584000+00:00,165.85693359375,2021-11-28 22:32:48.584000+00:00,23.81478599277832,2021-11-28 22:32:48.584000+00:00,24.359857912463195,2021-11-28 22:32:48.584000+00:00,227.6611328125,2021-11-28 22:32:48.584000+00:00,26.209613957118528,2021-11-28 22:32:48.584000+00:00,-31.899999618530277,2021-11-28 22:32:48.584000+00:00
111,15.301513671875,2021-11-28 22:32:48.650000+00:00,0.4364013671875,2021-11-28 22:32:48.650000+00:00,0.3662109375,2021-11-28 22:32:48.650000+00:00,-0.1007080078125,2021-11-28 22:32:48.650000+00:00,0.0457763671875,2021-11-28 22:32:48.650000+00:00,2.874755859375,2021-11-28 22:32:48.650000+00:00,2.0294189453125,2021-11-28 22:32:48.650000+00:00,-0.323486328125,2021-11-28 22:32:48.650000+00:00,0.4608154296875,2021-11-28 22:32:48.650000+00:00,0.78125,2021-11-28 22:32:48.650000+00:00,1.0589599609375,2021-11-28 22:32:48.650000+00:00,0.2838134765625,2021-11-28 22:32:48.650000+00:00,1.0833740234375,2021-11-28 22:32:48.650000+00:00,0.9002685546875,2021-11-28 22:32:48.650000+00:00,0.09765625,2021-11-28 22:32:48.650000+00:00,0.0335693359375,2021-11-28 22:32:48.650000+00:00,0.372314453125,2021-11-28 22:32:48.650000+00:00,0.1678466796875,2021-11-28 22:32:48.650000+00:00,-0.1007080078125,2021-11-28 22:32:48.650000+00:00,0.0091552734375,2021-11-28 22:32:48.650000+00:00,0.06103515625,2021-11-28 22:32:48.650000+00:00,0.5401611328125,2021-11-28 22:32:48.650000+00:00,-0.1220703125,2021-11-28 22:32:48.650000+00:00,-0.0152587890625,2021-11-28 22:32:48.650000+00:00,0.0244140625,2021-11-28 22:32:48.650000+00:00,0.6622314453125,2021-11-28 22:32:48.650000+00:00,0.4638671875,2021-11-28 22:32:48.650000+00:00,0.1312255859375,2021-11-28 22:32:48.650000+00:00,-0.10986328125,2021-11-28 22:32:48.650000+00:00,0.0885009765625,2021-11-28 22:32:48.650000+00:00,25.074539992282105,2021-11-28 22:32:48.650000+00:00,165.75927734375,2021-11-28 22:32:48.650000+00:00,23.972741205995728,2021-11-28 22:32:48.650000+00:00,24.49801326012982,2021-11-28 22:32:48.650000+00:00,227.63671875,2021-11-28 22:32:48.650000+00:00,26.30323086612121,2021-11-28 22:32:48.650000+00:00,-31.899999618530277,2021-11-28 22:32:48.651000+00:00
112,14.837646484375,2021-11-28 22:32:48.717000+00:00,0.59814453125,2021-11-28 22:32:48.717000+00:00,0.2899169921875,2021-11-28 22:32:48.717000+00:00,-0.0640869140625,2021-11-28 22:32:48.717000+00:00,-0.1800537109375,2021-11-28 22:32:48.717000+00:00,3.0303955078125,2021-11-28 22:32:48.717000+00:00,2.0660400390625,2021-11-28 22:32:48.717000+00:00,-0.1007080078125,2021-11-28 22:32:48.717000+00:00,0.213623046875,2021-11-28 22:32:48.717000+00:00,0.8209228515625,2021-11-28 22:32:48.717000+00:00,1.0040283203125,2021-11-28 22:32:48.717000+00:00,0.1312255859375,2021-11-28 22:32:48.717000+00:00,1.1383056640625,2021-11-28 22:32:48.717000+00:00,0.9918212890625,2021-11-28 22:32:48.717000+00:00,-0.0701904296875,2021-11-28 22:32:48.717000+00:00,0.0244140625,2021-11-28 22:32:48.717000+00:00,0.482177734375,2021-11-28 22:32:48.717000+00:00,0.128173828125,2021-11-28 22:32:48.717000+00:00,0.1129150390625,2021-11-28 22:32:48.717000+00:00,0.03662109375,2021-11-28 22:32:48.717000+00:00,0.15869140625,2021-11-28 22:32:48.717000+00:00,0.592041015625,2021-11-28 22:32:48.717000+00:00,-0.09765625,2021-11-28 22:32:48.717000+00:00,-0.347900390625,2021-11-28 22:32:48.717000+00:00,0.030517578125,2021-11-28 22:32:48.717000+00:00,0.74462890625,2021-11-28 22:32:48.717000+00:00,0.0152587890625,2021-11-28 22:32:48.717000+00:00,0.2960205078125,2021-11-28 22:32:48.717000+00:00,-0.0335693359375,2021-11-28 22:32:48.717000+00:00,0.1617431640625,2021-11-28 22:32:48.717000+00:00,25.366066322695318,2021-11-28 22:32:48.717000+00:00,165.66162109375,2021-11-28 22:32:48.717000+00:00,24.388892440818516,2021-11-28 22:32:48.717000+00:00,24.875637877085264,2021-11-28 22:32:48.717000+00:00,227.60009765625,2021-11-28 22:32:48.717000+00:00,26.69954244756592,2021-11-28 22:32:48.717000+00:00,-31.899999618530277,2021-11-28 22:32:48.717000+00:00
