idx,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
76,171.17919921875,2021-12-23 20:55:05.937000+00:00,9.698486328125,2021-12-23 20:55:05.937000+00:00,0.457763671875,2021-12-23 20:55:05.937000+00:00,0.244140625,2021-12-23 20:55:05.937000+00:00,-0.2532958984375,2021-12-23 20:55:05.937000+00:00,-0.01220703125,2021-12-23 20:55:05.937000+00:00,0.9613037109375,2021-12-23 20:55:05.937000+00:00,0.3997802734375,2021-12-23 20:55:05.937000+00:00,-0.1678466796875,2021-12-23 20:55:05.937000+00:00,0.5645751953125,2021-12-23 20:55:05.937000+00:00,0.323486328125,2021-12-23 20:55:05.937000+00:00,0.1922607421875,2021-12-23 20:55:05.937000+00:00,0.067138671875,2021-12-23 20:55:05.937000+00:00,0.7476806640625,2021-12-23 20:55:05.937000+00:00,0.689697265625,2021-12-23 20:55:05.937000+00:00,0.3662109375,2021-12-23 20:55:05.937000+00:00,0.054931640625,2021-12-23 20:55:05.937000+00:00,0.7080078125,2021-12-23 20:55:05.937000+00:00,0.09765625,2021-12-23 20:55:05.937000+00:00,-0.0030517578125,2021-12-23 20:55:05.937000+00:00,-0.03662109375,2021-12-23 20:55:05.937000+00:00,0.335693359375,2021-12-23 20:55:05.937000+00:00,0.3753662109375,2021-12-23 20:55:05.937000+00:00,0.091552734375,2021-12-23 20:55:05.937000+00:00,0.0732421875,2021-12-23 20:55:05.937000+00:00,0.2044677734375,2021-12-23 20:55:05.937000+00:00,0.9674072265625,2021-12-23 20:55:05.937000+00:00,0.1068115234375,2021-12-23 20:55:05.937000+00:00,0.3387451171875,2021-12-23 20:55:05.937000+00:00,0.103759765625,2021-12-23 20:55:05.937000+00:00,0.10986328125,2021-12-23 20:55:05.937000+00:00,230.2001953125,2021-12-23 20:55:05.937000+00:00,25.65103306673584,2021-12-23 20:55:05.937000+00:00,23.99604883027441,2021-12-23 20:55:05.937000+00:00,24.579927903603515,2021-12-23 20:55:05.937000+00:00,23.675056381086,2021-12-23 20:55:05.937000+00:00,-31.799999237060547,2021-12-23 20:55:05.937000+00:00
77,171.08154296875,2021-12-23 20:55:06.003000+00:00,7.72705078125,2021-12-23 20:55:06.003000+00:00,0.341796875,2021-12-23 20:55:06.003000+00:00,0.3753662109375,2021-12-23 20:55:06.003000+00:00,-0.189208984375,2021-12-23 20:55:06.003000+00:00,0.042724609375,2021-12-23 20:55:06.003000+00:00,0.958251953125,2021-12-23 20:55:06.003000+00:00,0.2838134765625,2021-12-23 20:55:06.003000+00:00,-0.048828125,2021-12-23 20:55:06.003000+00:00,0.3448486328125,2021-12-23 20:55:06.003000+00:00,0.40283203125,2021-12-23 20:55:06.003000+00:00,0.1251220703125,2021-12-23 20:55:06.003000+00:00,0.08544921875,2021-12-23 20:55:06.003000+00:00,0.482177734375,2021-12-23 20:55:06.003000+00:00,0.74462890625,2021-12-23 20:55:06.003000+00:00,0.2777099609375,2021-12-23 20:55:06.003000+00:00,-0.18310546875,2021-12-23 20:55:06.003000+00:00,0.5157470703125,2021-12-23 20:55:06.003000+00:00,0.18310546875,2021-12-23 20:55:06.003000+00:00,0.0640869140625,2021-12-23 20:55:06.003000+00:00,-0.0457763671875,2021-12-23 20:55:06.003000+00:00,0.2685546875,2021-12-23 20:55:06.003000+00:00,0.3753662109375,2021-12-23 20:55:06.003000+00:00,-0.1190185546875,2021-12-23 20:55:06.003000+00:00,-0.0274658203125,2021-12-23 20:55:06.003000+00:00,0.1007080078125,2021-12-23 20:55:06.003000+00:00,0.8880615234375,2021-12-23 20:55:06.003000+00:00,0.146484375,2021-12-23 20:55:06.003000+00:00,0.3326416015625,2021-12-23 20:55:06.003000+00:00,-0.018310546875,2021-12-23 20:55:06.003000+00:00,0.213623046875,2021-12-23 20:55:06.003000+00:00,230.17578125,2021-12-23 20:55:06.003000+00:00,25.754011666638792,2021-12-23 20:55:06.003000+00:00,24.026750018644773,2021-12-23 20:55:06.003000+00:00,24.58320348034973,2021-12-23 20:55:06.003000+00:00,23.69935718311945,2021-12-23 20:55:06.003000+00:00,-31.799999237060547,2021-12-23 20:55:06.004000+00:00
78,170.98388671875,2021-12-23 20:55:06.070000+00:00,9.161376953125,2021-12-23 20:55:06.070000+00:00,0.244140625,2021-12-23 20:55:06.070000+00:00,0.140380859375,2021-12-23 20:55:06.070000+00:00,-0.1861572265625,2021-12-23 20:55:06.070000+00:00,0.091552734375,2021-12-23 20:55:06.070000+00:00,1.07421875,2021-12-23 20:55:06.070000+00:00,0.5218505859375,2021-12-23 20:55:06.070000+00:00,-0.2197265625,2021-12-23 20:55:06.070000+00:00,0.5279541015625,2021-12-23 20:55:06.070000+00:00,0.30517578125,2021-12-23 20:55:06.070000+00:00,0.1800537109375,2021-12-23 20:55:06.070000+00:00,0.0274658203125,2021-12-23 20:55:06.070000+00:00,0.6744384765625,2021-12-23 20:55:06.070000+00:00,0.640869140625,2021-12-23 20:55:06.070000+00:00,0.5157470703125,2021-12-23 20:55:06.070000+00:00,0.1190185546875,2021-12-23 20:55:06.070000+00:00,0.5767822265625,2021-12-23 20:55:06.070000+00:00,0.23193359375,2021-12-23 20:55:06.070000+00:00,0.0396728515625,2021-12-23 20:55:06.070000+00:00,-0.0152587890625,2021-12-23 20:55:06.070000+00:00,0.2655029296875,2021-12-23 20:55:06.070000+00:00,0.3997802734375,2021-12-23 20:55:06.070000+00:00,-0.030517578125,2021-12-23 20:55:06.070000+00:00,-0.1068115234375,2021-12-23 20:55:06.070000+00:00,0.09765625,2021-12-23 20:55:06.070000+00:00,1.0223388671875,2021-12-23 20:55:06.070000+00:00,0.274658203125,2021-12-23 20:55:06.070000+00:00,0.4547119140625,2021-12-23 20:55:06.070000+00:00,0.0946044921875,2021-12-23 20:55:06.070000+00:00,0.177001953125,2021-12-23 20:55:06.070000+00:00,230.23681640625,2021-12-23 20:55:06.070000+00:00,25.86011083017517,2021-12-23 20:55:06.070000+00:00,24.1649053663114,2021-12-23 20:55:06.070000+00:00,24.68802193622864,2021-12-23 20:55:06.070000+00:00,23.79959799150742,2021-12-23 20:55:06.070000+00:00,-31.799999237060547,2021-12-23 20:55:06.071000+00:00
79,170.88623046875,2021-12-23 20:55:06.137000+00:00,8.45947265625,2021-12-23 20:55:06.137000+00:00,0.482177734375,2021-12-23 20:55:06.137000+00:00,0.286865234375,2021-12-23 20:55:06.137000+00:00,-0.2532958984375,2021-12-23 20:55:06.137000+00:00,0.067138671875,2021-12-23 20:55:06.137000+00:00,0.9796142578125,2021-12-23 20:55:06.137000+00:00,0.4058837890625,2021-12-23 20:55:06.137000+00:00,-0.1983642578125,2021-12-23 20:55:06.137000+00:00,0.543212890625,2021-12-23 20:55:06.137000+00:00,0.3753662109375,2021-12-23 20:55:06.137000+00:00,0.054931640625,2021-12-23 20:55:06.137000+00:00,0.054931640625,2021-12-23 20:55:06.137000+00:00,0.537109375,2021-12-23 20:55:06.137000+00:00,0.74462890625,2021-12-23 20:55:06.137000+00:00,0.079345703125,2021-12-23 20:55:06.137000+00:00,0.030517578125,2021-12-23 20:55:06.137000+00:00,0.579833984375,2021-12-23 20:55:06.137000+00:00,0.146484375,2021-12-23 20:55:06.137000+00:00,-0.03662109375,2021-12-23 20:55:06.137000+00:00,0.0152587890625,2021-12-23 20:55:06.137000+00:00,0.2471923828125,2021-12-23 20:55:06.137000+00:00,0.3662109375,2021-12-23 20:55:06.137000+00:00,0.030517578125,2021-12-23 20:55:06.137000+00:00,0.2716064453125,2021-12-23 20:55:06.137000+00:00,0.067138671875,2021-12-23 20:55:06.137000+00:00,0.84228515625,2021-12-23 20:55:06.137000+00:00,0.18310546875,2021-12-23 20:55:06.137000+00:00,0.32958984375,2021-12-23 20:55:06.137000+00:00,0.1129150390625,2021-12-23 20:55:06.137000+00:00,0.1068115234375,2021-12-23 20:55:06.137000+00:00,230.2734375,2021-12-23 20:55:06.137000+00:00,25.81954350294067,2021-12-23 20:55:06.137000+00:00,24.078942038874388,2021-12-23 20:55:06.137000+00:00,24.6388882850354,2021-12-23 20:55:06.137000+00:00,23.73580838616962,2021-12-23 20:55:06.137000+00:00,-31.799999237060547,2021-12-23 20:55:06.137000+00:00
80,170.78857421875,2021-12-23 20:55:06.203000+00:00,8.563232421875,2021-12-23 20:55:06.203000+00:00,0.3692626953125,2021-12-23 20:55:06.203000+00:00,0.262451171875,2021-12-23 20:55:06.203000+00:00,-0.2288818359375,2021-12-23 20:55:06.203000+00:00,0.0030517578125,2021-12-23 20:55:06.203000+00:00,1.0772705078125,2021-12-23 20:55:06.203000+00:00,0.238037109375,2021-12-23 20:55:06.203000+00:00,-0.09765625,2021-12-23 20:55:06.203000+00:00,0.1373291015625,2021-12-23 20:55:06.203000+00:00,0.30517578125,2021-12-23 20:55:06.203000+00:00,0.115966796875,2021-12-23 20:55:06.203000+00:00,0.1983642578125,2021-12-23 20:55:06.203000+00:00,0.6683349609375,2021-12-23 20:55:06.203000+00:00,0.74462890625,2021-12-23 20:55:06.203000+00:00,0.4241943359375,2021-12-23 20:55:06.203000+00:00,0.128173828125,2021-12-23 20:55:06.203000+00:00,0.7171630859375,2021-12-23 20:55:06.203000+00:00,0.1190185546875,2021-12-23 20:55:06.203000+00:00,0.0457763671875,2021-12-23 20:55:06.203000+00:00,0.0213623046875,2021-12-23 20:55:06.203000+00:00,0.372314453125,2021-12-23 20:55:06.203000+00:00,0.4119873046875,2021-12-23 20:55:06.203000+00:00,-0.1617431640625,2021-12-23 20:55:06.203000+00:00,-0.1312255859375,2021-12-23 20:55:06.203000+00:00,0.2288818359375,2021-12-23 20:55:06.203000+00:00,1.0528564453125,2021-12-23 20:55:06.203000+00:00,0.09765625,2021-12-23 20:55:06.203000+00:00,0.299072265625,2021-12-23 20:55:06.203000+00:00,0.1312255859375,2021-12-23 20:55:06.203000+00:00,0.1617431640625,2021-12-23 20:55:06.203000+00:00,230.26123046875,2021-12-23 20:55:06.203000+00:00,25.791458430239867,2021-12-23 20:55:06.203000+00:00,24.144949593870663,2021-12-23 20:55:06.203000+00:00,24.701124243213503,2021-12-23 20:55:06.203000+00:00,23.78440999023651,2021-12-23 20:55:06.203000+00:00,-31.799999237060547,2021-12-23 20:55:06.204000+00:00
81,170.69091796875,2021-12-23 20:55:06.270000+00:00,8.612060546875,2021-12-23 20:55:06.270000+00:00,0.469970703125,2021-12-23 20:55:06.270000+00:00,0.2655029296875,2021-12-23 20:55:06.270000+00:00,-0.189208984375,2021-12-23 20:55:06.270000+00:00,0.2105712890625,2021-12-23 20:55:06.270000+00:00,1.0894775390625,2021-12-23 20:55:06.270000+00:00,0.537109375,2021-12-23 20:55:06.270000+00:00,-0.146484375,2021-12-23 20:55:06.270000+00:00,0.6256103515625,2021-12-23 20:55:06.270000+00:00,0.2166748046875,2021-12-23 20:55:06.270000+00:00,0.152587890625,2021-12-23 20:55:06.270000+00:00,0.006103515625,2021-12-23 20:55:06.270000+00:00,0.6317138671875,2021-12-23 20:55:06.270000+00:00,0.701904296875,2021-12-23 20:55:06.270000+00:00,0.2593994140625,2021-12-23 20:55:06.270000+00:00,0.06103515625,2021-12-23 20:55:06.270000+00:00,0.4302978515625,2021-12-23 20:55:06.270000+00:00,0.15869140625,2021-12-23 20:55:06.270000+00:00,0.0,2021-12-23 20:55:06.270000+00:00,-0.128173828125,2021-12-23 20:55:06.270000+00:00,0.62255859375,2021-12-23 20:55:06.270000+00:00,0.2349853515625,2021-12-23 20:55:06.270000+00:00,0.13427734375,2021-12-23 20:55:06.270000+00:00,-0.054931640625,2021-12-23 20:55:06.270000+00:00,0.09765625,2021-12-23 20:55:06.270000+00:00,0.927734375,2021-12-23 20:55:06.270000+00:00,0.177001953125,2021-12-23 20:55:06.270000+00:00,0.1953125,2021-12-23 20:55:06.270000+00:00,0.018310546875,2021-12-23 20:55:06.270000+00:00,0.1953125,2021-12-23 20:55:06.270000+00:00,230.224609375,2021-12-23 20:55:06.270000+00:00,26.21273452075195,2021-12-23 20:55:06.270000+00:00,24.44275112106317,2021-12-23 20:55:06.270000+00:00,25.048335378312377,2021-12-23 20:55:06.270000+00:00,24.091207615908782,2021-12-23 20:55:06.270000+00:00,-31.799999237060547,2021-12-23 20:55:06.271000+00:00
82,170.59326171875,2021-12-23 20:55:06.337000+00:00,9.21630859375,2021-12-23 20:55:06.337000+00:00,0.4638671875,2021-12-23 20:55:06.337000+00:00,0.2593994140625,2021-12-23 20:55:06.337000+00:00,-0.2685546875,2021-12-23 20:55:06.337000+00:00,0.0823974609375,2021-12-23 20:55:06.337000+00:00,1.2237548828125,2021-12-23 20:55:06.337000+00:00,0.469970703125,2021-12-23 20:55:06.337000+00:00,0.1007080078125,2021-12-23 20:55:06.337000+00:00,0.1800537109375,2021-12-23 20:55:06.337000+00:00,0.32958984375,2021-12-23 20:55:06.337000+00:00,0.0946044921875,2021-12-23 20:55:06.337000+00:00,0.10986328125,2021-12-23 20:55:06.337000+00:00,0.6866455078125,2021-12-23 20:55:06.337000+00:00,0.8056640625,2021-12-23 20:55:06.337000+00:00,0.3326416015625,2021-12-23 20:55:06.337000+00:00,0.2349853515625,2021-12-23 20:55:06.337000+00:00,0.5401611328125,2021-12-23 20:55:06.337000+00:00,0.1495361328125,2021-12-23 20:55:06.337000+00:00,0.018310546875,2021-12-23 20:55:06.337000+00:00,0.054931640625,2021-12-23 20:55:06.337000+00:00,0.3082275390625,2021-12-23 20:55:06.337000+00:00,0.445556640625,2021-12-23 20:55:06.337000+00:00,0.048828125,2021-12-23 20:55:06.337000+00:00,-0.10986328125,2021-12-23 20:55:06.337000+00:00,0.1129150390625,2021-12-23 20:55:06.337000+00:00,0.9124755859375,2021-12-23 20:55:06.337000+00:00,0.1739501953125,2021-12-23 20:55:06.337000+00:00,0.4058837890625,2021-12-23 20:55:06.337000+00:00,0.0701904296875,2021-12-23 20:55:06.337000+00:00,0.1007080078125,2021-12-23 20:55:06.337000+00:00,230.23681640625,2021-12-23 20:55:06.337000+00:00,25.94748661191101,2021-12-23 20:55:06.337000+00:00,24.281569882118774,2021-12-23 20:55:06.337000+00:00,24.85180077353943,2021-12-23 20:55:06.337000+00:00,23.945402803708102,2021-12-23 20:55:06.337000+00:00,-31.799999237060547,2021-12-23 20:55:06.337000+00:00
83,170.49560546875,2021-12-23 20:55:06.404000+00:00,9.381103515625,2021-12-23 20:55:06.404000+00:00,0.384521484375,2021-12-23 20:55:06.404000+00:00,0.23193359375,2021-12-23 20:55:06.404000+00:00,-0.2532958984375,2021-12-23 20:55:06.404000+00:00,0.0,2021-12-23 20:55:06.404000+00:00,1.141357421875,2021-12-23 20:55:06.404000+00:00,0.57373046875,2021-12-23 20:55:06.404000+00:00,-0.08544921875,2021-12-23 20:55:06.404000+00:00,0.1922607421875,2021-12-23 20:55:06.404000+00:00,0.2410888671875,2021-12-23 20:55:06.404000+00:00,0.5126953125,2021-12-23 20:55:06.404000+00:00,0.238037109375,2021-12-23 20:55:06.404000+00:00,0.531005859375,2021-12-23 20:55:06.404000+00:00,0.74462890625,2021-12-23 20:55:06.404000+00:00,0.360107421875,2021-12-23 20:55:06.404000+00:00,-0.10986328125,2021-12-23 20:55:06.404000+00:00,0.634765625,2021-12-23 20:55:06.404000+00:00,0.213623046875,2021-12-23 20:55:06.404000+00:00,0.1251220703125,2021-12-23 20:55:06.404000+00:00,-0.030517578125,2021-12-23 20:55:06.404000+00:00,0.2960205078125,2021-12-23 20:55:06.404000+00:00,0.3204345703125,2021-12-23 20:55:06.404000+00:00,0.164794921875,2021-12-23 20:55:06.404000+00:00,-0.0030517578125,2021-12-23 20:55:06.404000+00:00,0.1861572265625,2021-12-23 20:55:06.404000+00:00,0.9033203125,2021-12-23 20:55:06.404000+00:00,0.2777099609375,2021-12-23 20:55:06.404000+00:00,0.2593994140625,2021-12-23 20:55:06.404000+00:00,0.10986328125,2021-12-23 20:55:06.404000+00:00,0.164794921875,2021-12-23 20:55:06.404000+00:00,230.2001953125,2021-12-23 20:55:06.404000+00:00,25.9194015392102,2021-12-23 20:55:06.404000+00:00,24.21863244595953,2021-12-23 20:55:06.404000+00:00,24.946792499179686,2021-12-23 20:55:06.404000+00:00,23.85123719582849,2021-12-23 20:55:06.404000+00:00,-31.799999237060547,2021-12-23 20:55:06.404000+00:00
84,170.39794921875,2021-12-23 20:55:06.470000+00:00,9.50927734375,2021-12-23 20:55:06.470000+00:00,0.4119873046875,2021-12-23 20:55:06.470000+00:00,0.2349853515625,2021-12-23 20:55:06.470000+00:00,-0.3173828125,2021-12-23 20:55:06.470000+00:00,0.15869140625,2021-12-23 20:55:06.470000+00:00,1.1138916015625,2021-12-23 20:55:06.470000+00:00,0.5706787109375,2021-12-23 20:55:06.470000+00:00,-0.030517578125,2021-12-23 20:55:06.470000+00:00,0.2471923828125,2021-12-23 20:55:06.470000+00:00,0.3631591796875,2021-12-23 20:55:06.470000+00:00,0.5340576171875,2021-12-23 20:55:06.470000+00:00,0.0152587890625,2021-12-23 20:55:06.470000+00:00,0.68359375,2021-12-23 20:55:06.470000+00:00,0.775146484375,2021-12-23 20:55:06.470000+00:00,0.4425048828125,2021-12-23 20:55:06.470000+00:00,0.1007080078125,2021-12-23 20:55:06.470000+00:00,0.762939453125,2021-12-23 20:55:06.470000+00:00,0.1312255859375,2021-12-23 20:55:06.470000+00:00,0.054931640625,2021-12-23 20:55:06.470000+00:00,0.0,2021-12-23 20:55:06.470000+00:00,0.28076171875,2021-12-23 20:55:06.470000+00:00,0.4852294921875,2021-12-23 20:55:06.470000+00:00,0.0091552734375,2021-12-23 20:55:06.470000+00:00,-0.1708984375,2021-12-23 20:55:06.470000+00:00,0.0762939453125,2021-12-23 20:55:06.470000+00:00,0.933837890625,2021-12-23 20:55:06.470000+00:00,0.1312255859375,2021-12-23 20:55:06.470000+00:00,0.30517578125,2021-12-23 20:55:06.470000+00:00,0.0701904296875,2021-12-23 20:55:06.470000+00:00,0.1312255859375,2021-12-23 20:55:06.470000+00:00,230.2001953125,2021-12-23 20:55:06.470000+00:00,25.7820967393396,2021-12-23 20:55:06.470000+00:00,24.146484653289185,2021-12-23 20:55:06.470000+00:00,24.68474635948242,2021-12-23 20:55:06.470000+00:00,23.760109188203067,2021-12-23 20:55:06.470000+00:00,-31.799999237060547,2021-12-23 20:55:06.471000+00:00
85,170.30029296875,2021-12-23 20:55:06.537000+00:00,9.527587890625,2021-12-23 20:55:06.537000+00:00,0.360107421875,2021-12-23 20:55:06.537000+00:00,0.4241943359375,2021-12-23 20:55:06.537000+00:00,-0.2410888671875,2021-12-23 20:55:06.537000+00:00,0.1861572265625,2021-12-23 20:55:06.537000+00:00,1.0467529296875,2021-12-23 20:55:06.537000+00:00,0.6378173828125,2021-12-23 20:55:06.537000+00:00,-0.140380859375,2021-12-23 20:55:06.537000+00:00,0.677490234375,2021-12-23 20:55:06.537000+00:00,0.360107421875,2021-12-23 20:55:06.537000+00:00,0.1556396484375,2021-12-23 20:55:06.537000+00:00,0.1129150390625,2021-12-23 20:55:06.537000+00:00,0.6103515625,2021-12-23 20:55:06.537000+00:00,0.830078125,2021-12-23 20:55:06.537000+00:00,0.25634765625,2021-12-23 20:55:06.537000+00:00,0.030517578125,2021-12-23 20:55:06.537000+00:00,0.64697265625,2021-12-23 20:55:06.537000+00:00,0.201416015625,2021-12-23 20:55:06.537000+00:00,0.0244140625,2021-12-23 20:55:06.537000+00:00,-0.08544921875,2021-12-23 20:55:06.537000+00:00,0.2593994140625,2021-12-23 20:55:06.537000+00:00,0.2899169921875,2021-12-23 20:55:06.537000+00:00,-0.0274658203125,2021-12-23 20:55:06.537000+00:00,0.0335693359375,2021-12-23 20:55:06.537000+00:00,0.29296875,2021-12-23 20:55:06.537000+00:00,0.9063720703125,2021-12-23 20:55:06.537000+00:00,0.115966796875,2021-12-23 20:55:06.537000+00:00,0.23193359375,2021-12-23 20:55:06.537000+00:00,-0.10986328125,2021-12-23 20:55:06.537000+00:00,0.1068115234375,2021-12-23 20:55:06.537000+00:00,230.1513671875,2021-12-23 20:55:06.537000+00:00,26.019259575479737,2021-12-23 20:55:06.537000+00:00,24.312271070489132,2021-12-23 20:55:06.537000+00:00,24.91403673171753,2021-12-23 20:55:06.537000+00:00,23.997042008029176,2021-12-23 20:55:06.537000+00:00,-31.799999237060547,2021-12-23 20:55:06.537000+00:00
86,170.20263671875,2021-12-23 20:55:06.604000+00:00,9.7900390625,2021-12-23 20:55:06.604000+00:00,0.3021240234375,2021-12-23 20:55:06.604000+00:00,0.2899169921875,2021-12-23 20:55:06.604000+00:00,-0.244140625,2021-12-23 20:55:06.604000+00:00,0.0946044921875,2021-12-23 20:55:06.604000+00:00,1.06201171875,2021-12-23 20:55:06.604000+00:00,0.4547119140625,2021-12-23 20:55:06.604000+00:00,-0.048828125,2021-12-23 20:55:06.604000+00:00,0.2471923828125,2021-12-23 20:55:06.604000+00:00,0.3662109375,2021-12-23 20:55:06.604000+00:00,0.213623046875,2021-12-23 20:55:06.604000+00:00,0.2655029296875,2021-12-23 20:55:06.604000+00:00,0.6378173828125,2021-12-23 20:55:06.604000+00:00,1.0040283203125,2021-12-23 20:55:06.604000+00:00,0.4150390625,2021-12-23 20:55:06.604000+00:00,0.01220703125,2021-12-23 20:55:06.604000+00:00,0.4669189453125,2021-12-23 20:55:06.604000+00:00,0.2197265625,2021-12-23 20:55:06.604000+00:00,0.067138671875,2021-12-23 20:55:06.604000+00:00,-0.103759765625,2021-12-23 20:55:06.604000+00:00,0.4058837890625,2021-12-23 20:55:06.604000+00:00,0.372314453125,2021-12-23 20:55:06.604000+00:00,-0.0701904296875,2021-12-23 20:55:06.604000+00:00,-0.0518798828125,2021-12-23 20:55:06.604000+00:00,0.06103515625,2021-12-23 20:55:06.604000+00:00,1.03759765625,2021-12-23 20:55:06.604000+00:00,0.0213623046875,2021-12-23 20:55:06.604000+00:00,0.4913330078125,2021-12-23 20:55:06.604000+00:00,0.15869140625,2021-12-23 20:55:06.604000+00:00,0.189208984375,2021-12-23 20:55:06.604000+00:00,230.18798828125,2021-12-23 20:55:06.604000+00:00,26.334436502455443,2021-12-23 20:55:06.604000+00:00,24.599327181752013,2021-12-23 20:55:06.604000+00:00,25.215389792369383,2021-12-23 20:55:06.604000+00:00,24.224862027092744,2021-12-23 20:55:06.604000+00:00,-31.799999237060547,2021-12-23 20:55:06.604000+00:00
87,170.10498046875,2021-12-23 20:55:06.670000+00:00,9.771728515625,2021-12-23 20:55:06.670000+00:00,0.3570556640625,2021-12-23 20:55:06.670000+00:00,0.2349853515625,2021-12-23 20:55:06.670000+00:00,-0.115966796875,2021-12-23 20:55:06.670000+00:00,0.3692626953125,2021-12-23 20:55:06.670000+00:00,1.0162353515625,2021-12-23 20:55:06.670000+00:00,0.5615234375,2021-12-23 20:55:06.670000+00:00,-0.1678466796875,2021-12-23 20:55:06.670000+00:00,0.7354736328125,2021-12-23 20:55:06.670000+00:00,0.40283203125,2021-12-23 20:55:06.670000+00:00,-0.0732421875,2021-12-23 20:55:06.670000+00:00,-0.0213623046875,2021-12-23 20:55:06.670000+00:00,0.8941650390625,2021-12-23 20:55:06.670000+00:00,0.6591796875,2021-12-23 20:55:06.670000+00:00,0.4608154296875,2021-12-23 20:55:06.670000+00:00,0.0152587890625,2021-12-23 20:55:06.670000+00:00,0.848388671875,2021-12-23 20:55:06.670000+00:00,0.1953125,2021-12-23 20:55:06.670000+00:00,0.0213623046875,2021-12-23 20:55:06.670000+00:00,-0.09765625,2021-12-23 20:55:06.670000+00:00,0.1739501953125,2021-12-23 20:55:06.670000+00:00,0.4119873046875,2021-12-23 20:55:06.670000+00:00,-0.01220703125,2021-12-23 20:55:06.670000+00:00,-0.0152587890625,2021-12-23 20:55:06.670000+00:00,0.2288818359375,2021-12-23 20:55:06.670000+00:00,0.946044921875,2021-12-23 20:55:06.670000+00:00,0.0091552734375,2021-12-23 20:55:06.670000+00:00,0.1556396484375,2021-12-23 20:55:06.670000+00:00,-0.0885009765625,2021-12-23 20:55:06.670000+00:00,0.3814697265625,2021-12-23 20:55:06.670000+00:00,230.1513671875,2021-12-23 20:55:06.670000+00:00,26.172167193517456,2021-12-23 20:55:06.670000+00:00,24.461171834085388,2021-12-23 20:55:06.670000+00:00,25.04505980156616,2021-12-23 20:55:06.670000+00:00,24.11550841794223,2021-12-23 20:55:06.670000+00:00,-31.799999237060547,2021-12-23 20:55:06.671000+00:00
