idx,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
64,169.34814453125,2021-11-26 17:33:32.102000+00:00,25.244869983085326,2021-11-26 17:33:32.102000+00:00,227.5390625,2021-11-26 17:33:32.102000+00:00,26.48422355685974,2021-11-26 17:33:32.102000+00:00,15.521240234375,2021-11-26 17:33:32.102000+00:00,0.4119873046875,2021-11-26 17:33:32.102000+00:00,0.0823974609375,2021-11-26 17:33:32.102000+00:00,0.15869140625,2021-11-26 17:33:32.102000+00:00,-0.3509521484375,2021-11-26 17:33:32.102000+00:00,2.4017333984375,2021-11-26 17:33:32.102000+00:00,1.2176513671875,2021-11-26 17:33:32.102000+00:00,0.0244140625,2021-11-26 17:33:32.102000+00:00,0.3448486328125,2021-11-26 17:33:32.102000+00:00,0.4150390625,2021-11-26 17:33:32.102000+00:00,2.4688720703125,2021-11-26 17:33:32.102000+00:00,0.299072265625,2021-11-26 17:33:32.102000+00:00,1.2603759765625,2021-11-26 17:33:32.102000+00:00,0.91552734375,2021-11-26 17:33:32.102000+00:00,-0.0244140625,2021-11-26 17:33:32.102000+00:00,0.4180908203125,2021-11-26 17:33:32.102000+00:00,0.1312255859375,2021-11-26 17:33:32.102000+00:00,0.10986328125,2021-11-26 17:33:32.102000+00:00,0.1434326171875,2021-11-26 17:33:32.102000+00:00,-0.3021240234375,2021-11-26 17:33:32.102000+00:00,0.250244140625,2021-11-26 17:33:32.102000+00:00,0.5950927734375,2021-11-26 17:33:32.102000+00:00,-0.091552734375,2021-11-26 17:33:32.102000+00:00,-0.1678466796875,2021-11-26 17:33:32.102000+00:00,-0.20751953125,2021-11-26 17:33:32.102000+00:00,0.5859375,2021-11-26 17:33:32.102000+00:00,0.225830078125,2021-11-26 17:33:32.102000+00:00,0.201416015625,2021-11-26 17:33:32.102000+00:00,-0.2410888671875,2021-11-26 17:33:32.102000+00:00,0.1251220703125,2021-11-26 17:33:32.102000+00:00,24.653054261400143,2021-11-26 17:33:32.102000+00:00,24.154997221246585,2021-11-26 17:33:32.102000+00:00,-32.29999542236328,2021-11-26 17:33:32.103000+00:00
65,169.25048828125,2021-11-26 17:33:32.169000+00:00,25.182634024907227,2021-11-26 17:33:32.169000+00:00,227.5634765625,2021-11-26 17:33:32.169000+00:00,26.39060664785705,2021-11-26 17:33:32.169000+00:00,14.288330078125,2021-11-26 17:33:32.169000+00:00,0.4241943359375,2021-11-26 17:33:32.169000+00:00,0.0213623046875,2021-11-26 17:33:32.169000+00:00,-0.1861572265625,2021-11-26 17:33:32.169000+00:00,-0.32958984375,2021-11-26 17:33:32.169000+00:00,2.459716796875,2021-11-26 17:33:32.169000+00:00,1.3641357421875,2021-11-26 17:33:32.169000+00:00,0.054931640625,2021-11-26 17:33:32.169000+00:00,0.067138671875,2021-11-26 17:33:32.169000+00:00,0.408935546875,2021-11-26 17:33:32.169000+00:00,2.435302734375,2021-11-26 17:33:32.169000+00:00,0.3753662109375,2021-11-26 17:33:32.169000+00:00,1.0040283203125,2021-11-26 17:33:32.169000+00:00,1.06201171875,2021-11-26 17:33:32.169000+00:00,-0.042724609375,2021-11-26 17:33:32.169000+00:00,0.40283203125,2021-11-26 17:33:32.169000+00:00,0.152587890625,2021-11-26 17:33:32.169000+00:00,0.1800537109375,2021-11-26 17:33:32.169000+00:00,-0.0213623046875,2021-11-26 17:33:32.169000+00:00,-0.2593994140625,2021-11-26 17:33:32.169000+00:00,0.3326416015625,2021-11-26 17:33:32.169000+00:00,0.299072265625,2021-11-26 17:33:32.169000+00:00,-0.1068115234375,2021-11-26 17:33:32.169000+00:00,-0.40283203125,2021-11-26 17:33:32.169000+00:00,-0.128173828125,2021-11-26 17:33:32.169000+00:00,0.4638671875,2021-11-26 17:33:32.169000+00:00,-0.0030517578125,2021-11-26 17:33:32.169000+00:00,0.146484375,2021-11-26 17:33:32.169000+00:00,-0.35400390625,2021-11-26 17:33:32.169000+00:00,0.018310546875,2021-11-26 17:33:32.169000+00:00,24.560950696289066,2021-11-26 17:33:32.169000+00:00,24.094245216162964,2021-11-26 17:33:32.169000+00:00,-32.29999542236328,2021-11-26 17:33:32.169000+00:00
66,169.15283203125,2021-11-26 17:33:32.236000+00:00,25.43157785761963,2021-11-26 17:33:32.236000+00:00,227.55126953125,2021-11-26 17:33:32.236000+00:00,26.683939629398804,2021-11-26 17:33:32.236000+00:00,16.522216796875,2021-11-26 17:33:32.236000+00:00,0.4180908203125,2021-11-26 17:33:32.236000+00:00,0.201416015625,2021-11-26 17:33:32.236000+00:00,0.091552734375,2021-11-26 17:33:32.236000+00:00,-0.286865234375,2021-11-26 17:33:32.236000+00:00,2.5421142578125,2021-11-26 17:33:32.236000+00:00,1.324462890625,2021-11-26 17:33:32.236000+00:00,0.2197265625,2021-11-26 17:33:32.236000+00:00,-0.0030517578125,2021-11-26 17:33:32.236000+00:00,0.25634765625,2021-11-26 17:33:32.236000+00:00,2.55126953125,2021-11-26 17:33:32.236000+00:00,0.2716064453125,2021-11-26 17:33:32.236000+00:00,1.239013671875,2021-11-26 17:33:32.236000+00:00,0.836181640625,2021-11-26 17:33:32.236000+00:00,0.213623046875,2021-11-26 17:33:32.236000+00:00,0.40283203125,2021-11-26 17:33:32.236000+00:00,0.347900390625,2021-11-26 17:33:32.236000+00:00,0.15869140625,2021-11-26 17:33:32.236000+00:00,0.2655029296875,2021-11-26 17:33:32.236000+00:00,-0.0701904296875,2021-11-26 17:33:32.236000+00:00,0.244140625,2021-11-26 17:33:32.236000+00:00,0.5950927734375,2021-11-26 17:33:32.236000+00:00,0.006103515625,2021-11-26 17:33:32.236000+00:00,-0.1495361328125,2021-11-26 17:33:32.236000+00:00,-0.1312255859375,2021-11-26 17:33:32.236000+00:00,0.45166015625,2021-11-26 17:33:32.236000+00:00,-0.0091552734375,2021-11-26 17:33:32.236000+00:00,0.1556396484375,2021-11-26 17:33:32.236000+00:00,-0.341796875,2021-11-26 17:33:32.236000+00:00,0.1251220703125,2021-11-26 17:33:32.236000+00:00,24.85414704522601,2021-11-26 17:33:32.236000+00:00,24.32814043573489,2021-11-26 17:33:32.236000+00:00,-32.29999542236328,2021-11-26 17:33:32.236000+00:00
67,169.05517578125,2021-11-26 17:33:32.302000+00:00,24.946792499179686,2021-11-26 17:33:32.302000+00:00,227.5634765625,2021-11-26 17:33:32.302000+00:00,26.21273452075195,2021-11-26 17:33:32.302000+00:00,15.606689453125,2021-11-26 17:33:32.302000+00:00,0.5157470703125,2021-11-26 17:33:32.302000+00:00,0.128173828125,2021-11-26 17:33:32.302000+00:00,-0.067138671875,2021-11-26 17:33:32.302000+00:00,-0.189208984375,2021-11-26 17:33:32.302000+00:00,2.6092529296875,2021-11-26 17:33:32.302000+00:00,1.385498046875,2021-11-26 17:33:32.302000+00:00,0.0701904296875,2021-11-26 17:33:32.302000+00:00,-0.018310546875,2021-11-26 17:33:32.302000+00:00,0.4913330078125,2021-11-26 17:33:32.302000+00:00,2.3345947265625,2021-11-26 17:33:32.302000+00:00,0.189208984375,2021-11-26 17:33:32.302000+00:00,1.52587890625,2021-11-26 17:33:32.302000+00:00,0.927734375,2021-11-26 17:33:32.302000+00:00,-0.1312255859375,2021-11-26 17:33:32.302000+00:00,0.445556640625,2021-11-26 17:33:32.302000+00:00,0.23193359375,2021-11-26 17:33:32.302000+00:00,0.189208984375,2021-11-26 17:33:32.302000+00:00,0.15869140625,2021-11-26 17:33:32.302000+00:00,-0.311279296875,2021-11-26 17:33:32.302000+00:00,0.1708984375,2021-11-26 17:33:32.302000+00:00,0.1495361328125,2021-11-26 17:33:32.302000+00:00,-0.0946044921875,2021-11-26 17:33:32.302000+00:00,-0.067138671875,2021-11-26 17:33:32.302000+00:00,-0.10986328125,2021-11-26 17:33:32.302000+00:00,0.494384765625,2021-11-26 17:33:32.302000+00:00,0.0640869140625,2021-11-26 17:33:32.302000+00:00,0.2044677734375,2021-11-26 17:33:32.302000+00:00,-0.3173828125,2021-11-26 17:33:32.302000+00:00,-0.0396728515625,2021-11-26 17:33:32.302000+00:00,24.335296961766904,2021-11-26 17:33:32.302000+00:00,23.823898793540863,2021-11-26 17:33:32.302000+00:00,-32.29999542236328,2021-11-26 17:33:32.303000+00:00
68,168.95751953125,2021-11-26 17:33:32.369000+00:00,25.248145559831546,2021-11-26 17:33:32.369000+00:00,227.5390625,2021-11-26 17:33:32.369000+00:00,26.555996520428465,2021-11-26 17:33:32.369000+00:00,15.9423828125,2021-11-26 17:33:32.369000+00:00,0.6134033203125,2021-11-26 17:33:32.369000+00:00,0.2685546875,2021-11-26 17:33:32.369000+00:00,0.06103515625,2021-11-26 17:33:32.369000+00:00,-0.2471923828125,2021-11-26 17:33:32.369000+00:00,2.5299072265625,2021-11-26 17:33:32.369000+00:00,1.2115478515625,2021-11-26 17:33:32.369000+00:00,-0.0091552734375,2021-11-26 17:33:32.369000+00:00,0.5279541015625,2021-11-26 17:33:32.369000+00:00,0.4852294921875,2021-11-26 17:33:32.369000+00:00,2.264404296875,2021-11-26 17:33:32.369000+00:00,0.2471923828125,2021-11-26 17:33:32.369000+00:00,0.823974609375,2021-11-26 17:33:32.369000+00:00,0.89111328125,2021-11-26 17:33:32.369000+00:00,0.03662109375,2021-11-26 17:33:32.369000+00:00,0.64697265625,2021-11-26 17:33:32.369000+00:00,0.20751953125,2021-11-26 17:33:32.369000+00:00,0.2288818359375,2021-11-26 17:33:32.369000+00:00,0.2197265625,2021-11-26 17:33:32.369000+00:00,0.152587890625,2021-11-26 17:33:32.369000+00:00,0.372314453125,2021-11-26 17:33:32.369000+00:00,0.5615234375,2021-11-26 17:33:32.369000+00:00,-0.091552734375,2021-11-26 17:33:32.369000+00:00,-0.2593994140625,2021-11-26 17:33:32.369000+00:00,-0.201416015625,2021-11-26 17:33:32.369000+00:00,0.54931640625,2021-11-26 17:33:32.369000+00:00,-0.08544921875,2021-11-26 17:33:32.369000+00:00,0.103759765625,2021-11-26 17:33:32.369000+00:00,-0.518798828125,2021-11-26 17:33:32.369000+00:00,0.0274658203125,2021-11-26 17:33:32.369000+00:00,24.679150271514956,2021-11-26 17:33:32.369000+00:00,24.19752362480512,2021-11-26 17:33:32.369000+00:00,-32.29999542236328,2021-11-26 17:33:32.369000+00:00
69,168.85986328125,2021-11-26 17:33:32.436000+00:00,25.2186653691156,2021-11-26 17:33:32.436000+00:00,227.55126953125,2021-11-26 17:33:32.436000+00:00,26.41557115692444,2021-11-26 17:33:32.436000+00:00,15.1123046875,2021-11-26 17:33:32.436000+00:00,0.628662109375,2021-11-26 17:33:32.436000+00:00,0.0732421875,2021-11-26 17:33:32.436000+00:00,0.01220703125,2021-11-26 17:33:32.436000+00:00,-0.2532958984375,2021-11-26 17:33:32.436000+00:00,2.40478515625,2021-11-26 17:33:32.436000+00:00,1.373291015625,2021-11-26 17:33:32.436000+00:00,-0.006103515625,2021-11-26 17:33:32.436000+00:00,0.4638671875,2021-11-26 17:33:32.436000+00:00,0.421142578125,2021-11-26 17:33:32.436000+00:00,2.1453857421875,2021-11-26 17:33:32.436000+00:00,0.2593994140625,2021-11-26 17:33:32.436000+00:00,0.970458984375,2021-11-26 17:33:32.436000+00:00,1.0711669921875,2021-11-26 17:33:32.436000+00:00,-0.1190185546875,2021-11-26 17:33:32.436000+00:00,0.23193359375,2021-11-26 17:33:32.436000+00:00,0.2105712890625,2021-11-26 17:33:32.436000+00:00,0.164794921875,2021-11-26 17:33:32.436000+00:00,0.13427734375,2021-11-26 17:33:32.436000+00:00,0.0518798828125,2021-11-26 17:33:32.436000+00:00,0.4119873046875,2021-11-26 17:33:32.436000+00:00,0.67138671875,2021-11-26 17:33:32.436000+00:00,-0.0640869140625,2021-11-26 17:33:32.436000+00:00,-0.140380859375,2021-11-26 17:33:32.436000+00:00,-0.164794921875,2021-11-26 17:33:32.436000+00:00,0.384521484375,2021-11-26 17:33:32.436000+00:00,0.0244140625,2021-11-26 17:33:32.436000+00:00,0.08544921875,2021-11-26 17:33:32.436000+00:00,-0.213623046875,2021-11-26 17:33:32.436000+00:00,0.0885009765625,2021-11-26 17:33:32.436000+00:00,24.60239730058905,2021-11-26 17:33:32.436000+00:00,24.121583618450597,2021-11-26 17:33:32.436000+00:00,-32.29999542236328,2021-11-26 17:33:32.436000+00:00
70,168.76220703125,2021-11-26 17:33:32.502000+00:00,24.93696576894104,2021-11-26 17:33:32.502000+00:00,227.5634765625,2021-11-26 17:33:32.502000+00:00,26.272025229786987,2021-11-26 17:33:32.502000+00:00,13.555908203125,2021-11-26 17:33:32.502000+00:00,0.4180908203125,2021-11-26 17:33:32.502000+00:00,0.1220703125,2021-11-26 17:33:32.502000+00:00,0.2197265625,2021-11-26 17:33:32.502000+00:00,-0.3753662109375,2021-11-26 17:33:32.502000+00:00,2.3101806640625,2021-11-26 17:33:32.502000+00:00,1.1260986328125,2021-11-26 17:33:32.502000+00:00,-0.140380859375,2021-11-26 17:33:32.502000+00:00,0.2716064453125,2021-11-26 17:33:32.502000+00:00,0.3814697265625,2021-11-26 17:33:32.502000+00:00,2.325439453125,2021-11-26 17:33:32.502000+00:00,0.1983642578125,2021-11-26 17:33:32.502000+00:00,1.0101318359375,2021-11-26 17:33:32.502000+00:00,0.6195068359375,2021-11-26 17:33:32.502000+00:00,-0.0762939453125,2021-11-26 17:33:32.502000+00:00,0.4547119140625,2021-11-26 17:33:32.502000+00:00,0.0762939453125,2021-11-26 17:33:32.502000+00:00,0.164794921875,2021-11-26 17:33:32.502000+00:00,0.0885009765625,2021-11-26 17:33:32.502000+00:00,-0.054931640625,2021-11-26 17:33:32.502000+00:00,0.201416015625,2021-11-26 17:33:32.502000+00:00,0.634765625,2021-11-26 17:33:32.502000+00:00,-0.164794921875,2021-11-26 17:33:32.502000+00:00,-0.1739501953125,2021-11-26 17:33:32.502000+00:00,-0.0396728515625,2021-11-26 17:33:32.502000+00:00,0.47607421875,2021-11-26 17:33:32.502000+00:00,0.1190185546875,2021-11-26 17:33:32.502000+00:00,0.115966796875,2021-11-26 17:33:32.502000+00:00,-0.3387451171875,2021-11-26 17:33:32.502000+00:00,0.079345703125,2021-11-26 17:33:32.502000+00:00,24.404374635600217,2021-11-26 17:33:32.502000+00:00,23.945402803708102,2021-11-26 17:33:32.502000+00:00,-32.29999542236328,2021-11-26 17:33:32.503000+00:00
71,168.66455078125,2021-11-26 17:33:32.569000+00:00,25.15970498768372,2021-11-26 17:33:32.569000+00:00,227.587890625,2021-11-26 17:33:32.569000+00:00,26.446776793258667,2021-11-26 17:33:32.569000+00:00,16.51611328125,2021-11-26 17:33:32.569000+00:00,0.4302978515625,2021-11-26 17:33:32.569000+00:00,-0.018310546875,2021-11-26 17:33:32.569000+00:00,0.128173828125,2021-11-26 17:33:32.569000+00:00,-0.30517578125,2021-11-26 17:33:32.569000+00:00,2.783203125,2021-11-26 17:33:32.569000+00:00,1.4190673828125,2021-11-26 17:33:32.569000+00:00,0.1953125,2021-11-26 17:33:32.569000+00:00,0.0274658203125,2021-11-26 17:33:32.569000+00:00,0.5279541015625,2021-11-26 17:33:32.569000+00:00,2.6824951171875,2021-11-26 17:33:32.569000+00:00,0.3631591796875,2021-11-26 17:33:32.569000+00:00,0.9613037109375,2021-11-26 17:33:32.569000+00:00,0.9246826171875,2021-11-26 17:33:32.569000+00:00,0.091552734375,2021-11-26 17:33:32.569000+00:00,0.5096435546875,2021-11-26 17:33:32.569000+00:00,0.20751953125,2021-11-26 17:33:32.569000+00:00,0.2288818359375,2021-11-26 17:33:32.569000+00:00,0.286865234375,2021-11-26 17:33:32.569000+00:00,-0.0885009765625,2021-11-26 17:33:32.569000+00:00,0.37841796875,2021-11-26 17:33:32.569000+00:00,0.750732421875,2021-11-26 17:33:32.569000+00:00,-0.0885009765625,2021-11-26 17:33:32.569000+00:00,0.054931640625,2021-11-26 17:33:32.569000+00:00,-0.1708984375,2021-11-26 17:33:32.569000+00:00,0.4486083984375,2021-11-26 17:33:32.569000+00:00,0.03662109375,2021-11-26 17:33:32.569000+00:00,0.2044677734375,2021-11-26 17:33:32.569000+00:00,-0.32958984375,2021-11-26 17:33:32.569000+00:00,0.1068115234375,2021-11-26 17:33:32.569000+00:00,24.57169611221869,2021-11-26 17:33:32.569000+00:00,24.033493211079342,2021-11-26 17:33:32.569000+00:00,-32.29999542236328,2021-11-26 17:33:32.569000+00:00
72,168.56689453125,2021-11-26 17:33:32.636000+00:00,25.339861708725586,2021-11-26 17:33:32.636000+00:00,227.57568359375,2021-11-26 17:33:32.636000+00:00,26.599684411296387,2021-11-26 17:33:32.636000+00:00,14.532470703125,2021-11-26 17:33:32.636000+00:00,0.3936767578125,2021-11-26 17:33:32.636000+00:00,0.0701904296875,2021-11-26 17:33:32.636000+00:00,0.1495361328125,2021-11-26 17:33:32.636000+00:00,-0.396728515625,2021-11-26 17:33:32.636000+00:00,2.5360107421875,2021-11-26 17:33:32.636000+00:00,1.4892578125,2021-11-26 17:33:32.636000+00:00,0.2899169921875,2021-11-26 17:33:32.636000+00:00,-0.0091552734375,2021-11-26 17:33:32.636000+00:00,0.4852294921875,2021-11-26 17:33:32.636000+00:00,2.5146484375,2021-11-26 17:33:32.636000+00:00,0.189208984375,2021-11-26 17:33:32.636000+00:00,0.86669921875,2021-11-26 17:33:32.636000+00:00,0.8056640625,2021-11-26 17:33:32.636000+00:00,-0.0946044921875,2021-11-26 17:33:32.636000+00:00,0.4302978515625,2021-11-26 17:33:32.636000+00:00,0.152587890625,2021-11-26 17:33:32.636000+00:00,0.1739501953125,2021-11-26 17:33:32.636000+00:00,0.1312255859375,2021-11-26 17:33:32.636000+00:00,0.0244140625,2021-11-26 17:33:32.636000+00:00,0.3173828125,2021-11-26 17:33:32.636000+00:00,0.634765625,2021-11-26 17:33:32.636000+00:00,-0.1556396484375,2021-11-26 17:33:32.636000+00:00,-0.3204345703125,2021-11-26 17:33:32.636000+00:00,-0.1617431640625,2021-11-26 17:33:32.636000+00:00,0.244140625,2021-11-26 17:33:32.636000+00:00,0.0091552734375,2021-11-26 17:33:32.636000+00:00,0.2685546875,2021-11-26 17:33:32.636000+00:00,-0.390625,2021-11-26 17:33:32.636000+00:00,0.1251220703125,2021-11-26 17:33:32.636000+00:00,24.752833123603818,2021-11-26 17:33:32.636000+00:00,24.224862027092744,2021-11-26 17:33:32.636000+00:00,-32.29999542236328,2021-11-26 17:33:32.636000+00:00
73,168.46923828125,2021-11-26 17:33:32.702000+00:00,25.2186653691156,2021-11-26 17:33:32.702000+00:00,227.5390625,2021-11-26 17:33:32.702000+00:00,26.490464684126582,2021-11-26 17:33:32.702000+00:00,14.22119140625,2021-11-26 17:33:32.702000+00:00,0.360107421875,2021-11-26 17:33:32.702000+00:00,0.0640869140625,2021-11-26 17:33:32.702000+00:00,0.048828125,2021-11-26 17:33:32.702000+00:00,-0.2593994140625,2021-11-26 17:33:32.702000+00:00,2.2735595703125,2021-11-26 17:33:32.702000+00:00,1.3214111328125,2021-11-26 17:33:32.702000+00:00,0.0244140625,2021-11-26 17:33:32.702000+00:00,0.10986328125,2021-11-26 17:33:32.702000+00:00,0.482177734375,2021-11-26 17:33:32.702000+00:00,2.117919921875,2021-11-26 17:33:32.702000+00:00,0.238037109375,2021-11-26 17:33:32.702000+00:00,1.165771484375,2021-11-26 17:33:32.702000+00:00,1.0589599609375,2021-11-26 17:33:32.702000+00:00,-0.0701904296875,2021-11-26 17:33:32.702000+00:00,0.2716064453125,2021-11-26 17:33:32.702000+00:00,0.201416015625,2021-11-26 17:33:32.702000+00:00,0.201416015625,2021-11-26 17:33:32.702000+00:00,0.164794921875,2021-11-26 17:33:32.702000+00:00,-0.15869140625,2021-11-26 17:33:32.702000+00:00,0.372314453125,2021-11-26 17:33:32.702000+00:00,0.5584716796875,2021-11-26 17:33:32.702000+00:00,-0.1220703125,2021-11-26 17:33:32.702000+00:00,-0.0152587890625,2021-11-26 17:33:32.702000+00:00,-0.2593994140625,2021-11-26 17:33:32.702000+00:00,0.439453125,2021-11-26 17:33:32.702000+00:00,0.0732421875,2021-11-26 17:33:32.702000+00:00,0.213623046875,2021-11-26 17:33:32.702000+00:00,-0.2899169921875,2021-11-26 17:33:32.702000+00:00,0.1129150390625,2021-11-26 17:33:32.702000+00:00,24.65612438023718,2021-11-26 17:33:32.702000+00:00,24.227899627346925,2021-11-26 17:33:32.702000+00:00,-32.29999542236328,2021-11-26 17:33:32.703000+00:00
74,168.37158203125,2021-11-26 17:33:32.769000+00:00,25.153153834191283,2021-11-26 17:33:32.769000+00:00,227.57568359375,2021-11-26 17:33:32.769000+00:00,26.38748608422363,2021-11-26 17:33:32.769000+00:00,14.459228515625,2021-11-26 17:33:32.769000+00:00,0.732421875,2021-11-26 17:33:32.769000+00:00,-0.0946044921875,2021-11-26 17:33:32.769000+00:00,0.0640869140625,2021-11-26 17:33:32.769000+00:00,-0.2838134765625,2021-11-26 17:33:32.769000+00:00,2.1453857421875,2021-11-26 17:33:32.769000+00:00,1.20849609375,2021-11-26 17:33:32.769000+00:00,-0.048828125,2021-11-26 17:33:32.769000+00:00,0.2685546875,2021-11-26 17:33:32.769000+00:00,0.439453125,2021-11-26 17:33:32.769000+00:00,1.9256591796875,2021-11-26 17:33:32.769000+00:00,0.1129150390625,2021-11-26 17:33:32.769000+00:00,0.8941650390625,2021-11-26 17:33:32.769000+00:00,0.872802734375,2021-11-26 17:33:32.769000+00:00,0.1678466796875,2021-11-26 17:33:32.769000+00:00,0.50048828125,2021-11-26 17:33:32.769000+00:00,0.1861572265625,2021-11-26 17:33:32.769000+00:00,0.1129150390625,2021-11-26 17:33:32.769000+00:00,0.128173828125,2021-11-26 17:33:32.769000+00:00,-0.0518798828125,2021-11-26 17:33:32.769000+00:00,0.457763671875,2021-11-26 17:33:32.769000+00:00,0.7568359375,2021-11-26 17:33:32.769000+00:00,-0.06103515625,2021-11-26 17:33:32.769000+00:00,-0.0457763671875,2021-11-26 17:33:32.769000+00:00,-0.0244140625,2021-11-26 17:33:32.769000+00:00,0.4791259765625,2021-11-26 17:33:32.769000+00:00,0.0,2021-11-26 17:33:32.769000+00:00,0.433349609375,2021-11-26 17:33:32.769000+00:00,-0.3631591796875,2021-11-26 17:33:32.769000+00:00,-0.079345703125,2021-11-26 17:33:32.769000+00:00,24.60239730058905,2021-11-26 17:33:32.769000+00:00,24.54684765403592,2021-11-26 17:33:32.769000+00:00,-32.29999542236328,2021-11-26 17:33:32.769000+00:00
75,168.27392578125,2021-11-26 17:33:32.836000+00:00,24.825596159569702,2021-11-26 17:33:32.836000+00:00,227.60009765625,2021-11-26 17:33:32.836000+00:00,25.994295066412352,2021-11-26 17:33:32.836000+00:00,15.93017578125,2021-11-26 17:33:32.836000+00:00,0.3753662109375,2021-11-26 17:33:32.836000+00:00,0.177001953125,2021-11-26 17:33:32.836000+00:00,0.030517578125,2021-11-26 17:33:32.836000+00:00,-0.40283203125,2021-11-26 17:33:32.836000+00:00,2.6336669921875,2021-11-26 17:33:32.836000+00:00,1.556396484375,2021-11-26 17:33:32.836000+00:00,0.0823974609375,2021-11-26 17:33:32.836000+00:00,-0.32958984375,2021-11-26 17:33:32.836000+00:00,0.7476806640625,2021-11-26 17:33:32.836000+00:00,2.5115966796875,2021-11-26 17:33:32.836000+00:00,0.2410888671875,2021-11-26 17:33:32.836000+00:00,1.287841796875,2021-11-26 17:33:32.836000+00:00,0.9033203125,2021-11-26 17:33:32.836000+00:00,-0.1129150390625,2021-11-26 17:33:32.836000+00:00,0.5035400390625,2021-11-26 17:33:32.836000+00:00,0.15869140625,2021-11-26 17:33:32.836000+00:00,0.2105712890625,2021-11-26 17:33:32.836000+00:00,0.1068115234375,2021-11-26 17:33:32.836000+00:00,0.1434326171875,2021-11-26 17:33:32.836000+00:00,0.2716064453125,2021-11-26 17:33:32.836000+00:00,0.5584716796875,2021-11-26 17:33:32.836000+00:00,0.0030517578125,2021-11-26 17:33:32.836000+00:00,-0.189208984375,2021-11-26 17:33:32.836000+00:00,-0.2349853515625,2021-11-26 17:33:32.836000+00:00,0.6317138671875,2021-11-26 17:33:32.836000+00:00,0.0579833984375,2021-11-26 17:33:32.836000+00:00,0.1708984375,2021-11-26 17:33:32.836000+00:00,-0.2960205078125,2021-11-26 17:33:32.836000+00:00,-0.15869140625,2021-11-26 17:33:32.836000+00:00,24.210957148866942,2021-11-26 17:33:32.836000+00:00,23.87553799786194,2021-11-26 17:33:32.836000+00:00,-32.29999542236328,2021-11-26 17:33:32.836000+00:00
