idx,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
22,24.845249620047,2021-11-29 22:59:45.319000+00:00,171.539306640625,2021-11-29 22:59:45.319000+00:00,228.6376953125,2021-11-29 22:59:45.319000+00:00,26.194011138951414,2021-11-29 22:59:45.319000+00:00,13.800048828125,2021-11-29 22:59:45.319000+00:00,0.3631591796875,2021-11-29 22:59:45.319000+00:00,0.244140625,2021-11-29 22:59:45.319000+00:00,0.0152587890625,2021-11-29 22:59:45.319000+00:00,0.1251220703125,2021-11-29 22:59:45.319000+00:00,1.8707275390625,2021-11-29 22:59:45.319000+00:00,0.5157470703125,2021-11-29 22:59:45.319000+00:00,0.054931640625,2021-11-29 22:59:45.319000+00:00,0.1251220703125,2021-11-29 22:59:45.319000+00:00,0.4547119140625,2021-11-29 22:59:45.319000+00:00,1.4404296875,2021-11-29 22:59:45.319000+00:00,0.0518798828125,2021-11-29 22:59:45.319000+00:00,1.2481689453125,2021-11-29 22:59:45.319000+00:00,0.6805419921875,2021-11-29 22:59:45.319000+00:00,0.06103515625,2021-11-29 22:59:45.319000+00:00,0.1861572265625,2021-11-29 22:59:45.319000+00:00,0.762939453125,2021-11-29 22:59:45.319000+00:00,-0.1739501953125,2021-11-29 22:59:45.319000+00:00,0.1617431640625,2021-11-29 22:59:45.319000+00:00,0.048828125,2021-11-29 22:59:45.319000+00:00,0.3326416015625,2021-11-29 22:59:45.319000+00:00,1.01318359375,2021-11-29 22:59:45.319000+00:00,-0.0885009765625,2021-11-29 22:59:45.319000+00:00,0.0579833984375,2021-11-29 22:59:45.319000+00:00,-0.0335693359375,2021-11-29 22:59:45.319000+00:00,0.6622314453125,2021-11-29 22:59:45.319000+00:00,0.0152587890625,2021-11-29 22:59:45.319000+00:00,0.0,2021-11-29 22:59:45.319000+00:00,0.1922607421875,2021-11-29 22:59:45.319000+00:00,0.2471923828125,2021-11-29 22:59:45.319000+00:00,24.31534118932617,2021-11-29 22:59:45.319000+00:00,23.91502680116629,2021-11-29 22:59:45.319000+00:00,-32.149986267089844,2021-11-29 22:59:45.320000+00:00
23,24.70439981995972,2021-11-29 22:59:45.386000+00:00,171.539306640625,2021-11-29 22:59:45.386000+00:00,228.61328125,2021-11-29 22:59:45.386000+00:00,25.988053939145505,2021-11-29 22:59:45.386000+00:00,12.750244140625,2021-11-29 22:59:45.386000+00:00,0.445556640625,2021-11-29 22:59:45.386000+00:00,0.506591796875,2021-11-29 22:59:45.386000+00:00,-0.1800537109375,2021-11-29 22:59:45.386000+00:00,0.0885009765625,2021-11-29 22:59:45.386000+00:00,1.6815185546875,2021-11-29 22:59:45.386000+00:00,0.469970703125,2021-11-29 22:59:45.386000+00:00,-0.03662109375,2021-11-29 22:59:45.386000+00:00,0.37841796875,2021-11-29 22:59:45.386000+00:00,0.421142578125,2021-11-29 22:59:45.386000+00:00,1.031494140625,2021-11-29 22:59:45.386000+00:00,0.1312255859375,2021-11-29 22:59:45.386000+00:00,1.2298583984375,2021-11-29 22:59:45.386000+00:00,0.68359375,2021-11-29 22:59:45.386000+00:00,0.091552734375,2021-11-29 22:59:45.386000+00:00,0.0732421875,2021-11-29 22:59:45.386000+00:00,0.9002685546875,2021-11-29 22:59:45.386000+00:00,-0.2838134765625,2021-11-29 22:59:45.386000+00:00,0.1251220703125,2021-11-29 22:59:45.386000+00:00,0.177001953125,2021-11-29 22:59:45.386000+00:00,0.3387451171875,2021-11-29 22:59:45.386000+00:00,1.0589599609375,2021-11-29 22:59:45.386000+00:00,-0.1007080078125,2021-11-29 22:59:45.386000+00:00,-0.0946044921875,2021-11-29 22:59:45.386000+00:00,0.0244140625,2021-11-29 22:59:45.386000+00:00,0.62255859375,2021-11-29 22:59:45.386000+00:00,0.079345703125,2021-11-29 22:59:45.386000+00:00,-0.0091552734375,2021-11-29 22:59:45.386000+00:00,-0.018310546875,2021-11-29 22:59:45.386000+00:00,0.048828125,2021-11-29 22:59:45.386000+00:00,24.161835247474365,2021-11-29 22:59:45.386000+00:00,23.778334789728152,2021-11-29 22:59:45.386000+00:00,-32.19998550415039,2021-11-29 22:59:45.386000+00:00
24,24.58975463384216,2021-11-29 22:59:45.452000+00:00,171.539306640625,2021-11-29 22:59:45.452000+00:00,228.57666015625,2021-11-29 22:59:45.452000+00:00,25.844508012008056,2021-11-29 22:59:45.452000+00:00,13.800048828125,2021-11-29 22:59:45.452000+00:00,0.3753662109375,2021-11-29 22:59:45.452000+00:00,0.250244140625,2021-11-29 22:59:45.452000+00:00,0.1068115234375,2021-11-29 22:59:45.452000+00:00,-0.0457763671875,2021-11-29 22:59:45.452000+00:00,1.9287109375,2021-11-29 22:59:45.452000+00:00,0.6011962890625,2021-11-29 22:59:45.452000+00:00,0.0457763671875,2021-11-29 22:59:45.452000+00:00,0.2685546875,2021-11-29 22:59:45.452000+00:00,0.4974365234375,2021-11-29 22:59:45.452000+00:00,0.628662109375,2021-11-29 22:59:45.452000+00:00,0.10986328125,2021-11-29 22:59:45.452000+00:00,1.69677734375,2021-11-29 22:59:45.452000+00:00,1.031494140625,2021-11-29 22:59:45.452000+00:00,0.08544921875,2021-11-29 22:59:45.452000+00:00,0.15869140625,2021-11-29 22:59:45.452000+00:00,1.080322265625,2021-11-29 22:59:45.452000+00:00,-0.189208984375,2021-11-29 22:59:45.452000+00:00,-0.006103515625,2021-11-29 22:59:45.452000+00:00,0.0396728515625,2021-11-29 22:59:45.452000+00:00,0.4241943359375,2021-11-29 22:59:45.452000+00:00,1.275634765625,2021-11-29 22:59:45.452000+00:00,-0.0030517578125,2021-11-29 22:59:45.452000+00:00,-0.0457763671875,2021-11-29 22:59:45.452000+00:00,-0.1129150390625,2021-11-29 22:59:45.452000+00:00,0.6317138671875,2021-11-29 22:59:45.452000+00:00,-0.079345703125,2021-11-29 22:59:45.452000+00:00,-0.006103515625,2021-11-29 22:59:45.452000+00:00,0.1983642578125,2021-11-29 22:59:45.452000+00:00,0.1220703125,2021-11-29 22:59:45.452000+00:00,24.058986266433653,2021-11-29 22:59:45.452000+00:00,23.65986837981509,2021-11-29 22:59:45.452000+00:00,-32.24998474121094,2021-11-29 22:59:45.453000+00:00
25,24.9074855782251,2021-11-29 22:59:45.519000+00:00,171.539306640625,2021-11-29 22:59:45.519000+00:00,228.662109375,2021-11-29 22:59:45.519000+00:00,26.172167193517456,2021-11-29 22:59:45.519000+00:00,15.6982421875,2021-11-29 22:59:45.519000+00:00,0.4852294921875,2021-11-29 22:59:45.519000+00:00,0.2777099609375,2021-11-29 22:59:45.519000+00:00,0.2044677734375,2021-11-29 22:59:45.519000+00:00,-0.140380859375,2021-11-29 22:59:45.519000+00:00,1.91650390625,2021-11-29 22:59:45.519000+00:00,0.64697265625,2021-11-29 22:59:45.519000+00:00,0.1373291015625,2021-11-29 22:59:45.519000+00:00,0.1739501953125,2021-11-29 22:59:45.519000+00:00,0.421142578125,2021-11-29 22:59:45.519000+00:00,1.1444091796875,2021-11-29 22:59:45.519000+00:00,0.103759765625,2021-11-29 22:59:45.519000+00:00,1.7822265625,2021-11-29 22:59:45.519000+00:00,0.8697509765625,2021-11-29 22:59:45.519000+00:00,0.18310546875,2021-11-29 22:59:45.519000+00:00,0.2288818359375,2021-11-29 22:59:45.519000+00:00,1.2542724609375,2021-11-29 22:59:45.519000+00:00,0.06103515625,2021-11-29 22:59:45.519000+00:00,0.0030517578125,2021-11-29 22:59:45.519000+00:00,0.0732421875,2021-11-29 22:59:45.519000+00:00,0.6378173828125,2021-11-29 22:59:45.519000+00:00,1.3427734375,2021-11-29 22:59:45.519000+00:00,0.0640869140625,2021-11-29 22:59:45.519000+00:00,-0.1129150390625,2021-11-29 22:59:45.519000+00:00,0.0701904296875,2021-11-29 22:59:45.519000+00:00,0.6561279296875,2021-11-29 22:59:45.519000+00:00,0.0457763671875,2021-11-29 22:59:45.519000+00:00,0.030517578125,2021-11-29 22:59:45.519000+00:00,0.2410888671875,2021-11-29 22:59:45.519000+00:00,0.213623046875,2021-11-29 22:59:45.519000+00:00,24.329156724092837,2021-11-29 22:59:45.519000+00:00,23.93629000294556,2021-11-29 22:59:45.519000+00:00,-32.299983978271484,2021-11-29 22:59:45.520000+00:00
26,24.904210001478884,2021-11-29 22:59:45.586000+00:00,171.539306640625,2021-11-29 22:59:45.586000+00:00,228.7841796875,2021-11-29 22:59:45.586000+00:00,26.325074811555176,2021-11-29 22:59:45.586000+00:00,14.22119140625,2021-11-29 22:59:45.586000+00:00,0.360107421875,2021-11-29 22:59:45.586000+00:00,0.3173828125,2021-11-29 22:59:45.586000+00:00,0.0030517578125,2021-11-29 22:59:45.586000+00:00,-0.0640869140625,2021-11-29 22:59:45.586000+00:00,1.67236328125,2021-11-29 22:59:45.586000+00:00,0.494384765625,2021-11-29 22:59:45.586000+00:00,-0.0762939453125,2021-11-29 22:59:45.586000+00:00,0.4974365234375,2021-11-29 22:59:45.586000+00:00,0.274658203125,2021-11-29 22:59:45.586000+00:00,0.9918212890625,2021-11-29 22:59:45.586000+00:00,0.18310546875,2021-11-29 22:59:45.586000+00:00,1.2939453125,2021-11-29 22:59:45.586000+00:00,0.8575439453125,2021-11-29 22:59:45.586000+00:00,0.1373291015625,2021-11-29 22:59:45.586000+00:00,0.018310546875,2021-11-29 22:59:45.586000+00:00,0.7965087890625,2021-11-29 22:59:45.586000+00:00,-0.1953125,2021-11-29 22:59:45.586000+00:00,0.3173828125,2021-11-29 22:59:45.586000+00:00,0.13427734375,2021-11-29 22:59:45.586000+00:00,0.390625,2021-11-29 22:59:45.586000+00:00,1.1016845703125,2021-11-29 22:59:45.586000+00:00,-0.042724609375,2021-11-29 22:59:45.586000+00:00,0.20751953125,2021-11-29 22:59:45.586000+00:00,0.0091552734375,2021-11-29 22:59:45.586000+00:00,0.6988525390625,2021-11-29 22:59:45.586000+00:00,0.4058837890625,2021-11-29 22:59:45.586000+00:00,0.01220703125,2021-11-29 22:59:45.586000+00:00,-0.0213623046875,2021-11-29 22:59:45.586000+00:00,0.1983642578125,2021-11-29 22:59:45.586000+00:00,24.37213838781134,2021-11-29 22:59:45.586000+00:00,24.00311720853754,2021-11-29 22:59:45.586000+00:00,-32.34998321533203,2021-11-29 22:59:45.586000+00:00
27,24.68802193622864,2021-11-29 22:59:45.652000+00:00,171.539306640625,2021-11-29 22:59:45.652000+00:00,228.67431640625,2021-11-29 22:59:45.652000+00:00,25.928763230110476,2021-11-29 22:59:45.652000+00:00,15.264892578125,2021-11-29 22:59:45.652000+00:00,0.4547119140625,2021-11-29 22:59:45.652000+00:00,0.3173828125,2021-11-29 22:59:45.652000+00:00,0.146484375,2021-11-29 22:59:45.652000+00:00,0.006103515625,2021-11-29 22:59:45.652000+00:00,1.7852783203125,2021-11-29 22:59:45.652000+00:00,0.40283203125,2021-11-29 22:59:45.652000+00:00,0.15869140625,2021-11-29 22:59:45.652000+00:00,0.3204345703125,2021-11-29 22:59:45.652000+00:00,0.5523681640625,2021-11-29 22:59:45.652000+00:00,0.6622314453125,2021-11-29 22:59:45.652000+00:00,-0.1007080078125,2021-11-29 22:59:45.652000+00:00,2.05078125,2021-11-29 22:59:45.652000+00:00,1.0040283203125,2021-11-29 22:59:45.652000+00:00,-0.030517578125,2021-11-29 22:59:45.652000+00:00,0.1922607421875,2021-11-29 22:59:45.652000+00:00,1.23291015625,2021-11-29 22:59:45.652000+00:00,0.1251220703125,2021-11-29 22:59:45.652000+00:00,0.0274658203125,2021-11-29 22:59:45.652000+00:00,0.042724609375,2021-11-29 22:59:45.652000+00:00,0.1556396484375,2021-11-29 22:59:45.652000+00:00,1.116943359375,2021-11-29 22:59:45.652000+00:00,0.1953125,2021-11-29 22:59:45.652000+00:00,0.1312255859375,2021-11-29 22:59:45.652000+00:00,0.1495361328125,2021-11-29 22:59:45.652000+00:00,0.6256103515625,2021-11-29 22:59:45.652000+00:00,0.164794921875,2021-11-29 22:59:45.652000+00:00,0.018310546875,2021-11-29 22:59:45.652000+00:00,0.0579833984375,2021-11-29 22:59:45.652000+00:00,0.457763671875,2021-11-29 22:59:45.652000+00:00,24.04517073166699,2021-11-29 22:59:45.652000+00:00,23.675056381086,2021-11-29 22:59:45.652000+00:00,-32.39998245239258,2021-11-29 22:59:45.653000+00:00
28,24.815769429331056,2021-11-29 22:59:45.719000+00:00,171.539306640625,2021-11-29 22:59:45.719000+00:00,228.564453125,2021-11-29 22:59:45.719000+00:00,26.08791197541504,2021-11-29 22:59:45.719000+00:00,15.472412109375,2021-11-29 22:59:45.719000+00:00,0.445556640625,2021-11-29 22:59:45.719000+00:00,0.1953125,2021-11-29 22:59:45.719000+00:00,-0.0244140625,2021-11-29 22:59:45.719000+00:00,0.1220703125,2021-11-29 22:59:45.719000+00:00,1.7181396484375,2021-11-29 22:59:45.719000+00:00,0.457763671875,2021-11-29 22:59:45.719000+00:00,-0.0885009765625,2021-11-29 22:59:45.719000+00:00,0.62255859375,2021-11-29 22:59:45.719000+00:00,0.4150390625,2021-11-29 22:59:45.719000+00:00,0.8575439453125,2021-11-29 22:59:45.719000+00:00,0.0152587890625,2021-11-29 22:59:45.719000+00:00,1.6357421875,2021-11-29 22:59:45.719000+00:00,0.8941650390625,2021-11-29 22:59:45.719000+00:00,0.0579833984375,2021-11-29 22:59:45.719000+00:00,0.311279296875,2021-11-29 22:59:45.719000+00:00,1.0650634765625,2021-11-29 22:59:45.719000+00:00,-0.1495361328125,2021-11-29 22:59:45.719000+00:00,-0.103759765625,2021-11-29 22:59:45.719000+00:00,0.140380859375,2021-11-29 22:59:45.719000+00:00,0.3570556640625,2021-11-29 22:59:45.719000+00:00,1.4312744140625,2021-11-29 22:59:45.719000+00:00,0.0762939453125,2021-11-29 22:59:45.719000+00:00,0.2197265625,2021-11-29 22:59:45.719000+00:00,0.10986328125,2021-11-29 22:59:45.719000+00:00,0.8270263671875,2021-11-29 22:59:45.719000+00:00,0.177001953125,2021-11-29 22:59:45.719000+00:00,0.06103515625,2021-11-29 22:59:45.719000+00:00,0.146484375,2021-11-29 22:59:45.719000+00:00,0.2166748046875,2021-11-29 22:59:45.719000+00:00,24.243193396655823,2021-11-29 22:59:45.719000+00:00,23.8026355917616,2021-11-29 22:59:45.719000+00:00,-32.449981689453125,2021-11-29 22:59:45.719000+00:00
29,24.83542288980835,2021-11-29 22:59:45.786000+00:00,171.539306640625,2021-11-29 22:59:45.786000+00:00,228.84521484375,2021-11-29 22:59:45.786000+00:00,26.190890575317997,2021-11-29 22:59:45.786000+00:00,15.167236328125,2021-11-29 22:59:45.786000+00:00,0.653076171875,2021-11-29 22:59:45.786000+00:00,0.2685546875,2021-11-29 22:59:45.786000+00:00,-0.01220703125,2021-11-29 22:59:45.786000+00:00,-0.06103515625,2021-11-29 22:59:45.786000+00:00,1.6021728515625,2021-11-29 22:59:45.786000+00:00,0.4180908203125,2021-11-29 22:59:45.786000+00:00,0.0091552734375,2021-11-29 22:59:45.786000+00:00,0.1922607421875,2021-11-29 22:59:45.786000+00:00,0.6927490234375,2021-11-29 22:59:45.786000+00:00,0.799560546875,2021-11-29 22:59:45.786000+00:00,0.1068115234375,2021-11-29 22:59:45.786000+00:00,1.8402099609375,2021-11-29 22:59:45.786000+00:00,1.13525390625,2021-11-29 22:59:45.786000+00:00,-0.079345703125,2021-11-29 22:59:45.786000+00:00,0.1190185546875,2021-11-29 22:59:45.786000+00:00,1.0467529296875,2021-11-29 22:59:45.786000+00:00,-0.3265380859375,2021-11-29 22:59:45.786000+00:00,-0.01220703125,2021-11-29 22:59:45.786000+00:00,0.128173828125,2021-11-29 22:59:45.786000+00:00,0.201416015625,2021-11-29 22:59:45.786000+00:00,1.3885498046875,2021-11-29 22:59:45.786000+00:00,0.03662109375,2021-11-29 22:59:45.786000+00:00,0.1007080078125,2021-11-29 22:59:45.786000+00:00,0.23193359375,2021-11-29 22:59:45.786000+00:00,0.5889892578125,2021-11-29 22:59:45.786000+00:00,0.189208984375,2021-11-29 22:59:45.786000+00:00,0.048828125,2021-11-29 22:59:45.786000+00:00,0.018310546875,2021-11-29 22:59:45.786000+00:00,0.2685546875,2021-11-29 22:59:45.786000+00:00,24.26161410967804,2021-11-29 22:59:45.786000+00:00,23.85123719582849,2021-11-29 22:59:45.786000+00:00,-32.49998092651367,2021-11-29 22:59:45.786000+00:00
30,24.60940809431946,2021-11-29 22:59:45.852000+00:00,171.539306640625,2021-11-29 22:59:45.852000+00:00,228.6376953125,2021-11-29 22:59:45.852000+00:00,25.88819590287597,2021-11-29 22:59:45.852000+00:00,16.61376953125,2021-11-29 22:59:45.852000+00:00,0.604248046875,2021-11-29 22:59:45.852000+00:00,0.2044677734375,2021-11-29 22:59:45.852000+00:00,-0.09765625,2021-11-29 22:59:45.852000+00:00,-0.06103515625,2021-11-29 22:59:45.852000+00:00,1.6693115234375,2021-11-29 22:59:45.852000+00:00,0.5950927734375,2021-11-29 22:59:45.852000+00:00,-0.1556396484375,2021-11-29 22:59:45.852000+00:00,0.616455078125,2021-11-29 22:59:45.852000+00:00,0.4119873046875,2021-11-29 22:59:45.852000+00:00,0.738525390625,2021-11-29 22:59:45.852000+00:00,0.164794921875,2021-11-29 22:59:45.852000+00:00,2.3712158203125,2021-11-29 22:59:45.852000+00:00,0.9674072265625,2021-11-29 22:59:45.852000+00:00,0.35400390625,2021-11-29 22:59:45.852000+00:00,0.3021240234375,2021-11-29 22:59:45.852000+00:00,1.6998291015625,2021-11-29 22:59:45.852000+00:00,-0.1312255859375,2021-11-29 22:59:45.852000+00:00,0.1251220703125,2021-11-29 22:59:45.852000+00:00,0.18310546875,2021-11-29 22:59:45.852000+00:00,0.40283203125,2021-11-29 22:59:45.852000+00:00,1.507568359375,2021-11-29 22:59:45.852000+00:00,-0.15869140625,2021-11-29 22:59:45.852000+00:00,0.13427734375,2021-11-29 22:59:45.852000+00:00,0.103759765625,2021-11-29 22:59:45.852000+00:00,0.40283203125,2021-11-29 22:59:45.852000+00:00,0.2899169921875,2021-11-29 22:59:45.852000+00:00,0.0732421875,2021-11-29 22:59:45.852000+00:00,0.08544921875,2021-11-29 22:59:45.852000+00:00,0.2227783203125,2021-11-29 22:59:45.852000+00:00,24.048240850504023,2021-11-29 22:59:45.852000+00:00,23.66898118057764,2021-11-29 22:59:45.852000+00:00,-32.54998016357422,2021-11-29 22:59:45.853000+00:00
31,24.956619229418337,2021-11-29 22:59:45.919000+00:00,171.539306640625,2021-11-29 22:59:45.919000+00:00,228.6376953125,2021-11-29 22:59:45.919000+00:00,26.30323086612121,2021-11-29 22:59:45.919000+00:00,16.119384765625,2021-11-29 22:59:45.919000+00:00,0.372314453125,2021-11-29 22:59:45.919000+00:00,0.18310546875,2021-11-29 22:59:45.919000+00:00,-0.115966796875,2021-11-29 22:59:45.919000+00:00,-0.18310546875,2021-11-29 22:59:45.919000+00:00,1.46484375,2021-11-29 22:59:45.919000+00:00,0.5462646484375,2021-11-29 22:59:45.919000+00:00,-0.0335693359375,2021-11-29 22:59:45.919000+00:00,0.567626953125,2021-11-29 22:59:45.919000+00:00,0.360107421875,2021-11-29 22:59:45.919000+00:00,0.494384765625,2021-11-29 22:59:45.919000+00:00,-0.0152587890625,2021-11-29 22:59:45.919000+00:00,2.0111083984375,2021-11-29 22:59:45.919000+00:00,1.06201171875,2021-11-29 22:59:45.919000+00:00,0.018310546875,2021-11-29 22:59:45.919000+00:00,0.3631591796875,2021-11-29 22:59:45.919000+00:00,1.6265869140625,2021-11-29 22:59:45.919000+00:00,-0.06103515625,2021-11-29 22:59:45.919000+00:00,0.0579833984375,2021-11-29 22:59:45.919000+00:00,0.1800537109375,2021-11-29 22:59:45.919000+00:00,0.35400390625,2021-11-29 22:59:45.919000+00:00,1.4404296875,2021-11-29 22:59:45.919000+00:00,0.0152587890625,2021-11-29 22:59:45.919000+00:00,0.1708984375,2021-11-29 22:59:45.919000+00:00,0.4486083984375,2021-11-29 22:59:45.919000+00:00,0.7415771484375,2021-11-29 22:59:45.919000+00:00,0.3875732421875,2021-11-29 22:59:45.919000+00:00,-0.1007080078125,2021-11-29 22:59:45.919000+00:00,0.0518798828125,2021-11-29 22:59:45.919000+00:00,0.360107421875,2021-11-29 22:59:45.919000+00:00,24.396699338507627,2021-11-29 22:59:45.919000+00:00,24.027418010570987,2021-11-29 22:59:45.919000+00:00,-32.599979400634766,2021-11-29 22:59:45.919000+00:00
32,24.98609942013428,2021-11-29 22:59:45.985000+00:00,171.539306640625,2021-11-29 22:59:45.985000+00:00,228.60107421875,2021-11-29 22:59:45.985000+00:00,26.26578410252014,2021-11-29 22:59:45.985000+00:00,16.83349609375,2021-11-29 22:59:45.985000+00:00,0.5767822265625,2021-11-29 22:59:45.985000+00:00,0.115966796875,2021-11-29 22:59:45.985000+00:00,0.177001953125,2021-11-29 22:59:45.985000+00:00,-0.006103515625,2021-11-29 22:59:45.985000+00:00,1.605224609375,2021-11-29 22:59:45.985000+00:00,0.6683349609375,2021-11-29 22:59:45.985000+00:00,0.048828125,2021-11-29 22:59:45.985000+00:00,0.2777099609375,2021-11-29 22:59:45.985000+00:00,0.360107421875,2021-11-29 22:59:45.985000+00:00,0.5279541015625,2021-11-29 22:59:45.985000+00:00,0.048828125,2021-11-29 22:59:45.985000+00:00,2.093505859375,2021-11-29 22:59:45.985000+00:00,1.1993408203125,2021-11-29 22:59:45.985000+00:00,0.1190185546875,2021-11-29 22:59:45.985000+00:00,0.3326416015625,2021-11-29 22:59:45.985000+00:00,1.4892578125,2021-11-29 22:59:45.985000+00:00,-0.164794921875,2021-11-29 22:59:45.985000+00:00,-0.3204345703125,2021-11-29 22:59:45.985000+00:00,-0.079345703125,2021-11-29 22:59:45.985000+00:00,0.567626953125,2021-11-29 22:59:45.985000+00:00,1.35498046875,2021-11-29 22:59:45.985000+00:00,0.189208984375,2021-11-29 22:59:45.985000+00:00,0.2593994140625,2021-11-29 22:59:45.985000+00:00,0.311279296875,2021-11-29 22:59:45.985000+00:00,0.7415771484375,2021-11-29 22:59:45.985000+00:00,0.164794921875,2021-11-29 22:59:45.985000+00:00,0.1251220703125,2021-11-29 22:59:45.985000+00:00,0.0091552734375,2021-11-29 22:59:45.985000+00:00,0.311279296875,2021-11-29 22:59:45.985000+00:00,24.42433040804095,2021-11-29 22:59:45.985000+00:00,24.05475641285861,2021-11-29 22:59:45.985000+00:00,-32.64997863769531,2021-11-29 22:59:45.986000+00:00
33,24.86817865727051,2021-11-29 22:59:46.052000+00:00,171.539306640625,2021-11-29 22:59:46.052000+00:00,228.6376953125,2021-11-29 22:59:46.052000+00:00,26.172167193517456,2021-11-29 22:59:46.052000+00:00,17.28515625,2021-11-29 22:59:46.052000+00:00,0.3814697265625,2021-11-29 22:59:46.052000+00:00,0.177001953125,2021-11-29 22:59:46.052000+00:00,0.054931640625,2021-11-29 22:59:46.052000+00:00,-0.18310546875,2021-11-29 22:59:46.052000+00:00,1.739501953125,2021-11-29 22:59:46.052000+00:00,0.433349609375,2021-11-29 22:59:46.052000+00:00,0.0701904296875,2021-11-29 22:59:46.052000+00:00,0.37841796875,2021-11-29 22:59:46.052000+00:00,0.396728515625,2021-11-29 22:59:46.052000+00:00,0.6103515625,2021-11-29 22:59:46.052000+00:00,0.140380859375,2021-11-29 22:59:46.052000+00:00,2.5787353515625,2021-11-29 22:59:46.052000+00:00,1.1627197265625,2021-11-29 22:59:46.052000+00:00,0.1861572265625,2021-11-29 22:59:46.052000+00:00,0.4608154296875,2021-11-29 22:59:46.052000+00:00,1.5380859375,2021-11-29 22:59:46.052000+00:00,-0.1373291015625,2021-11-29 22:59:46.052000+00:00,0.0030517578125,2021-11-29 22:59:46.052000+00:00,0.1800537109375,2021-11-29 22:59:46.052000+00:00,0.457763671875,2021-11-29 22:59:46.052000+00:00,1.409912109375,2021-11-29 22:59:46.052000+00:00,-0.1678466796875,2021-11-29 22:59:46.052000+00:00,0.0823974609375,2021-11-29 22:59:46.052000+00:00,0.25634765625,2021-11-29 22:59:46.052000+00:00,0.4119873046875,2021-11-29 22:59:46.052000+00:00,0.311279296875,2021-11-29 22:59:46.052000+00:00,0.1556396484375,2021-11-29 22:59:46.052000+00:00,0.0396728515625,2021-11-29 22:59:46.052000+00:00,0.18310546875,2021-11-29 22:59:46.052000+00:00,24.335296961766904,2021-11-29 22:59:46.052000+00:00,23.933252402691377,2021-11-29 22:59:46.052000+00:00,-32.69997787475586,2021-11-29 22:59:46.053000+00:00
