idx,L:D7TOR,L:D7TOR Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:V5QSET,L:V5QSET Timestamp
63,24.24612522887201,2021-11-30 22:42:39.600000+00:00,168.511962890625,2021-11-30 22:42:39.600000+00:00,16.00341796875,2021-11-30 22:42:39.600000+00:00,0.25634765625,2021-11-30 22:42:39.600000+00:00,0.3692626953125,2021-11-30 22:42:39.600000+00:00,-0.115966796875,2021-11-30 22:42:39.600000+00:00,0.115966796875,2021-11-30 22:42:39.600000+00:00,2.4749755859375,2021-11-30 22:42:39.600000+00:00,1.4923095703125,2021-11-30 22:42:39.600000+00:00,-0.20751953125,2021-11-30 22:42:39.600000+00:00,0.8026123046875,2021-11-30 22:42:39.600000+00:00,0.0274658203125,2021-11-30 22:42:39.600000+00:00,1.0894775390625,2021-11-30 22:42:39.600000+00:00,0.0640869140625,2021-11-30 22:42:39.600000+00:00,1.165771484375,2021-11-30 22:42:39.600000+00:00,1.251220703125,2021-11-30 22:42:39.600000+00:00,-0.0885009765625,2021-11-30 22:42:39.600000+00:00,0.0885009765625,2021-11-30 22:42:39.600000+00:00,1.177978515625,2021-11-30 22:42:39.600000+00:00,0.042724609375,2021-11-30 22:42:39.600000+00:00,0.1312255859375,2021-11-30 22:42:39.600000+00:00,0.2197265625,2021-11-30 22:42:39.600000+00:00,0.1678466796875,2021-11-30 22:42:39.600000+00:00,0.701904296875,2021-11-30 22:42:39.600000+00:00,-0.0091552734375,2021-11-30 22:42:39.600000+00:00,0.042724609375,2021-11-30 22:42:39.600000+00:00,0.5126953125,2021-11-30 22:42:39.600000+00:00,0.69580078125,2021-11-30 22:42:39.600000+00:00,0.1617431640625,2021-11-30 22:42:39.600000+00:00,0.28076171875,2021-11-30 22:42:39.600000+00:00,0.1068115234375,2021-11-30 22:42:39.600000+00:00,0.1220703125,2021-11-30 22:42:39.600000+00:00,228.91558837890625,2021-11-30 22:42:39.600000+00:00,26.515429193193967,2021-11-30 22:42:39.600000+00:00,24.72059687581494,2021-11-30 22:42:39.600000+00:00,25.333310555233155,2021-11-30 22:42:39.600000+00:00,-32.19999694824219,2021-11-30 22:42:39.600000+00:00
64,24.20359882531348,2021-11-30 22:42:39.666000+00:00,168.511962890625,2021-11-30 22:42:39.666000+00:00,15.289306640625,2021-11-30 22:42:39.666000+00:00,0.4425048828125,2021-11-30 22:42:39.666000+00:00,0.396728515625,2021-11-30 22:42:39.666000+00:00,-0.1617431640625,2021-11-30 22:42:39.666000+00:00,-0.067138671875,2021-11-30 22:42:39.666000+00:00,2.484130859375,2021-11-30 22:42:39.666000+00:00,1.06201171875,2021-11-30 22:42:39.666000+00:00,-0.1434326171875,2021-11-30 22:42:39.666000+00:00,0.7232666015625,2021-11-30 22:42:39.666000+00:00,0.213623046875,2021-11-30 22:42:39.666000+00:00,1.3427734375,2021-11-30 22:42:39.666000+00:00,0.054931640625,2021-11-30 22:42:39.666000+00:00,1.239013671875,2021-11-30 22:42:39.666000+00:00,1.0467529296875,2021-11-30 22:42:39.666000+00:00,0.1556396484375,2021-11-30 22:42:39.666000+00:00,0.23193359375,2021-11-30 22:42:39.666000+00:00,1.141357421875,2021-11-30 22:42:39.666000+00:00,-0.0732421875,2021-11-30 22:42:39.666000+00:00,0.3082275390625,2021-11-30 22:42:39.666000+00:00,0.10986328125,2021-11-30 22:42:39.666000+00:00,0.25634765625,2021-11-30 22:42:39.666000+00:00,0.86669921875,2021-11-30 22:42:39.666000+00:00,0.01220703125,2021-11-30 22:42:39.666000+00:00,0.0518798828125,2021-11-30 22:42:39.666000+00:00,0.1922607421875,2021-11-30 22:42:39.666000+00:00,0.6439208984375,2021-11-30 22:42:39.666000+00:00,0.0152587890625,2021-11-30 22:42:39.666000+00:00,0.1983642578125,2021-11-30 22:42:39.666000+00:00,0.0701904296875,2021-11-30 22:42:39.666000+00:00,0.128173828125,2021-11-30 22:42:39.666000+00:00,228.8062744140625,2021-11-30 22:42:39.666000+00:00,26.481102993226315,2021-11-30 22:42:39.666000+00:00,24.654589320818665,2021-11-30 22:42:39.666000+00:00,25.19573633189209,2021-11-30 22:42:39.666000+00:00,-32.19999694824219,2021-11-30 22:42:39.667000+00:00
65,24.13373401946732,2021-11-30 22:42:39.733000+00:00,168.511962890625,2021-11-30 22:42:39.733000+00:00,15.203857421875,2021-11-30 22:42:39.733000+00:00,0.4791259765625,2021-11-30 22:42:39.733000+00:00,0.6378173828125,2021-11-30 22:42:39.733000+00:00,-0.15869140625,2021-11-30 22:42:39.733000+00:00,-0.238037109375,2021-11-30 22:42:39.733000+00:00,2.20947265625,2021-11-30 22:42:39.733000+00:00,1.2725830078125,2021-11-30 22:42:39.733000+00:00,-0.1007080078125,2021-11-30 22:42:39.733000+00:00,0.6683349609375,2021-11-30 22:42:39.733000+00:00,0.146484375,2021-11-30 22:42:39.733000+00:00,1.0650634765625,2021-11-30 22:42:39.733000+00:00,0.067138671875,2021-11-30 22:42:39.733000+00:00,1.348876953125,2021-11-30 22:42:39.733000+00:00,1.0833740234375,2021-11-30 22:42:39.733000+00:00,0.103759765625,2021-11-30 22:42:39.733000+00:00,0.054931640625,2021-11-30 22:42:39.733000+00:00,1.287841796875,2021-11-30 22:42:39.733000+00:00,0.1861572265625,2021-11-30 22:42:39.733000+00:00,0.1556396484375,2021-11-30 22:42:39.733000+00:00,0.2288818359375,2021-11-30 22:42:39.733000+00:00,0.2105712890625,2021-11-30 22:42:39.733000+00:00,0.9063720703125,2021-11-30 22:42:39.733000+00:00,-0.2532958984375,2021-11-30 22:42:39.733000+00:00,0.103759765625,2021-11-30 22:42:39.733000+00:00,0.1251220703125,2021-11-30 22:42:39.733000+00:00,0.7080078125,2021-11-30 22:42:39.733000+00:00,0.18310546875,2021-11-30 22:42:39.733000+00:00,0.1983642578125,2021-11-30 22:42:39.733000+00:00,0.250244140625,2021-11-30 22:42:39.733000+00:00,0.1708984375,2021-11-30 22:42:39.733000+00:00,228.69696044921875,2021-11-30 22:42:39.733000+00:00,26.37188326605652,2021-11-30 22:42:39.733000+00:00,24.54867022094092,2021-11-30 22:42:39.733000+00:00,25.084366722520752,2021-11-30 22:42:39.733000+00:00,-32.19999694824219,2021-11-30 22:42:39.734000+00:00
66,24.394967641326875,2021-11-30 22:42:39.800000+00:00,168.511962890625,2021-11-30 22:42:39.800000+00:00,15.399169921875,2021-11-30 22:42:39.800000+00:00,0.4119873046875,2021-11-30 22:42:39.800000+00:00,0.347900390625,2021-11-30 22:42:39.800000+00:00,-0.10986328125,2021-11-30 22:42:39.800000+00:00,-0.030517578125,2021-11-30 22:42:39.800000+00:00,2.3834228515625,2021-11-30 22:42:39.800000+00:00,1.4617919921875,2021-11-30 22:42:39.800000+00:00,-0.2044677734375,2021-11-30 22:42:39.800000+00:00,0.726318359375,2021-11-30 22:42:39.800000+00:00,0.140380859375,2021-11-30 22:42:39.800000+00:00,1.0223388671875,2021-11-30 22:42:39.800000+00:00,0.1007080078125,2021-11-30 22:42:39.800000+00:00,1.019287109375,2021-11-30 22:42:39.800000+00:00,1.2359619140625,2021-11-30 22:42:39.800000+00:00,0.1861572265625,2021-11-30 22:42:39.800000+00:00,0.1953125,2021-11-30 22:42:39.800000+00:00,1.153564453125,2021-11-30 22:42:39.800000+00:00,0.164794921875,2021-11-30 22:42:39.800000+00:00,0.1312255859375,2021-11-30 22:42:39.800000+00:00,0.213623046875,2021-11-30 22:42:39.800000+00:00,0.384521484375,2021-11-30 22:42:39.800000+00:00,1.0894775390625,2021-11-30 22:42:39.800000+00:00,-0.0701904296875,2021-11-30 22:42:39.800000+00:00,0.01220703125,2021-11-30 22:42:39.800000+00:00,0.2960205078125,2021-11-30 22:42:39.800000+00:00,0.6256103515625,2021-11-30 22:42:39.800000+00:00,0.0823974609375,2021-11-30 22:42:39.800000+00:00,0.164794921875,2021-11-30 22:42:39.800000+00:00,0.10986328125,2021-11-30 22:42:39.800000+00:00,0.1708984375,2021-11-30 22:42:39.800000+00:00,228.587646484375,2021-11-30 22:42:39.800000+00:00,26.71514526573303,2021-11-30 22:42:39.800000+00:00,24.83419127278528,2021-11-30 22:42:39.800000+00:00,25.44468016460449,2021-11-30 22:42:39.800000+00:00,-32.19999694824219,2021-11-30 22:42:39.800000+00:00
67,24.54077245352756,2021-11-30 22:42:39.866000+00:00,168.511962890625,2021-11-30 22:42:39.866000+00:00,15.631103515625,2021-11-30 22:42:39.866000+00:00,0.4058837890625,2021-11-30 22:42:39.866000+00:00,0.4150390625,2021-11-30 22:42:39.866000+00:00,-0.115966796875,2021-11-30 22:42:39.866000+00:00,-0.054931640625,2021-11-30 22:42:39.866000+00:00,2.4871826171875,2021-11-30 22:42:39.866000+00:00,1.3275146484375,2021-11-30 22:42:39.866000+00:00,-0.201416015625,2021-11-30 22:42:39.866000+00:00,0.738525390625,2021-11-30 22:42:39.866000+00:00,0.1953125,2021-11-30 22:42:39.866000+00:00,1.1505126953125,2021-11-30 22:42:39.866000+00:00,0.1617431640625,2021-11-30 22:42:39.866000+00:00,1.1322021484375,2021-11-30 22:42:39.866000+00:00,1.1810302734375,2021-11-30 22:42:39.866000+00:00,0.2105712890625,2021-11-30 22:42:39.866000+00:00,0.0640869140625,2021-11-30 22:42:39.866000+00:00,1.1749267578125,2021-11-30 22:42:39.866000+00:00,-0.054931640625,2021-11-30 22:42:39.866000+00:00,0.1312255859375,2021-11-30 22:42:39.866000+00:00,0.1007080078125,2021-11-30 22:42:39.866000+00:00,0.3173828125,2021-11-30 22:42:39.866000+00:00,0.8392333984375,2021-11-30 22:42:39.866000+00:00,-0.0823974609375,2021-11-30 22:42:39.866000+00:00,0.006103515625,2021-11-30 22:42:39.866000+00:00,0.2166748046875,2021-11-30 22:42:39.866000+00:00,0.8087158203125,2021-11-30 22:42:39.866000+00:00,0.048828125,2021-11-30 22:42:39.866000+00:00,0.079345703125,2021-11-30 22:42:39.866000+00:00,0.1251220703125,2021-11-30 22:42:39.866000+00:00,0.1861572265625,2021-11-30 22:42:39.866000+00:00,228.47833251953125,2021-11-30 22:42:39.866000+00:00,26.82436499290283,2021-11-30 22:42:39.866000+00:00,24.99844263056671,2021-11-30 22:42:39.866000+00:00,25.56587650421448,2021-11-30 22:42:39.866000+00:00,-32.19999694824219,2021-11-30 22:42:39.867000+00:00
68,24.10943321743387,2021-11-30 22:42:39.933000+00:00,168.511962890625,2021-11-30 22:42:39.933000+00:00,15.032958984375,2021-11-30 22:42:39.933000+00:00,0.4180908203125,2021-11-30 22:42:39.933000+00:00,0.4425048828125,2021-11-30 22:42:39.933000+00:00,-0.3448486328125,2021-11-30 22:42:39.933000+00:00,0.006103515625,2021-11-30 22:42:39.933000+00:00,2.4505615234375,2021-11-30 22:42:39.933000+00:00,0.9185791015625,2021-11-30 22:42:39.933000+00:00,0.3692626953125,2021-11-30 22:42:39.933000+00:00,0.4058837890625,2021-11-30 22:42:39.933000+00:00,0.0946044921875,2021-11-30 22:42:39.933000+00:00,1.153564453125,2021-11-30 22:42:39.933000+00:00,-0.0762939453125,2021-11-30 22:42:39.933000+00:00,1.2237548828125,2021-11-30 22:42:39.933000+00:00,1.0528564453125,2021-11-30 22:42:39.933000+00:00,0.067138671875,2021-11-30 22:42:39.933000+00:00,0.244140625,2021-11-30 22:42:39.933000+00:00,1.141357421875,2021-11-30 22:42:39.933000+00:00,0.006103515625,2021-11-30 22:42:39.933000+00:00,0.2288818359375,2021-11-30 22:42:39.933000+00:00,0.067138671875,2021-11-30 22:42:39.933000+00:00,0.1312255859375,2021-11-30 22:42:39.933000+00:00,1.055908203125,2021-11-30 22:42:39.933000+00:00,0.030517578125,2021-11-30 22:42:39.933000+00:00,-0.030517578125,2021-11-30 22:42:39.933000+00:00,0.384521484375,2021-11-30 22:42:39.933000+00:00,0.6317138671875,2021-11-30 22:42:39.933000+00:00,0.1007080078125,2021-11-30 22:42:39.933000+00:00,0.2166748046875,2021-11-30 22:42:39.933000+00:00,0.1220703125,2021-11-30 22:42:39.933000+00:00,-0.115966796875,2021-11-30 22:42:39.933000+00:00,228.3690185546875,2021-11-30 22:42:39.933000+00:00,26.40620946602417,2021-11-30 22:42:39.933000+00:00,24.54560010210388,2021-11-30 22:42:39.933000+00:00,25.051610955058592,2021-11-30 22:42:39.933000+00:00,-32.19999694824219,2021-11-30 22:42:39.934000+00:00
69,24.27346363115964,2021-11-30 22:42:40+00:00,168.511962890625,2021-11-30 22:42:40+00:00,14.892578125,2021-11-30 22:42:40+00:00,0.311279296875,2021-11-30 22:42:40+00:00,0.3753662109375,2021-11-30 22:42:40+00:00,-0.225830078125,2021-11-30 22:42:40+00:00,-0.0701904296875,2021-11-30 22:42:40+00:00,2.4383544921875,2021-11-30 22:42:40+00:00,1.068115234375,2021-11-30 22:42:40+00:00,0.2410888671875,2021-11-30 22:42:40+00:00,0.4638671875,2021-11-30 22:42:40+00:00,0.079345703125,2021-11-30 22:42:40+00:00,1.0986328125,2021-11-30 22:42:40+00:00,0.2960205078125,2021-11-30 22:42:40+00:00,0.9033203125,2021-11-30 22:42:40+00:00,1.1138916015625,2021-11-30 22:42:40+00:00,0.054931640625,2021-11-30 22:42:40+00:00,0.067138671875,2021-11-30 22:42:40+00:00,1.0894775390625,2021-11-30 22:42:40+00:00,0.0518798828125,2021-11-30 22:42:40+00:00,0.3631591796875,2021-11-30 22:42:40+00:00,0.0640869140625,2021-11-30 22:42:40+00:00,0.341796875,2021-11-30 22:42:40+00:00,0.946044921875,2021-11-30 22:42:40+00:00,-0.1678466796875,2021-11-30 22:42:40+00:00,0.0274658203125,2021-11-30 22:42:40+00:00,0.4638671875,2021-11-30 22:42:40+00:00,0.634765625,2021-11-30 22:42:40+00:00,-0.0396728515625,2021-11-30 22:42:40+00:00,0.35400390625,2021-11-30 22:42:40+00:00,0.0030517578125,2021-11-30 22:42:40+00:00,0.140380859375,2021-11-30 22:42:40+00:00,228.25970458984372,2021-11-30 22:42:40+00:00,26.63089004763061,2021-11-30 22:42:40+00:00,24.699106043955688,2021-11-30 22:42:40+00:00,25.27107459705505,2021-11-30 22:42:40+00:00,-32.19999694824219,2021-11-30 22:42:40+00:00
70,24.227899627346925,2021-11-30 22:42:40.066000+00:00,168.511962890625,2021-11-30 22:42:40.066000+00:00,13.824462890625,2021-11-30 22:42:40.066000+00:00,0.18310546875,2021-11-30 22:42:40.066000+00:00,0.2471923828125,2021-11-30 22:42:40.066000+00:00,-0.28076171875,2021-11-30 22:42:40.066000+00:00,-0.0640869140625,2021-11-30 22:42:40.066000+00:00,2.42919921875,2021-11-30 22:42:40.066000+00:00,1.07421875,2021-11-30 22:42:40.066000+00:00,-0.0640869140625,2021-11-30 22:42:40.066000+00:00,0.311279296875,2021-11-30 22:42:40.066000+00:00,0.0701904296875,2021-11-30 22:42:40.066000+00:00,1.13525390625,2021-11-30 22:42:40.066000+00:00,0.1434326171875,2021-11-30 22:42:40.066000+00:00,1.33056640625,2021-11-30 22:42:40.066000+00:00,1.336669921875,2021-11-30 22:42:40.066000+00:00,0.103759765625,2021-11-30 22:42:40.066000+00:00,-0.1190185546875,2021-11-30 22:42:40.066000+00:00,1.092529296875,2021-11-30 22:42:40.066000+00:00,0.048828125,2021-11-30 22:42:40.066000+00:00,0.177001953125,2021-11-30 22:42:40.066000+00:00,0.274658203125,2021-11-30 22:42:40.066000+00:00,0.323486328125,2021-11-30 22:42:40.066000+00:00,0.762939453125,2021-11-30 22:42:40.066000+00:00,-0.1129150390625,2021-11-30 22:42:40.066000+00:00,-0.0457763671875,2021-11-30 22:42:40.066000+00:00,0.03662109375,2021-11-30 22:42:40.066000+00:00,0.6103515625,2021-11-30 22:42:40.066000+00:00,0.06103515625,2021-11-30 22:42:40.066000+00:00,0.067138671875,2021-11-30 22:42:40.066000+00:00,0.1617431640625,2021-11-30 22:42:40.066000+00:00,0.054931640625,2021-11-30 22:42:40.066000+00:00,228.150390625,2021-11-30 22:42:40.066000+00:00,26.490464684126582,2021-11-30 22:42:40.066000+00:00,24.671474974422363,2021-11-30 22:42:40.066000+00:00,25.221940945861817,2021-11-30 22:42:40.066000+00:00,-32.19999694824219,2021-11-30 22:42:40.067000+00:00
71,24.34940363751416,2021-11-30 22:42:40.133000+00:00,168.511962890625,2021-11-30 22:42:40.133000+00:00,15.5517578125,2021-11-30 22:42:40.133000+00:00,0.506591796875,2021-11-30 22:42:40.133000+00:00,0.3631591796875,2021-11-30 22:42:40.133000+00:00,-0.0885009765625,2021-11-30 22:42:40.133000+00:00,0.0762939453125,2021-11-30 22:42:40.133000+00:00,2.52685546875,2021-11-30 22:42:40.133000+00:00,0.994873046875,2021-11-30 22:42:40.133000+00:00,0.0030517578125,2021-11-30 22:42:40.133000+00:00,0.4119873046875,2021-11-30 22:42:40.133000+00:00,0.018310546875,2021-11-30 22:42:40.133000+00:00,1.2939453125,2021-11-30 22:42:40.133000+00:00,0.0762939453125,2021-11-30 22:42:40.133000+00:00,1.3580322265625,2021-11-30 22:42:40.133000+00:00,0.9979248046875,2021-11-30 22:42:40.133000+00:00,0.030517578125,2021-11-30 22:42:40.133000+00:00,0.3387451171875,2021-11-30 22:42:40.133000+00:00,1.1749267578125,2021-11-30 22:42:40.133000+00:00,-0.2960205078125,2021-11-30 22:42:40.133000+00:00,0.177001953125,2021-11-30 22:42:40.133000+00:00,0.0823974609375,2021-11-30 22:42:40.133000+00:00,0.64697265625,2021-11-30 22:42:40.133000+00:00,1.03759765625,2021-11-30 22:42:40.133000+00:00,0.128173828125,2021-11-30 22:42:40.133000+00:00,0.0640869140625,2021-11-30 22:42:40.133000+00:00,0.274658203125,2021-11-30 22:42:40.133000+00:00,0.7720947265625,2021-11-30 22:42:40.133000+00:00,0.0030517578125,2021-11-30 22:42:40.133000+00:00,0.0762939453125,2021-11-30 22:42:40.133000+00:00,0.23193359375,2021-11-30 22:42:40.133000+00:00,0.10986328125,2021-11-30 22:42:40.133000+00:00,228.04107666015625,2021-11-30 22:42:40.133000+00:00,26.683939629398804,2021-11-30 22:42:40.133000+00:00,24.82344585685565,2021-11-30 22:42:40.133000+00:00,25.323483824994508,2021-11-30 22:42:40.133000+00:00,-32.19999694824219,2021-11-30 22:42:40.134000+00:00
72,24.14588442048404,2021-11-30 22:42:40.200000+00:00,168.511962890625,2021-11-30 22:42:40.200000+00:00,15.936279296875,2021-11-30 22:42:40.200000+00:00,0.3570556640625,2021-11-30 22:42:40.200000+00:00,0.4241943359375,2021-11-30 22:42:40.200000+00:00,-0.1922607421875,2021-11-30 22:42:40.200000+00:00,0.0762939453125,2021-11-30 22:42:40.200000+00:00,2.7008056640625,2021-11-30 22:42:40.200000+00:00,1.11083984375,2021-11-30 22:42:40.200000+00:00,-0.2197265625,2021-11-30 22:42:40.200000+00:00,0.7171630859375,2021-11-30 22:42:40.200000+00:00,0.1068115234375,2021-11-30 22:42:40.200000+00:00,1.2939453125,2021-11-30 22:42:40.200000+00:00,0.0640869140625,2021-11-30 22:42:40.200000+00:00,1.6510009765625,2021-11-30 22:42:40.200000+00:00,0.982666015625,2021-11-30 22:42:40.200000+00:00,0.08544921875,2021-11-30 22:42:40.200000+00:00,0.1129150390625,2021-11-30 22:42:40.200000+00:00,1.2939453125,2021-11-30 22:42:40.200000+00:00,0.1556396484375,2021-11-30 22:42:40.200000+00:00,0.2227783203125,2021-11-30 22:42:40.200000+00:00,-0.0823974609375,2021-11-30 22:42:40.200000+00:00,0.3570556640625,2021-11-30 22:42:40.200000+00:00,1.0345458984375,2021-11-30 22:42:40.200000+00:00,-0.030517578125,2021-11-30 22:42:40.200000+00:00,-0.0518798828125,2021-11-30 22:42:40.200000+00:00,0.23193359375,2021-11-30 22:42:40.200000+00:00,0.5645751953125,2021-11-30 22:42:40.200000+00:00,0.0946044921875,2021-11-30 22:42:40.200000+00:00,-0.0213623046875,2021-11-30 22:42:40.200000+00:00,-0.0213623046875,2021-11-30 22:42:40.200000+00:00,0.1556396484375,2021-11-30 22:42:40.200000+00:00,227.9317626953125,2021-11-30 22:42:40.200000+00:00,26.474861865959472,2021-11-30 22:42:40.200000+00:00,24.61160765710016,2021-11-30 22:42:40.200000+00:00,25.149878257445067,2021-11-30 22:42:40.200000+00:00,-32.19999694824219,2021-11-30 22:42:40.200000+00:00
73,24.297764433193088,2021-11-30 22:42:40.267000+00:00,168.511962890625,2021-11-30 22:42:40.267000+00:00,15.0634765625,2021-11-30 22:42:40.267000+00:00,0.4241943359375,2021-11-30 22:42:40.267000+00:00,0.42724609375,2021-11-30 22:42:40.267000+00:00,-0.2410888671875,2021-11-30 22:42:40.267000+00:00,-0.323486328125,2021-11-30 22:42:40.267000+00:00,2.0111083984375,2021-11-30 22:42:40.267000+00:00,0.9521484375,2021-11-30 22:42:40.267000+00:00,0.128173828125,2021-11-30 22:42:40.267000+00:00,0.3204345703125,2021-11-30 22:42:40.267000+00:00,-0.1434326171875,2021-11-30 22:42:40.267000+00:00,1.4739990234375,2021-11-30 22:42:40.267000+00:00,0.1129150390625,2021-11-30 22:42:40.267000+00:00,1.3763427734375,2021-11-30 22:42:40.267000+00:00,1.3824462890625,2021-11-30 22:42:40.267000+00:00,0.32958984375,2021-11-30 22:42:40.267000+00:00,-0.06103515625,2021-11-30 22:42:40.267000+00:00,0.8697509765625,2021-11-30 22:42:40.267000+00:00,0.0030517578125,2021-11-30 22:42:40.267000+00:00,0.1922607421875,2021-11-30 22:42:40.267000+00:00,0.1556396484375,2021-11-30 22:42:40.267000+00:00,0.323486328125,2021-11-30 22:42:40.267000+00:00,0.84228515625,2021-11-30 22:42:40.267000+00:00,-0.048828125,2021-11-30 22:42:40.267000+00:00,0.128173828125,2021-11-30 22:42:40.267000+00:00,0.3509521484375,2021-11-30 22:42:40.267000+00:00,0.946044921875,2021-11-30 22:42:40.267000+00:00,0.146484375,2021-11-30 22:42:40.267000+00:00,0.1007080078125,2021-11-30 22:42:40.267000+00:00,0.0213623046875,2021-11-30 22:42:40.267000+00:00,0.225830078125,2021-11-30 22:42:40.267000+00:00,227.82244873046875,2021-11-30 22:42:40.267000+00:00,26.755712592967527,2021-11-30 22:42:40.267000+00:00,24.73594747000012,2021-11-30 22:42:40.267000+00:00,25.27107459705505,2021-11-30 22:42:40.267000+00:00,-32.19999694824219,2021-11-30 22:42:40.267000+00:00
74,24.54381005378174,2021-11-30 22:42:40.333000+00:00,168.511962890625,2021-11-30 22:42:40.333000+00:00,14.141845703125,2021-11-30 22:42:40.333000+00:00,0.201416015625,2021-11-30 22:42:40.333000+00:00,0.3662109375,2021-11-30 22:42:40.333000+00:00,-0.3143310546875,2021-11-30 22:42:40.333000+00:00,-0.1220703125,2021-11-30 22:42:40.333000+00:00,2.5787353515625,2021-11-30 22:42:40.333000+00:00,0.9979248046875,2021-11-30 22:42:40.333000+00:00,-0.0885009765625,2021-11-30 22:42:40.333000+00:00,0.4180908203125,2021-11-30 22:42:40.333000+00:00,0.3204345703125,2021-11-30 22:42:40.333000+00:00,1.068115234375,2021-11-30 22:42:40.333000+00:00,0.213623046875,2021-11-30 22:42:40.333000+00:00,1.0467529296875,2021-11-30 22:42:40.333000+00:00,0.9735107421875,2021-11-30 22:42:40.333000+00:00,0.1953125,2021-11-30 22:42:40.333000+00:00,0.13427734375,2021-11-30 22:42:40.333000+00:00,1.0833740234375,2021-11-30 22:42:40.333000+00:00,0.042724609375,2021-11-30 22:42:40.333000+00:00,0.2777099609375,2021-11-30 22:42:40.333000+00:00,0.079345703125,2021-11-30 22:42:40.333000+00:00,0.48828125,2021-11-30 22:42:40.333000+00:00,1.15966796875,2021-11-30 22:42:40.333000+00:00,-0.0030517578125,2021-11-30 22:42:40.333000+00:00,-0.3021240234375,2021-11-30 22:42:40.333000+00:00,0.311279296875,2021-11-30 22:42:40.333000+00:00,0.555419921875,2021-11-30 22:42:40.333000+00:00,-0.0213623046875,2021-11-30 22:42:40.333000+00:00,0.3387451171875,2021-11-30 22:42:40.333000+00:00,-0.0762939453125,2021-11-30 22:42:40.333000+00:00,0.0396728515625,2021-11-30 22:42:40.333000+00:00,227.713134765625,2021-11-30 22:42:40.333000+00:00,26.83060612016968,2021-11-30 22:42:40.333000+00:00,25.00765298707782,2021-11-30 22:42:40.333000+00:00,25.585529964691773,2021-11-30 22:42:40.333000+00:00,-32.19999694824219,2021-11-30 22:42:40.334000+00:00
75,24.094245216162964,2021-11-30 22:42:40.400000+00:00,168.511962890625,2021-11-30 22:42:40.400000+00:00,14.599609375,2021-11-30 22:42:40.400000+00:00,0.4852294921875,2021-11-30 22:42:40.400000+00:00,0.4852294921875,2021-11-30 22:42:40.400000+00:00,-0.18310546875,2021-11-30 22:42:40.400000+00:00,-0.08544921875,2021-11-30 22:42:40.400000+00:00,2.618408203125,2021-11-30 22:42:40.400000+00:00,1.007080078125,2021-11-30 22:42:40.400000+00:00,0.103759765625,2021-11-30 22:42:40.400000+00:00,0.537109375,2021-11-30 22:42:40.400000+00:00,0.2288818359375,2021-11-30 22:42:40.400000+00:00,1.2725830078125,2021-11-30 22:42:40.400000+00:00,0.2166748046875,2021-11-30 22:42:40.400000+00:00,1.0986328125,2021-11-30 22:42:40.400000+00:00,0.921630859375,2021-11-30 22:42:40.400000+00:00,0.1007080078125,2021-11-30 22:42:40.400000+00:00,0.13427734375,2021-11-30 22:42:40.400000+00:00,1.055908203125,2021-11-30 22:42:40.400000+00:00,-0.0030517578125,2021-11-30 22:42:40.400000+00:00,-0.23193359375,2021-11-30 22:42:40.400000+00:00,0.0701904296875,2021-11-30 22:42:40.400000+00:00,0.2105712890625,2021-11-30 22:42:40.400000+00:00,0.84228515625,2021-11-30 22:42:40.400000+00:00,-0.0396728515625,2021-11-30 22:42:40.400000+00:00,0.0091552734375,2021-11-30 22:42:40.400000+00:00,0.323486328125,2021-11-30 22:42:40.400000+00:00,0.927734375,2021-11-30 22:42:40.400000+00:00,0.0518798828125,2021-11-30 22:42:40.400000+00:00,0.1495361328125,2021-11-30 22:42:40.400000+00:00,0.1312255859375,2021-11-30 22:42:40.400000+00:00,0.103759765625,2021-11-30 22:42:40.400000+00:00,227.60382080078125,2021-11-30 22:42:40.400000+00:00,26.325074811555176,2021-11-30 22:42:40.400000+00:00,24.519504091989077,2021-11-30 22:42:40.400000+00:00,25.084366722520752,2021-11-30 22:42:40.400000+00:00,-32.19999694824219,2021-11-30 22:42:40.400000+00:00
