idx,L:D7TOR,L:D7TOR Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
107,24.027418010570987,2021-11-29 22:50:36.181000+00:00,24.41204993269281,2021-11-29 22:50:36.181000+00:00,171.148681640625,2021-11-29 22:50:36.181000+00:00,12.39013671875,2021-11-29 22:50:36.181000+00:00,0.4791259765625,2021-11-29 22:50:36.181000+00:00,0.1434326171875,2021-11-29 22:50:36.181000+00:00,0.03662109375,2021-11-29 22:50:36.181000+00:00,0.152587890625,2021-11-29 22:50:36.181000+00:00,1.94091796875,2021-11-29 22:50:36.181000+00:00,0.872802734375,2021-11-29 22:50:36.181000+00:00,0.1251220703125,2021-11-29 22:50:36.181000+00:00,0.37841796875,2021-11-29 22:50:36.181000+00:00,0.5218505859375,2021-11-29 22:50:36.181000+00:00,0.6195068359375,2021-11-29 22:50:36.181000+00:00,0.177001953125,2021-11-29 22:50:36.181000+00:00,1.2939453125,2021-11-29 22:50:36.181000+00:00,1.0345458984375,2021-11-29 22:50:36.181000+00:00,0.4241943359375,2021-11-29 22:50:36.181000+00:00,0.1129150390625,2021-11-29 22:50:36.181000+00:00,0.9521484375,2021-11-29 22:50:36.181000+00:00,-0.067138671875,2021-11-29 22:50:36.181000+00:00,0.189208984375,2021-11-29 22:50:36.181000+00:00,0.164794921875,2021-11-29 22:50:36.181000+00:00,0.5218505859375,2021-11-29 22:50:36.181000+00:00,0.628662109375,2021-11-29 22:50:36.181000+00:00,-0.1617431640625,2021-11-29 22:50:36.181000+00:00,0.1068115234375,2021-11-29 22:50:36.181000+00:00,0.2105712890625,2021-11-29 22:50:36.181000+00:00,0.4852294921875,2021-11-29 22:50:36.181000+00:00,0.20751953125,2021-11-29 22:50:36.181000+00:00,0.2197265625,2021-11-29 22:50:36.181000+00:00,0.0579833984375,2021-11-29 22:50:36.181000+00:00,0.18310546875,2021-11-29 22:50:36.181000+00:00,24.992650573626708,2021-11-29 22:50:36.181000+00:00,228.6376953125,2021-11-29 22:50:36.181000+00:00,26.315713120654905,2021-11-29 22:50:36.181000+00:00,-32.19999694824219,2021-11-29 22:50:36.182000+00:00
108,23.954515604470643,2021-11-29 22:50:36.248000+00:00,24.37981368490393,2021-11-29 22:50:36.248000+00:00,171.051025390625,2021-11-29 22:50:36.248000+00:00,13.287353515625,2021-11-29 22:50:36.248000+00:00,0.3936767578125,2021-11-29 22:50:36.248000+00:00,0.1434326171875,2021-11-29 22:50:36.248000+00:00,0.0885009765625,2021-11-29 22:50:36.248000+00:00,0.1434326171875,2021-11-29 22:50:36.248000+00:00,1.9287109375,2021-11-29 22:50:36.248000+00:00,1.025390625,2021-11-29 22:50:36.248000+00:00,0.0885009765625,2021-11-29 22:50:36.248000+00:00,0.4547119140625,2021-11-29 22:50:36.248000+00:00,0.494384765625,2021-11-29 22:50:36.248000+00:00,0.567626953125,2021-11-29 22:50:36.248000+00:00,-0.048828125,2021-11-29 22:50:36.248000+00:00,1.4556884765625,2021-11-29 22:50:36.248000+00:00,1.20849609375,2021-11-29 22:50:36.248000+00:00,-0.0579833984375,2021-11-29 22:50:36.248000+00:00,0.1800537109375,2021-11-29 22:50:36.248000+00:00,0.9124755859375,2021-11-29 22:50:36.248000+00:00,0.0701904296875,2021-11-29 22:50:36.248000+00:00,0.0152587890625,2021-11-29 22:50:36.248000+00:00,0.0701904296875,2021-11-29 22:50:36.248000+00:00,0.37841796875,2021-11-29 22:50:36.248000+00:00,0.628662109375,2021-11-29 22:50:36.248000+00:00,-0.2471923828125,2021-11-29 22:50:36.248000+00:00,0.2105712890625,2021-11-29 22:50:36.248000+00:00,0.28076171875,2021-11-29 22:50:36.248000+00:00,0.9033203125,2021-11-29 22:50:36.248000+00:00,0.3631591796875,2021-11-29 22:50:36.248000+00:00,0.37841796875,2021-11-29 22:50:36.248000+00:00,-0.0732421875,2021-11-29 22:50:36.248000+00:00,0.0732421875,2021-11-29 22:50:36.248000+00:00,24.9697215364032,2021-11-29 22:50:36.248000+00:00,228.61328125,2021-11-29 22:50:36.248000+00:00,26.268904666153563,2021-11-29 22:50:36.248000+00:00,-32.19999694824219,2021-11-29 22:50:36.248000+00:00
109,24.03956841158771,2021-11-29 22:50:36.315000+00:00,24.428935586296507,2021-11-29 22:50:36.315000+00:00,170.953369140625,2021-11-29 22:50:36.315000+00:00,11.80419921875,2021-11-29 22:50:36.315000+00:00,0.3662109375,2021-11-29 22:50:36.315000+00:00,0.2105712890625,2021-11-29 22:50:36.315000+00:00,-0.146484375,2021-11-29 22:50:36.315000+00:00,0.1190185546875,2021-11-29 22:50:36.315000+00:00,2.34375,2021-11-29 22:50:36.315000+00:00,1.1810302734375,2021-11-29 22:50:36.315000+00:00,-0.0762939453125,2021-11-29 22:50:36.315000+00:00,0.6988525390625,2021-11-29 22:50:36.315000+00:00,0.5859375,2021-11-29 22:50:36.315000+00:00,0.7476806640625,2021-11-29 22:50:36.315000+00:00,0.128173828125,2021-11-29 22:50:36.315000+00:00,1.1627197265625,2021-11-29 22:50:36.315000+00:00,1.068115234375,2021-11-29 22:50:36.315000+00:00,0.0946044921875,2021-11-29 22:50:36.315000+00:00,0.1251220703125,2021-11-29 22:50:36.315000+00:00,0.6439208984375,2021-11-29 22:50:36.315000+00:00,0.06103515625,2021-11-29 22:50:36.315000+00:00,0.13427734375,2021-11-29 22:50:36.315000+00:00,0.10986328125,2021-11-29 22:50:36.315000+00:00,0.0762939453125,2021-11-29 22:50:36.315000+00:00,0.079345703125,2021-11-29 22:50:36.315000+00:00,-0.4425048828125,2021-11-29 22:50:36.315000+00:00,0.0457763671875,2021-11-29 22:50:36.315000+00:00,0.1861572265625,2021-11-29 22:50:36.315000+00:00,0.738525390625,2021-11-29 22:50:36.315000+00:00,0.2105712890625,2021-11-29 22:50:36.315000+00:00,0.20751953125,2021-11-29 22:50:36.315000+00:00,0.1129150390625,2021-11-29 22:50:36.315000+00:00,-0.0518798828125,2021-11-29 22:50:36.315000+00:00,24.966445959656983,2021-11-29 22:50:36.315000+00:00,228.62548828125,2021-11-29 22:50:36.315000+00:00,26.31259255702148,2021-11-29 22:50:36.315000+00:00,-32.19999694824219,2021-11-29 22:50:36.315000+00:00
110,23.74188358667798,2021-11-29 22:50:36.381000+00:00,24.144949593870663,2021-11-29 22:50:36.381000+00:00,170.855712890625,2021-11-29 22:50:36.381000+00:00,11.309814453125,2021-11-29 22:50:36.381000+00:00,0.543212890625,2021-11-29 22:50:36.381000+00:00,0.1861572265625,2021-11-29 22:50:36.381000+00:00,-0.0732421875,2021-11-29 22:50:36.381000+00:00,0.09765625,2021-11-29 22:50:36.381000+00:00,1.983642578125,2021-11-29 22:50:36.381000+00:00,1.06201171875,2021-11-29 22:50:36.381000+00:00,0.0335693359375,2021-11-29 22:50:36.381000+00:00,0.347900390625,2021-11-29 22:50:36.381000+00:00,0.23193359375,2021-11-29 22:50:36.381000+00:00,0.3997802734375,2021-11-29 22:50:36.381000+00:00,0.048828125,2021-11-29 22:50:36.381000+00:00,0.6317138671875,2021-11-29 22:50:36.381000+00:00,1.0498046875,2021-11-29 22:50:36.381000+00:00,0.0579833984375,2021-11-29 22:50:36.381000+00:00,0.09765625,2021-11-29 22:50:36.381000+00:00,0.72021484375,2021-11-29 22:50:36.381000+00:00,-0.13427734375,2021-11-29 22:50:36.381000+00:00,0.0030517578125,2021-11-29 22:50:36.381000+00:00,0.0091552734375,2021-11-29 22:50:36.381000+00:00,0.40283203125,2021-11-29 22:50:36.381000+00:00,0.5462646484375,2021-11-29 22:50:36.381000+00:00,-0.1556396484375,2021-11-29 22:50:36.381000+00:00,0.2197265625,2021-11-29 22:50:36.381000+00:00,0.3448486328125,2021-11-29 22:50:36.381000+00:00,0.9429931640625,2021-11-29 22:50:36.381000+00:00,0.2227783203125,2021-11-29 22:50:36.381000+00:00,0.3448486328125,2021-11-29 22:50:36.381000+00:00,0.01220703125,2021-11-29 22:50:36.381000+00:00,-0.10986328125,2021-11-29 22:50:36.381000+00:00,24.71095097345215,2021-11-29 22:50:36.381000+00:00,228.6865234375,2021-11-29 22:50:36.381000+00:00,26.109755920849,2021-11-29 22:50:36.381000+00:00,-32.19999694824219,2021-11-29 22:50:36.382000+00:00
111,23.918064401420477,2021-11-29 22:50:36.448000+00:00,24.34604237769653,2021-11-29 22:50:36.448000+00:00,170.758056640625,2021-11-29 22:50:36.448000+00:00,12.127685546875,2021-11-29 22:50:36.448000+00:00,0.494384765625,2021-11-29 22:50:36.448000+00:00,0.2685546875,2021-11-29 22:50:36.448000+00:00,0.0244140625,2021-11-29 22:50:36.448000+00:00,0.0579833984375,2021-11-29 22:50:36.448000+00:00,1.8646240234375,2021-11-29 22:50:36.448000+00:00,1.0772705078125,2021-11-29 22:50:36.448000+00:00,0.08544921875,2021-11-29 22:50:36.448000+00:00,0.457763671875,2021-11-29 22:50:36.448000+00:00,0.848388671875,2021-11-29 22:50:36.448000+00:00,0.689697265625,2021-11-29 22:50:36.448000+00:00,0.2410888671875,2021-11-29 22:50:36.448000+00:00,1.35498046875,2021-11-29 22:50:36.448000+00:00,0.958251953125,2021-11-29 22:50:36.448000+00:00,0.0640869140625,2021-11-29 22:50:36.448000+00:00,0.1434326171875,2021-11-29 22:50:36.448000+00:00,0.9857177734375,2021-11-29 22:50:36.448000+00:00,-0.0640869140625,2021-11-29 22:50:36.448000+00:00,-0.10986328125,2021-11-29 22:50:36.448000+00:00,0.13427734375,2021-11-29 22:50:36.448000+00:00,-0.3265380859375,2021-11-29 22:50:36.448000+00:00,0.3387451171875,2021-11-29 22:50:36.448000+00:00,-0.2899169921875,2021-11-29 22:50:36.448000+00:00,-0.0518798828125,2021-11-29 22:50:36.448000+00:00,0.25634765625,2021-11-29 22:50:36.448000+00:00,0.762939453125,2021-11-29 22:50:36.448000+00:00,0.1922607421875,2021-11-29 22:50:36.448000+00:00,0.445556640625,2021-11-29 22:50:36.448000+00:00,0.054931640625,2021-11-29 22:50:36.448000+00:00,-0.0457763671875,2021-11-29 22:50:36.448000+00:00,24.878005387509155,2021-11-29 22:50:36.448000+00:00,228.6865234375,2021-11-29 22:50:36.448000+00:00,26.21585508438537,2021-11-29 22:50:36.448000+00:00,-32.19999694824219,2021-11-29 22:50:36.448000+00:00
112,23.994004407774995,2021-11-29 22:50:36.515000+00:00,24.430470645715022,2021-11-29 22:50:36.515000+00:00,170.660400390625,2021-11-29 22:50:36.515000+00:00,12.884521484375,2021-11-29 22:50:36.515000+00:00,0.6378173828125,2021-11-29 22:50:36.515000+00:00,0.28076171875,2021-11-29 22:50:36.515000+00:00,0.018310546875,2021-11-29 22:50:36.515000+00:00,-0.140380859375,2021-11-29 22:50:36.515000+00:00,2.0263671875,2021-11-29 22:50:36.515000+00:00,0.84228515625,2021-11-29 22:50:36.515000+00:00,0.01220703125,2021-11-29 22:50:36.515000+00:00,0.4364013671875,2021-11-29 22:50:36.515000+00:00,0.567626953125,2021-11-29 22:50:36.515000+00:00,0.6561279296875,2021-11-29 22:50:36.515000+00:00,0.250244140625,2021-11-29 22:50:36.515000+00:00,1.33056640625,2021-11-29 22:50:36.515000+00:00,1.300048828125,2021-11-29 22:50:36.515000+00:00,-0.030517578125,2021-11-29 22:50:36.515000+00:00,0.5584716796875,2021-11-29 22:50:36.515000+00:00,1.0833740234375,2021-11-29 22:50:36.515000+00:00,-0.048828125,2021-11-29 22:50:36.515000+00:00,-0.128173828125,2021-11-29 22:50:36.515000+00:00,0.103759765625,2021-11-29 22:50:36.515000+00:00,0.32958984375,2021-11-29 22:50:36.515000+00:00,0.5462646484375,2021-11-29 22:50:36.515000+00:00,-0.286865234375,2021-11-29 22:50:36.515000+00:00,0.128173828125,2021-11-29 22:50:36.515000+00:00,-0.189208984375,2021-11-29 22:50:36.515000+00:00,0.9765625,2021-11-29 22:50:36.515000+00:00,0.048828125,2021-11-29 22:50:36.515000+00:00,0.3143310546875,2021-11-29 22:50:36.515000+00:00,-0.054931640625,2021-11-29 22:50:36.515000+00:00,0.1220703125,2021-11-29 22:50:36.515000+00:00,24.97627268989563,2021-11-29 22:50:36.515000+00:00,228.67431640625,2021-11-29 22:50:36.515000+00:00,26.256422411619877,2021-11-29 22:50:36.515000+00:00,-32.19999694824219,2021-11-29 22:50:36.515000+00:00
113,23.972741205995728,2021-11-29 22:50:36.581000+00:00,24.33376190234839,2021-11-29 22:50:36.581000+00:00,170.562744140625,2021-11-29 22:50:36.581000+00:00,11.99951171875,2021-11-29 22:50:36.581000+00:00,0.3814697265625,2021-11-29 22:50:36.581000+00:00,0.0152587890625,2021-11-29 22:50:36.581000+00:00,0.1190185546875,2021-11-29 22:50:36.581000+00:00,0.03662109375,2021-11-29 22:50:36.581000+00:00,1.9500732421875,2021-11-29 22:50:36.581000+00:00,1.1749267578125,2021-11-29 22:50:36.581000+00:00,-0.13427734375,2021-11-29 22:50:36.581000+00:00,0.665283203125,2021-11-29 22:50:36.581000+00:00,0.5096435546875,2021-11-29 22:50:36.581000+00:00,0.45166015625,2021-11-29 22:50:36.581000+00:00,0.341796875,2021-11-29 22:50:36.581000+00:00,0.93994140625,2021-11-29 22:50:36.581000+00:00,0.9185791015625,2021-11-29 22:50:36.581000+00:00,-0.006103515625,2021-11-29 22:50:36.581000+00:00,0.20751953125,2021-11-29 22:50:36.581000+00:00,0.91552734375,2021-11-29 22:50:36.581000+00:00,0.0518798828125,2021-11-29 22:50:36.581000+00:00,0.274658203125,2021-11-29 22:50:36.581000+00:00,0.15869140625,2021-11-29 22:50:36.581000+00:00,0.2655029296875,2021-11-29 22:50:36.581000+00:00,0.5889892578125,2021-11-29 22:50:36.581000+00:00,-0.152587890625,2021-11-29 22:50:36.581000+00:00,0.0091552734375,2021-11-29 22:50:36.581000+00:00,0.2105712890625,2021-11-29 22:50:36.581000+00:00,0.799560546875,2021-11-29 22:50:36.581000+00:00,0.18310546875,2021-11-29 22:50:36.581000+00:00,0.3173828125,2021-11-29 22:50:36.581000+00:00,0.238037109375,2021-11-29 22:50:36.581000+00:00,0.0396728515625,2021-11-29 22:50:36.581000+00:00,24.92058788520996,2021-11-29 22:50:36.581000+00:00,228.6376953125,2021-11-29 22:50:36.581000+00:00,26.247060720719603,2021-11-29 22:50:36.581000+00:00,-32.19999694824219,2021-11-29 22:50:36.582000+00:00
114,24.01526760955426,2021-11-29 22:50:36.648000+00:00,24.37827862548541,2021-11-29 22:50:36.648000+00:00,170.465087890625,2021-11-29 22:50:36.648000+00:00,11.29150390625,2021-11-29 22:50:36.648000+00:00,0.40283203125,2021-11-29 22:50:36.648000+00:00,0.201416015625,2021-11-29 22:50:36.648000+00:00,0.0152587890625,2021-11-29 22:50:36.648000+00:00,0.0213623046875,2021-11-29 22:50:36.648000+00:00,1.715087890625,2021-11-29 22:50:36.648000+00:00,0.9490966796875,2021-11-29 22:50:36.648000+00:00,-0.054931640625,2021-11-29 22:50:36.648000+00:00,0.653076171875,2021-11-29 22:50:36.648000+00:00,0.4638671875,2021-11-29 22:50:36.648000+00:00,0.5096435546875,2021-11-29 22:50:36.648000+00:00,0.201416015625,2021-11-29 22:50:36.648000+00:00,0.653076171875,2021-11-29 22:50:36.648000+00:00,1.0345458984375,2021-11-29 22:50:36.648000+00:00,-0.0885009765625,2021-11-29 22:50:36.648000+00:00,0.0335693359375,2021-11-29 22:50:36.648000+00:00,0.6927490234375,2021-11-29 22:50:36.648000+00:00,-0.06103515625,2021-11-29 22:50:36.648000+00:00,0.2685546875,2021-11-29 22:50:36.648000+00:00,0.1922607421875,2021-11-29 22:50:36.648000+00:00,0.3875732421875,2021-11-29 22:50:36.648000+00:00,0.2593994140625,2021-11-29 22:50:36.648000+00:00,-0.1190185546875,2021-11-29 22:50:36.648000+00:00,0.1373291015625,2021-11-29 22:50:36.648000+00:00,0.2227783203125,2021-11-29 22:50:36.648000+00:00,1.3397216796875,2021-11-29 22:50:36.648000+00:00,0.2166748046875,2021-11-29 22:50:36.648000+00:00,0.433349609375,2021-11-29 22:50:36.648000+00:00,0.018310546875,2021-11-29 22:50:36.648000+00:00,-0.03662109375,2021-11-29 22:50:36.648000+00:00,24.82887173631592,2021-11-29 22:50:36.648000+00:00,228.8330078125,2021-11-29 22:50:36.648000+00:00,26.36564213878967,2021-11-29 22:50:36.648000+00:00,-32.19999694824219,2021-11-29 22:50:36.648000+00:00
115,24.03956841158771,2021-11-29 22:50:36.715000+00:00,24.438145942807616,2021-11-29 22:50:36.715000+00:00,170.367431640625,2021-11-29 22:50:36.715000+00:00,11.285400390625,2021-11-29 22:50:36.715000+00:00,0.4638671875,2021-11-29 22:50:36.715000+00:00,-0.274658203125,2021-11-29 22:50:36.715000+00:00,0.06103515625,2021-11-29 22:50:36.715000+00:00,-0.018310546875,2021-11-29 22:50:36.715000+00:00,2.1087646484375,2021-11-29 22:50:36.715000+00:00,1.123046875,2021-11-29 22:50:36.715000+00:00,0.0152587890625,2021-11-29 22:50:36.715000+00:00,0.054931640625,2021-11-29 22:50:36.715000+00:00,0.5035400390625,2021-11-29 22:50:36.715000+00:00,0.5584716796875,2021-11-29 22:50:36.715000+00:00,0.146484375,2021-11-29 22:50:36.715000+00:00,1.01318359375,2021-11-29 22:50:36.715000+00:00,1.025390625,2021-11-29 22:50:36.715000+00:00,0.0030517578125,2021-11-29 22:50:36.715000+00:00,0.1434326171875,2021-11-29 22:50:36.715000+00:00,0.8209228515625,2021-11-29 22:50:36.715000+00:00,0.244140625,2021-11-29 22:50:36.715000+00:00,-0.0030517578125,2021-11-29 22:50:36.715000+00:00,0.18310546875,2021-11-29 22:50:36.715000+00:00,0.341796875,2021-11-29 22:50:36.715000+00:00,0.3570556640625,2021-11-29 22:50:36.715000+00:00,-0.1678466796875,2021-11-29 22:50:36.715000+00:00,0.2105712890625,2021-11-29 22:50:36.715000+00:00,0.20751953125,2021-11-29 22:50:36.715000+00:00,0.8758544921875,2021-11-29 22:50:36.715000+00:00,0.1861572265625,2021-11-29 22:50:36.715000+00:00,0.3173828125,2021-11-29 22:50:36.715000+00:00,-0.0640869140625,2021-11-29 22:50:36.715000+00:00,0.103759765625,2021-11-29 22:50:36.715000+00:00,25.03850864807373,2021-11-29 22:50:36.715000+00:00,228.62548828125,2021-11-29 22:50:36.715000+00:00,26.272025229786987,2021-11-29 22:50:36.715000+00:00,-32.19999694824219,2021-11-29 22:50:36.715000+00:00
116,24.048681212350253,2021-11-29 22:50:36.781000+00:00,24.46731207175946,2021-11-29 22:50:36.781000+00:00,170.269775390625,2021-11-29 22:50:36.781000+00:00,13.04931640625,2021-11-29 22:50:36.781000+00:00,0.48828125,2021-11-29 22:50:36.781000+00:00,0.494384765625,2021-11-29 22:50:36.781000+00:00,0.048828125,2021-11-29 22:50:36.781000+00:00,-0.01220703125,2021-11-29 22:50:36.781000+00:00,2.130126953125,2021-11-29 22:50:36.781000+00:00,1.0345458984375,2021-11-29 22:50:36.781000+00:00,-0.1068115234375,2021-11-29 22:50:36.781000+00:00,0.628662109375,2021-11-29 22:50:36.781000+00:00,0.6988525390625,2021-11-29 22:50:36.781000+00:00,0.9521484375,2021-11-29 22:50:36.781000+00:00,-0.06103515625,2021-11-29 22:50:36.781000+00:00,1.2908935546875,2021-11-29 22:50:36.781000+00:00,1.0589599609375,2021-11-29 22:50:36.781000+00:00,0.1495361328125,2021-11-29 22:50:36.781000+00:00,0.1007080078125,2021-11-29 22:50:36.781000+00:00,1.0955810546875,2021-11-29 22:50:36.781000+00:00,-0.1007080078125,2021-11-29 22:50:36.781000+00:00,0.10986328125,2021-11-29 22:50:36.781000+00:00,0.13427734375,2021-11-29 22:50:36.781000+00:00,0.3265380859375,2021-11-29 22:50:36.781000+00:00,0.4730224609375,2021-11-29 22:50:36.781000+00:00,-0.3387451171875,2021-11-29 22:50:36.781000+00:00,0.103759765625,2021-11-29 22:50:36.781000+00:00,0.3387451171875,2021-11-29 22:50:36.781000+00:00,0.726318359375,2021-11-29 22:50:36.781000+00:00,0.1312255859375,2021-11-29 22:50:36.781000+00:00,0.2593994140625,2021-11-29 22:50:36.781000+00:00,0.09765625,2021-11-29 22:50:36.781000+00:00,0.08544921875,2021-11-29 22:50:36.781000+00:00,24.99920172711914,2021-11-29 22:50:36.781000+00:00,228.662109375,2021-11-29 22:50:36.781000+00:00,26.381244956956785,2021-11-29 22:50:36.781000+00:00,-32.19999694824219,2021-11-29 22:50:36.782000+00:00
117,23.954515604470643,2021-11-29 22:50:36.848000+00:00,24.30613083281506,2021-11-29 22:50:36.848000+00:00,170.172119140625,2021-11-29 22:50:36.848000+00:00,10.48583984375,2021-11-29 22:50:36.848000+00:00,0.3143310546875,2021-11-29 22:50:36.848000+00:00,0.2716064453125,2021-11-29 22:50:36.848000+00:00,-0.0701904296875,2021-11-29 22:50:36.848000+00:00,0.1190185546875,2021-11-29 22:50:36.848000+00:00,1.7974853515625,2021-11-29 22:50:36.848000+00:00,0.860595703125,2021-11-29 22:50:36.848000+00:00,0.0579833984375,2021-11-29 22:50:36.848000+00:00,0.469970703125,2021-11-29 22:50:36.848000+00:00,0.494384765625,2021-11-29 22:50:36.848000+00:00,0.3936767578125,2021-11-29 22:50:36.848000+00:00,0.1434326171875,2021-11-29 22:50:36.848000+00:00,0.8575439453125,2021-11-29 22:50:36.848000+00:00,1.0406494140625,2021-11-29 22:50:36.848000+00:00,0.0152587890625,2021-11-29 22:50:36.848000+00:00,0.0640869140625,2021-11-29 22:50:36.848000+00:00,0.7659912109375,2021-11-29 22:50:36.848000+00:00,0.09765625,2021-11-29 22:50:36.848000+00:00,0.006103515625,2021-11-29 22:50:36.848000+00:00,0.054931640625,2021-11-29 22:50:36.848000+00:00,0.341796875,2021-11-29 22:50:36.848000+00:00,0.726318359375,2021-11-29 22:50:36.848000+00:00,-0.0885009765625,2021-11-29 22:50:36.848000+00:00,-0.0030517578125,2021-11-29 22:50:36.848000+00:00,0.2593994140625,2021-11-29 22:50:36.848000+00:00,0.6317138671875,2021-11-29 22:50:36.848000+00:00,0.201416015625,2021-11-29 22:50:36.848000+00:00,0.250244140625,2021-11-29 22:50:36.848000+00:00,0.03662109375,2021-11-29 22:50:36.848000+00:00,0.1678466796875,2021-11-29 22:50:36.848000+00:00,24.832147313062134,2021-11-29 22:50:36.848000+00:00,228.8818359375,2021-11-29 22:50:36.848000+00:00,26.24394015708618,2021-11-29 22:50:36.848000+00:00,-32.19999694824219,2021-11-29 22:50:36.848000+00:00
118,23.87857559811612,2021-11-29 22:50:36.915000+00:00,24.244728456074338,2021-11-29 22:50:36.915000+00:00,170.074462890625,2021-11-29 22:50:36.915000+00:00,9.41162109375,2021-11-29 22:50:36.915000+00:00,0.29296875,2021-11-29 22:50:36.915000+00:00,0.1922607421875,2021-11-29 22:50:36.915000+00:00,-0.1129150390625,2021-11-29 22:50:36.915000+00:00,-0.067138671875,2021-11-29 22:50:36.915000+00:00,2.0843505859375,2021-11-29 22:50:36.915000+00:00,0.567626953125,2021-11-29 22:50:36.915000+00:00,-0.13427734375,2021-11-29 22:50:36.915000+00:00,0.68359375,2021-11-29 22:50:36.915000+00:00,0.42724609375,2021-11-29 22:50:36.915000+00:00,0.469970703125,2021-11-29 22:50:36.915000+00:00,0.0762939453125,2021-11-29 22:50:36.915000+00:00,0.8697509765625,2021-11-29 22:50:36.915000+00:00,0.8819580078125,2021-11-29 22:50:36.915000+00:00,-0.0823974609375,2021-11-29 22:50:36.915000+00:00,0.0732421875,2021-11-29 22:50:36.915000+00:00,0.7415771484375,2021-11-29 22:50:36.915000+00:00,-0.03662109375,2021-11-29 22:50:36.915000+00:00,0.0030517578125,2021-11-29 22:50:36.915000+00:00,0.3204345703125,2021-11-29 22:50:36.915000+00:00,0.37841796875,2021-11-29 22:50:36.915000+00:00,0.42724609375,2021-11-29 22:50:36.915000+00:00,-0.042724609375,2021-11-29 22:50:36.915000+00:00,0.164794921875,2021-11-29 22:50:36.915000+00:00,0.0579833984375,2021-11-29 22:50:36.915000+00:00,0.665283203125,2021-11-29 22:50:36.915000+00:00,0.1373291015625,2021-11-29 22:50:36.915000+00:00,0.2410888671875,2021-11-29 22:50:36.915000+00:00,0.0244140625,2021-11-29 22:50:36.915000+00:00,0.115966796875,2021-11-29 22:50:36.915000+00:00,24.75025789440674,2021-11-29 22:50:36.915000+00:00,228.64990234375,2021-11-29 22:50:36.915000+00:00,26.13472042991638,2021-11-29 22:50:36.915000+00:00,-32.19999694824219,2021-11-29 22:50:36.915000+00:00
