idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:V5QSET,L:V5QSET Timestamp
22,227.47802734375,2021-11-28 22:44:37.647000+00:00,26.92110246553894,2021-11-28 22:44:37.647000+00:00,24.99997768998523,2021-11-28 22:44:37.647000+00:00,25.585529964691773,2021-11-28 22:44:37.647000+00:00,24.498246049969023,2021-11-28 22:44:37.647000+00:00,14.373779296875,2021-11-28 22:44:37.647000+00:00,0.7965087890625,2021-11-28 22:44:37.647000+00:00,0.3204345703125,2021-11-28 22:44:37.647000+00:00,-0.079345703125,2021-11-28 22:44:37.647000+00:00,0.4486083984375,2021-11-28 22:44:37.647000+00:00,2.4078369140625,2021-11-28 22:44:37.647000+00:00,1.702880859375,2021-11-28 22:44:37.647000+00:00,0.0579833984375,2021-11-28 22:44:37.647000+00:00,-0.213623046875,2021-11-28 22:44:37.647000+00:00,0.29296875,2021-11-28 22:44:37.647000+00:00,0.84228515625,2021-11-28 22:44:37.647000+00:00,-0.1251220703125,2021-11-28 22:44:37.647000+00:00,1.312255859375,2021-11-28 22:44:37.647000+00:00,1.4892578125,2021-11-28 22:44:37.647000+00:00,-0.067138671875,2021-11-28 22:44:37.647000+00:00,0.1678466796875,2021-11-28 22:44:37.647000+00:00,0.787353515625,2021-11-28 22:44:37.647000+00:00,0.0213623046875,2021-11-28 22:44:37.647000+00:00,0.091552734375,2021-11-28 22:44:37.647000+00:00,0.0885009765625,2021-11-28 22:44:37.647000+00:00,0.6011962890625,2021-11-28 22:44:37.647000+00:00,0.4791259765625,2021-11-28 22:44:37.647000+00:00,-0.018310546875,2021-11-28 22:44:37.647000+00:00,-0.1220703125,2021-11-28 22:44:37.647000+00:00,0.1129150390625,2021-11-28 22:44:37.647000+00:00,0.933837890625,2021-11-28 22:44:37.647000+00:00,-0.048828125,2021-11-28 22:44:37.647000+00:00,0.2685546875,2021-11-28 22:44:37.647000+00:00,-0.0152587890625,2021-11-28 22:44:37.647000+00:00,0.2838134765625,2021-11-28 22:44:37.647000+00:00,166.802978515625,2021-11-28 22:44:37.647000+00:00,-32.19998550415039,2021-11-28 22:44:37.647000+00:00
23,227.44140625,2021-11-28 22:44:37.713000+00:00,26.384365520590208,2021-11-28 22:44:37.713000+00:00,24.528714448500185,2021-11-28 22:44:37.713000+00:00,25.081091145774536,2021-11-28 22:44:37.713000+00:00,24.00007960828336,2021-11-28 22:44:37.713000+00:00,14.215087890625,2021-11-28 22:44:37.713000+00:00,0.909423828125,2021-11-28 22:44:37.713000+00:00,0.30517578125,2021-11-28 22:44:37.713000+00:00,-0.0091552734375,2021-11-28 22:44:37.713000+00:00,0.6683349609375,2021-11-28 22:44:37.713000+00:00,2.569580078125,2021-11-28 22:44:37.713000+00:00,1.6937255859375,2021-11-28 22:44:37.713000+00:00,0.1312255859375,2021-11-28 22:44:37.713000+00:00,-0.4150390625,2021-11-28 22:44:37.713000+00:00,0.1556396484375,2021-11-28 22:44:37.713000+00:00,0.87890625,2021-11-28 22:44:37.713000+00:00,0.0,2021-11-28 22:44:37.713000+00:00,1.1199951171875,2021-11-28 22:44:37.713000+00:00,1.11083984375,2021-11-28 22:44:37.713000+00:00,-0.13427734375,2021-11-28 22:44:37.713000+00:00,-0.1190185546875,2021-11-28 22:44:37.713000+00:00,0.5889892578125,2021-11-28 22:44:37.713000+00:00,-0.0091552734375,2021-11-28 22:44:37.713000+00:00,0.079345703125,2021-11-28 22:44:37.713000+00:00,0.067138671875,2021-11-28 22:44:37.713000+00:00,0.5462646484375,2021-11-28 22:44:37.713000+00:00,0.5157470703125,2021-11-28 22:44:37.713000+00:00,0.0152587890625,2021-11-28 22:44:37.713000+00:00,0.2349853515625,2021-11-28 22:44:37.713000+00:00,0.067138671875,2021-11-28 22:44:37.713000+00:00,0.9429931640625,2021-11-28 22:44:37.713000+00:00,0.1129150390625,2021-11-28 22:44:37.713000+00:00,0.1495361328125,2021-11-28 22:44:37.713000+00:00,-0.0885009765625,2021-11-28 22:44:37.713000+00:00,0.299072265625,2021-11-28 22:44:37.713000+00:00,166.802978515625,2021-11-28 22:44:37.713000+00:00,-32.24998474121094,2021-11-28 22:44:37.714000+00:00
24,227.4658203125,2021-11-28 22:44:37.780000+00:00,26.325074811555176,2021-11-28 22:44:37.780000+00:00,24.474987368852048,2021-11-28 22:44:37.780000+00:00,25.130224796967774,2021-11-28 22:44:37.780000+00:00,23.994004407774995,2021-11-28 22:44:37.780000+00:00,14.862060546875,2021-11-28 22:44:37.780000+00:00,0.8087158203125,2021-11-28 22:44:37.780000+00:00,0.4669189453125,2021-11-28 22:44:37.780000+00:00,0.048828125,2021-11-28 22:44:37.780000+00:00,0.830078125,2021-11-28 22:44:37.780000+00:00,2.2430419921875,2021-11-28 22:44:37.780000+00:00,1.9866943359375,2021-11-28 22:44:37.780000+00:00,0.0335693359375,2021-11-28 22:44:37.780000+00:00,0.0579833984375,2021-11-28 22:44:37.780000+00:00,0.250244140625,2021-11-28 22:44:37.780000+00:00,0.5706787109375,2021-11-28 22:44:37.780000+00:00,-0.0457763671875,2021-11-28 22:44:37.780000+00:00,1.251220703125,2021-11-28 22:44:37.780000+00:00,1.4801025390625,2021-11-28 22:44:37.780000+00:00,0.0274658203125,2021-11-28 22:44:37.780000+00:00,0.0244140625,2021-11-28 22:44:37.780000+00:00,1.07421875,2021-11-28 22:44:37.780000+00:00,-0.0885009765625,2021-11-28 22:44:37.780000+00:00,-0.08544921875,2021-11-28 22:44:37.780000+00:00,0.1678466796875,2021-11-28 22:44:37.780000+00:00,0.1861572265625,2021-11-28 22:44:37.780000+00:00,0.5828857421875,2021-11-28 22:44:37.780000+00:00,-0.0701904296875,2021-11-28 22:44:37.780000+00:00,0.1861572265625,2021-11-28 22:44:37.780000+00:00,0.0091552734375,2021-11-28 22:44:37.780000+00:00,0.7354736328125,2021-11-28 22:44:37.780000+00:00,0.152587890625,2021-11-28 22:44:37.780000+00:00,0.274658203125,2021-11-28 22:44:37.780000+00:00,-0.140380859375,2021-11-28 22:44:37.780000+00:00,0.30517578125,2021-11-28 22:44:37.780000+00:00,166.802978515625,2021-11-28 22:44:37.780000+00:00,-32.299983978271484,2021-11-28 22:44:37.780000+00:00
25,227.47802734375,2021-11-28 22:44:37.847000+00:00,26.346918756989133,2021-11-28 22:44:37.847000+00:00,24.54867022094092,2021-11-28 22:44:37.847000+00:00,25.0941934527594,2021-11-28 22:44:37.847000+00:00,24.066906813875335,2021-11-28 22:44:37.847000+00:00,15.00244140625,2021-11-28 22:44:37.847000+00:00,1.0345458984375,2021-11-28 22:44:37.847000+00:00,0.67138671875,2021-11-28 22:44:37.847000+00:00,-0.225830078125,2021-11-28 22:44:37.847000+00:00,0.347900390625,2021-11-28 22:44:37.847000+00:00,2.606201171875,2021-11-28 22:44:37.847000+00:00,1.800537109375,2021-11-28 22:44:37.847000+00:00,-0.0335693359375,2021-11-28 22:44:37.847000+00:00,0.0457763671875,2021-11-28 22:44:37.847000+00:00,0.1556396484375,2021-11-28 22:44:37.847000+00:00,1.0406494140625,2021-11-28 22:44:37.847000+00:00,-0.054931640625,2021-11-28 22:44:37.847000+00:00,1.4373779296875,2021-11-28 22:44:37.847000+00:00,1.153564453125,2021-11-28 22:44:37.847000+00:00,-0.0885009765625,2021-11-28 22:44:37.847000+00:00,0.0457763671875,2021-11-28 22:44:37.847000+00:00,0.9124755859375,2021-11-28 22:44:37.847000+00:00,0.1953125,2021-11-28 22:44:37.847000+00:00,0.1708984375,2021-11-28 22:44:37.847000+00:00,0.0274658203125,2021-11-28 22:44:37.847000+00:00,0.15869140625,2021-11-28 22:44:37.847000+00:00,0.543212890625,2021-11-28 22:44:37.847000+00:00,0.0,2021-11-28 22:44:37.847000+00:00,-0.0030517578125,2021-11-28 22:44:37.847000+00:00,0.091552734375,2021-11-28 22:44:37.847000+00:00,0.848388671875,2021-11-28 22:44:37.847000+00:00,0.0885009765625,2021-11-28 22:44:37.847000+00:00,0.2410888671875,2021-11-28 22:44:37.847000+00:00,-0.0518798828125,2021-11-28 22:44:37.847000+00:00,0.3875732421875,2021-11-28 22:44:37.847000+00:00,166.802978515625,2021-11-28 22:44:37.847000+00:00,-32.34998321533203,2021-11-28 22:44:37.847000+00:00
26,227.47802734375,2021-11-28 22:44:37.913000+00:00,26.31259255702148,2021-11-28 22:44:37.913000+00:00,24.481127606526123,2021-11-28 22:44:37.913000+00:00,25.05488653180481,2021-11-28 22:44:37.913000+00:00,24.00615480879172,2021-11-28 22:44:37.913000+00:00,13.787841796875,2021-11-28 22:44:37.913000+00:00,0.76904296875,2021-11-28 22:44:37.913000+00:00,0.482177734375,2021-11-28 22:44:37.913000+00:00,-0.03662109375,2021-11-28 22:44:37.913000+00:00,0.4150390625,2021-11-28 22:44:37.913000+00:00,2.410888671875,2021-11-28 22:44:37.913000+00:00,1.7486572265625,2021-11-28 22:44:37.913000+00:00,0.1617431640625,2021-11-28 22:44:37.913000+00:00,-0.274658203125,2021-11-28 22:44:37.913000+00:00,0.299072265625,2021-11-28 22:44:37.913000+00:00,0.7171630859375,2021-11-28 22:44:37.913000+00:00,-0.0335693359375,2021-11-28 22:44:37.913000+00:00,1.28173828125,2021-11-28 22:44:37.913000+00:00,1.092529296875,2021-11-28 22:44:37.913000+00:00,-0.0823974609375,2021-11-28 22:44:37.913000+00:00,0.1739501953125,2021-11-28 22:44:37.913000+00:00,1.1199951171875,2021-11-28 22:44:37.913000+00:00,-0.20751953125,2021-11-28 22:44:37.913000+00:00,0.1953125,2021-11-28 22:44:37.913000+00:00,0.10986328125,2021-11-28 22:44:37.913000+00:00,0.341796875,2021-11-28 22:44:37.913000+00:00,0.23193359375,2021-11-28 22:44:37.913000+00:00,-0.1983642578125,2021-11-28 22:44:37.913000+00:00,0.0823974609375,2021-11-28 22:44:37.913000+00:00,0.262451171875,2021-11-28 22:44:37.913000+00:00,0.933837890625,2021-11-28 22:44:37.913000+00:00,0.2288818359375,2021-11-28 22:44:37.913000+00:00,0.1922607421875,2021-11-28 22:44:37.913000+00:00,-0.0213623046875,2021-11-28 22:44:37.913000+00:00,0.2349853515625,2021-11-28 22:44:37.913000+00:00,166.802978515625,2021-11-28 22:44:37.913000+00:00,-32.39998245239258,2021-11-28 22:44:37.914000+00:00
27,227.44140625,2021-11-28 22:44:37.980000+00:00,25.93500435737732,2021-11-28 22:44:37.980000+00:00,24.12806394026697,2021-11-28 22:44:37.980000+00:00,24.73388001067566,2021-11-28 22:44:37.980000+00:00,23.66898118057764,2021-11-28 22:44:37.980000+00:00,12.2314453125,2021-11-28 22:44:37.980000+00:00,0.7415771484375,2021-11-28 22:44:37.980000+00:00,0.3265380859375,2021-11-28 22:44:37.980000+00:00,-0.4058837890625,2021-11-28 22:44:37.980000+00:00,0.335693359375,2021-11-28 22:44:37.980000+00:00,1.959228515625,2021-11-28 22:44:37.980000+00:00,1.629638671875,2021-11-28 22:44:37.980000+00:00,0.1861572265625,2021-11-28 22:44:37.980000+00:00,-0.238037109375,2021-11-28 22:44:37.980000+00:00,0.1007080078125,2021-11-28 22:44:37.980000+00:00,0.2410888671875,2021-11-28 22:44:37.980000+00:00,-0.1556396484375,2021-11-28 22:44:37.980000+00:00,1.6387939453125,2021-11-28 22:44:37.980000+00:00,1.4190673828125,2021-11-28 22:44:37.980000+00:00,-0.1312255859375,2021-11-28 22:44:37.980000+00:00,-0.1434326171875,2021-11-28 22:44:37.980000+00:00,1.3885498046875,2021-11-28 22:44:37.980000+00:00,0.0274658203125,2021-11-28 22:44:37.980000+00:00,0.1373291015625,2021-11-28 22:44:37.980000+00:00,-0.0091552734375,2021-11-28 22:44:37.980000+00:00,0.299072265625,2021-11-28 22:44:37.980000+00:00,0.3875732421875,2021-11-28 22:44:37.980000+00:00,-0.0885009765625,2021-11-28 22:44:37.980000+00:00,-0.0152587890625,2021-11-28 22:44:37.980000+00:00,0.079345703125,2021-11-28 22:44:37.980000+00:00,0.885009765625,2021-11-28 22:44:37.980000+00:00,0.2838134765625,2021-11-28 22:44:37.980000+00:00,0.1800537109375,2021-11-28 22:44:37.980000+00:00,-0.01220703125,2021-11-28 22:44:37.980000+00:00,0.15869140625,2021-11-28 22:44:37.980000+00:00,166.802978515625,2021-11-28 22:44:37.980000+00:00,-32.449981689453125,2021-11-28 22:44:37.981000+00:00
28,227.50244140625,2021-11-28 22:44:38.047000+00:00,26.321954247921752,2021-11-28 22:44:38.047000+00:00,24.50568855722241,2021-11-28 22:44:38.047000+00:00,25.087642299266967,2021-11-28 22:44:38.047000+00:00,24.07905721489206,2021-11-28 22:44:38.047000+00:00,13.53759765625,2021-11-28 22:44:38.047000+00:00,0.7904052734375,2021-11-28 22:44:38.047000+00:00,0.457763671875,2021-11-28 22:44:38.047000+00:00,-0.0701904296875,2021-11-28 22:44:38.047000+00:00,0.286865234375,2021-11-28 22:44:38.047000+00:00,1.824951171875,2021-11-28 22:44:38.047000+00:00,1.3763427734375,2021-11-28 22:44:38.047000+00:00,0.09765625,2021-11-28 22:44:38.047000+00:00,-0.152587890625,2021-11-28 22:44:38.047000+00:00,0.3265380859375,2021-11-28 22:44:38.047000+00:00,0.5096435546875,2021-11-28 22:44:38.047000+00:00,0.054931640625,2021-11-28 22:44:38.047000+00:00,1.6632080078125,2021-11-28 22:44:38.047000+00:00,1.3885498046875,2021-11-28 22:44:38.047000+00:00,-0.23193359375,2021-11-28 22:44:38.047000+00:00,0.1556396484375,2021-11-28 22:44:38.047000+00:00,1.1260986328125,2021-11-28 22:44:38.047000+00:00,-0.0823974609375,2021-11-28 22:44:38.047000+00:00,0.146484375,2021-11-28 22:44:38.047000+00:00,0.0762939453125,2021-11-28 22:44:38.047000+00:00,0.1373291015625,2021-11-28 22:44:38.047000+00:00,0.2838134765625,2021-11-28 22:44:38.047000+00:00,-0.1312255859375,2021-11-28 22:44:38.047000+00:00,0.2532958984375,2021-11-28 22:44:38.047000+00:00,0.13427734375,2021-11-28 22:44:38.047000+00:00,0.958251953125,2021-11-28 22:44:38.047000+00:00,0.1220703125,2021-11-28 22:44:38.047000+00:00,0.3173828125,2021-11-28 22:44:38.047000+00:00,0.054931640625,2021-11-28 22:44:38.047000+00:00,0.20751953125,2021-11-28 22:44:38.047000+00:00,166.802978515625,2021-11-28 22:44:38.047000+00:00,-32.49998092651367,2021-11-28 22:44:38.047000+00:00
29,227.47802734375,2021-11-28 22:44:38.113000+00:00,26.45925904779236,2021-11-28 22:44:38.113000+00:00,24.666869796166807,2021-11-28 22:44:38.113000+00:00,25.14332710395264,2021-11-28 22:44:38.113000+00:00,24.264350830397092,2021-11-28 22:44:38.113000+00:00,13.079833984375,2021-11-28 22:44:38.113000+00:00,0.9368896484375,2021-11-28 22:44:38.113000+00:00,0.4669189453125,2021-11-28 22:44:38.113000+00:00,-0.030517578125,2021-11-28 22:44:38.113000+00:00,0.347900390625,2021-11-28 22:44:38.113000+00:00,1.6265869140625,2021-11-28 22:44:38.113000+00:00,1.287841796875,2021-11-28 22:44:38.113000+00:00,-0.1983642578125,2021-11-28 22:44:38.113000+00:00,0.146484375,2021-11-28 22:44:38.113000+00:00,0.341796875,2021-11-28 22:44:38.113000+00:00,0.3936767578125,2021-11-28 22:44:38.113000+00:00,0.0213623046875,2021-11-28 22:44:38.113000+00:00,1.6845703125,2021-11-28 22:44:38.113000+00:00,1.397705078125,2021-11-28 22:44:38.113000+00:00,-0.1220703125,2021-11-28 22:44:38.113000+00:00,0.1251220703125,2021-11-28 22:44:38.113000+00:00,1.1749267578125,2021-11-28 22:44:38.113000+00:00,-0.006103515625,2021-11-28 22:44:38.113000+00:00,0.042724609375,2021-11-28 22:44:38.113000+00:00,-0.0030517578125,2021-11-28 22:44:38.113000+00:00,0.5157470703125,2021-11-28 22:44:38.113000+00:00,0.201416015625,2021-11-28 22:44:38.113000+00:00,-0.0732421875,2021-11-28 22:44:38.113000+00:00,0.067138671875,2021-11-28 22:44:38.113000+00:00,0.1068115234375,2021-11-28 22:44:38.113000+00:00,0.7110595703125,2021-11-28 22:44:38.113000+00:00,0.0640869140625,2021-11-28 22:44:38.113000+00:00,0.2838134765625,2021-11-28 22:44:38.113000+00:00,-0.091552734375,2021-11-28 22:44:38.113000+00:00,0.164794921875,2021-11-28 22:44:38.113000+00:00,166.802978515625,2021-11-28 22:44:38.114000+00:00,-32.54998016357422,2021-11-28 22:44:38.114000+00:00
30,227.44140625,2021-11-28 22:44:38.180000+00:00,26.20025226621826,2021-11-28 22:44:38.180000+00:00,24.34143719944098,2021-11-28 22:44:38.180000+00:00,24.904210001478884,2021-11-28 22:44:38.180000+00:00,23.90895160065793,2021-11-28 22:44:38.180000+00:00,13.18359375,2021-11-28 22:44:38.180000+00:00,0.7354736328125,2021-11-28 22:44:38.180000+00:00,0.5096435546875,2021-11-28 22:44:38.180000+00:00,0.1708984375,2021-11-28 22:44:38.180000+00:00,0.3143310546875,2021-11-28 22:44:38.180000+00:00,1.904296875,2021-11-28 22:44:38.180000+00:00,1.6448974609375,2021-11-28 22:44:38.180000+00:00,0.0762939453125,2021-11-28 22:44:38.180000+00:00,-0.2166748046875,2021-11-28 22:44:38.180000+00:00,0.23193359375,2021-11-28 22:44:38.180000+00:00,0.3997802734375,2021-11-28 22:44:38.180000+00:00,-0.0701904296875,2021-11-28 22:44:38.180000+00:00,1.3092041015625,2021-11-28 22:44:38.180000+00:00,1.28173828125,2021-11-28 22:44:38.180000+00:00,-0.140380859375,2021-11-28 22:44:38.180000+00:00,0.0762939453125,2021-11-28 22:44:38.180000+00:00,1.385498046875,2021-11-28 22:44:38.180000+00:00,0.0823974609375,2021-11-28 22:44:38.180000+00:00,-0.0885009765625,2021-11-28 22:44:38.180000+00:00,0.0732421875,2021-11-28 22:44:38.180000+00:00,0.3143310546875,2021-11-28 22:44:38.180000+00:00,0.5126953125,2021-11-28 22:44:38.180000+00:00,-0.0885009765625,2021-11-28 22:44:38.180000+00:00,0.0091552734375,2021-11-28 22:44:38.180000+00:00,0.18310546875,2021-11-28 22:44:38.180000+00:00,0.775146484375,2021-11-28 22:44:38.180000+00:00,0.18310546875,2021-11-28 22:44:38.180000+00:00,0.2410888671875,2021-11-28 22:44:38.180000+00:00,-0.048828125,2021-11-28 22:44:38.180000+00:00,0.128173828125,2021-11-28 22:44:38.180000+00:00,166.802978515625,2021-11-28 22:44:38.180000+00:00,-32.599979400634766,2021-11-28 22:44:38.181000+00:00
31,227.4169921875,2021-11-28 22:44:38.247000+00:00,26.15968493898376,2021-11-28 22:44:38.247000+00:00,24.318411308163206,2021-11-28 22:44:38.247000+00:00,24.838698466554565,2021-11-28 22:44:38.247000+00:00,23.854274796082677,2021-11-28 22:44:38.247000+00:00,14.373779296875,2021-11-28 22:44:38.247000+00:00,0.811767578125,2021-11-28 22:44:38.247000+00:00,0.4608154296875,2021-11-28 22:44:38.247000+00:00,-0.1556396484375,2021-11-28 22:44:38.247000+00:00,0.1007080078125,2021-11-28 22:44:38.247000+00:00,2.2247314453125,2021-11-28 22:44:38.247000+00:00,1.55029296875,2021-11-28 22:44:38.247000+00:00,0.164794921875,2021-11-28 22:44:38.247000+00:00,0.030517578125,2021-11-28 22:44:38.247000+00:00,0.0640869140625,2021-11-28 22:44:38.247000+00:00,0.579833984375,2021-11-28 22:44:38.247000+00:00,0.01220703125,2021-11-28 22:44:38.247000+00:00,1.8768310546875,2021-11-28 22:44:38.247000+00:00,1.25732421875,2021-11-28 22:44:38.247000+00:00,-0.0274658203125,2021-11-28 22:44:38.247000+00:00,-0.0274658203125,2021-11-28 22:44:38.247000+00:00,1.50146484375,2021-11-28 22:44:38.247000+00:00,-0.0946044921875,2021-11-28 22:44:38.247000+00:00,0.0152587890625,2021-11-28 22:44:38.247000+00:00,0.0823974609375,2021-11-28 22:44:38.247000+00:00,0.408935546875,2021-11-28 22:44:38.247000+00:00,0.4119873046875,2021-11-28 22:44:38.247000+00:00,-0.1739501953125,2021-11-28 22:44:38.247000+00:00,-0.018310546875,2021-11-28 22:44:38.247000+00:00,0.0457763671875,2021-11-28 22:44:38.247000+00:00,0.9857177734375,2021-11-28 22:44:38.247000+00:00,0.213623046875,2021-11-28 22:44:38.247000+00:00,0.311279296875,2021-11-28 22:44:38.247000+00:00,-0.1007080078125,2021-11-28 22:44:38.247000+00:00,0.3448486328125,2021-11-28 22:44:38.247000+00:00,166.802978515625,2021-11-28 22:44:38.247000+00:00,-32.64997863769531,2021-11-28 22:44:38.247000+00:00
32,227.47802734375,2021-11-28 22:44:38.314000+00:00,26.234578466185912,2021-11-28 22:44:38.314000+00:00,24.367533209555784,2021-11-28 22:44:38.314000+00:00,24.87472981076294,2021-11-28 22:44:38.314000+00:00,23.98489160701245,2021-11-28 22:44:38.314000+00:00,16.11328125,2021-11-28 22:44:38.314000+00:00,0.701904296875,2021-11-28 22:44:38.314000+00:00,0.3814697265625,2021-11-28 22:44:38.314000+00:00,0.1129150390625,2021-11-28 22:44:38.314000+00:00,0.213623046875,2021-11-28 22:44:38.314000+00:00,1.9195556640625,2021-11-28 22:44:38.314000+00:00,1.2237548828125,2021-11-28 22:44:38.314000+00:00,0.08544921875,2021-11-28 22:44:38.314000+00:00,-0.06103515625,2021-11-28 22:44:38.314000+00:00,0.3173828125,2021-11-28 22:44:38.314000+00:00,0.396728515625,2021-11-28 22:44:38.314000+00:00,0.018310546875,2021-11-28 22:44:38.314000+00:00,2.3284912109375,2021-11-28 22:44:38.314000+00:00,1.46484375,2021-11-28 22:44:38.314000+00:00,-0.10986328125,2021-11-28 22:44:38.314000+00:00,0.2227783203125,2021-11-28 22:44:38.314000+00:00,1.5228271484375,2021-11-28 22:44:38.314000+00:00,0.10986328125,2021-11-28 22:44:38.314000+00:00,-0.06103515625,2021-11-28 22:44:38.314000+00:00,0.0030517578125,2021-11-28 22:44:38.314000+00:00,0.4852294921875,2021-11-28 22:44:38.314000+00:00,0.64697265625,2021-11-28 22:44:38.314000+00:00,-0.067138671875,2021-11-28 22:44:38.314000+00:00,0.274658203125,2021-11-28 22:44:38.314000+00:00,0.2410888671875,2021-11-28 22:44:38.314000+00:00,0.994873046875,2021-11-28 22:44:38.314000+00:00,-0.091552734375,2021-11-28 22:44:38.314000+00:00,0.238037109375,2021-11-28 22:44:38.314000+00:00,-0.054931640625,2021-11-28 22:44:38.314000+00:00,0.3021240234375,2021-11-28 22:44:38.314000+00:00,166.802978515625,2021-11-28 22:44:38.314000+00:00,-32.69997787475586,2021-11-28 22:44:38.314000+00:00
33,227.44140625,2021-11-28 22:44:38.380000+00:00,26.562237647695312,2021-11-28 22:44:38.380000+00:00,24.70371122221124,2021-11-28 22:44:38.380000+00:00,25.136775950460205,2021-11-28 22:44:38.380000+00:00,24.279538831668003,2021-11-28 22:44:38.380000+00:00,14.55078125,2021-11-28 22:44:38.380000+00:00,0.860595703125,2021-11-28 22:44:38.380000+00:00,0.4425048828125,2021-11-28 22:44:38.380000+00:00,0.1861572265625,2021-11-28 22:44:38.380000+00:00,0.1708984375,2021-11-28 22:44:38.380000+00:00,1.666259765625,2021-11-28 22:44:38.380000+00:00,1.605224609375,2021-11-28 22:44:38.380000+00:00,0.1129150390625,2021-11-28 22:44:38.380000+00:00,0.042724609375,2021-11-28 22:44:38.380000+00:00,0.23193359375,2021-11-28 22:44:38.380000+00:00,0.421142578125,2021-11-28 22:44:38.380000+00:00,-0.0152587890625,2021-11-28 22:44:38.380000+00:00,1.7120361328125,2021-11-28 22:44:38.380000+00:00,1.3702392578125,2021-11-28 22:44:38.380000+00:00,-0.1129150390625,2021-11-28 22:44:38.380000+00:00,0.03662109375,2021-11-28 22:44:38.380000+00:00,1.4068603515625,2021-11-28 22:44:38.380000+00:00,-0.042724609375,2021-11-28 22:44:38.380000+00:00,0.1312255859375,2021-11-28 22:44:38.380000+00:00,0.164794921875,2021-11-28 22:44:38.380000+00:00,0.3143310546875,2021-11-28 22:44:38.380000+00:00,0.5096435546875,2021-11-28 22:44:38.380000+00:00,-0.042724609375,2021-11-28 22:44:38.380000+00:00,0.128173828125,2021-11-28 22:44:38.380000+00:00,0.1312255859375,2021-11-28 22:44:38.380000+00:00,0.8544921875,2021-11-28 22:44:38.380000+00:00,0.213623046875,2021-11-28 22:44:38.380000+00:00,0.25634765625,2021-11-28 22:44:38.380000+00:00,-0.0396728515625,2021-11-28 22:44:38.380000+00:00,0.25634765625,2021-11-28 22:44:38.380000+00:00,166.802978515625,2021-11-28 22:44:38.380000+00:00,-32.749977111816406,2021-11-28 22:44:38.381000+00:00
