idx,L:TO5OUT,L:TO5OUT Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:V5QSET,L:V5QSET Timestamp
117,24.803490084414918,2021-12-20 22:31:44.921000+00:00,230.0537109375,2021-12-20 22:31:44.921000+00:00,26.45301792052551,2021-12-20 22:31:44.921000+00:00,171.47216796875,2021-12-20 22:31:44.921000+00:00,25.379168629680176,2021-12-20 22:31:44.921000+00:00,24.32814043573489,2021-12-20 22:31:44.921000+00:00,10.589599609375,2021-12-20 22:31:44.921000+00:00,0.2838134765625,2021-12-20 22:31:44.921000+00:00,0.2593994140625,2021-12-20 22:31:44.921000+00:00,0.03662109375,2021-12-20 22:31:44.921000+00:00,0.128173828125,2021-12-20 22:31:44.921000+00:00,1.519775390625,2021-12-20 22:31:44.921000+00:00,1.2420654296875,2021-12-20 22:31:44.921000+00:00,-0.091552734375,2021-12-20 22:31:44.921000+00:00,-0.152587890625,2021-12-20 22:31:44.921000+00:00,0.3173828125,2021-12-20 22:31:44.921000+00:00,0.42724609375,2021-12-20 22:31:44.921000+00:00,-0.0213623046875,2021-12-20 22:31:44.921000+00:00,0.5889892578125,2021-12-20 22:31:44.921000+00:00,0.7049560546875,2021-12-20 22:31:44.921000+00:00,0.030517578125,2021-12-20 22:31:44.921000+00:00,0.079345703125,2021-12-20 22:31:44.921000+00:00,0.494384765625,2021-12-20 22:31:44.921000+00:00,0.1007080078125,2021-12-20 22:31:44.921000+00:00,0.1678466796875,2021-12-20 22:31:44.921000+00:00,0.0946044921875,2021-12-20 22:31:44.921000+00:00,0.13427734375,2021-12-20 22:31:44.921000+00:00,0.2532958984375,2021-12-20 22:31:44.921000+00:00,-0.341796875,2021-12-20 22:31:44.921000+00:00,0.384521484375,2021-12-20 22:31:44.921000+00:00,0.13427734375,2021-12-20 22:31:44.921000+00:00,1.2054443359375,2021-12-20 22:31:44.921000+00:00,0.1922607421875,2021-12-20 22:31:44.921000+00:00,0.3570556640625,2021-12-20 22:31:44.921000+00:00,0.0457763671875,2021-12-20 22:31:44.921000+00:00,0.030517578125,2021-12-20 22:31:44.921000+00:00,-31.965028762817383,2021-12-20 22:31:44.922000+00:00
118,24.874102817666746,2021-12-20 22:31:44.988000+00:00,229.99267578125,2021-12-20 22:31:44.988000+00:00,26.477982429592892,2021-12-20 22:31:44.988000+00:00,171.37451171875,2021-12-20 22:31:44.988000+00:00,25.379168629680176,2021-12-20 22:31:44.988000+00:00,24.361554038530887,2021-12-20 22:31:44.988000+00:00,12.030029296875,2021-12-20 22:31:44.988000+00:00,0.5950927734375,2021-12-20 22:31:44.988000+00:00,0.262451171875,2021-12-20 22:31:44.988000+00:00,0.2471923828125,2021-12-20 22:31:44.988000+00:00,-0.0885009765625,2021-12-20 22:31:44.988000+00:00,1.556396484375,2021-12-20 22:31:44.988000+00:00,1.641845703125,2021-12-20 22:31:44.988000+00:00,0.1007080078125,2021-12-20 22:31:44.988000+00:00,-0.1617431640625,2021-12-20 22:31:44.988000+00:00,0.4364013671875,2021-12-20 22:31:44.988000+00:00,0.6805419921875,2021-12-20 22:31:44.988000+00:00,0.0152587890625,2021-12-20 22:31:44.988000+00:00,0.5828857421875,2021-12-20 22:31:44.988000+00:00,0.6011962890625,2021-12-20 22:31:44.988000+00:00,0.1129150390625,2021-12-20 22:31:44.988000+00:00,0.1861572265625,2021-12-20 22:31:44.988000+00:00,0.5035400390625,2021-12-20 22:31:44.988000+00:00,0.0885009765625,2021-12-20 22:31:44.988000+00:00,0.2532958984375,2021-12-20 22:31:44.988000+00:00,-0.01220703125,2021-12-20 22:31:44.988000+00:00,0.13427734375,2021-12-20 22:31:44.988000+00:00,0.213623046875,2021-12-20 22:31:44.988000+00:00,-0.1678466796875,2021-12-20 22:31:44.988000+00:00,0.079345703125,2021-12-20 22:31:44.988000+00:00,0.2166748046875,2021-12-20 22:31:44.988000+00:00,1.2664794921875,2021-12-20 22:31:44.988000+00:00,0.08544921875,2021-12-20 22:31:44.988000+00:00,0.3448486328125,2021-12-20 22:31:44.988000+00:00,0.0030517578125,2021-12-20 22:31:44.988000+00:00,0.01220703125,2021-12-20 22:31:44.988000+00:00,-31.965028762817383,2021-12-20 22:31:44.988000+00:00
119,24.89405859010748,2021-12-20 22:31:45.055000+00:00,229.9560546875,2021-12-20 22:31:45.055000+00:00,26.562237647695312,2021-12-20 22:31:45.055000+00:00,171.27685546875,2021-12-20 22:31:45.055000+00:00,25.480711508812867,2021-12-20 22:31:45.055000+00:00,24.60456205886536,2021-12-20 22:31:45.055000+00:00,13.09814453125,2021-12-20 22:31:45.055000+00:00,0.4302978515625,2021-12-20 22:31:45.055000+00:00,0.3814697265625,2021-12-20 22:31:45.055000+00:00,0.140380859375,2021-12-20 22:31:45.055000+00:00,0.06103515625,2021-12-20 22:31:45.055000+00:00,1.837158203125,2021-12-20 22:31:45.055000+00:00,1.8402099609375,2021-12-20 22:31:45.055000+00:00,0.0457763671875,2021-12-20 22:31:45.055000+00:00,-0.0518798828125,2021-12-20 22:31:45.055000+00:00,0.4119873046875,2021-12-20 22:31:45.055000+00:00,0.689697265625,2021-12-20 22:31:45.055000+00:00,0.1495361328125,2021-12-20 22:31:45.055000+00:00,0.604248046875,2021-12-20 22:31:45.055000+00:00,0.6622314453125,2021-12-20 22:31:45.055000+00:00,0.0732421875,2021-12-20 22:31:45.055000+00:00,0.1373291015625,2021-12-20 22:31:45.055000+00:00,0.4058837890625,2021-12-20 22:31:45.055000+00:00,0.189208984375,2021-12-20 22:31:45.055000+00:00,0.32958984375,2021-12-20 22:31:45.055000+00:00,0.13427734375,2021-12-20 22:31:45.055000+00:00,0.06103515625,2021-12-20 22:31:45.055000+00:00,0.30517578125,2021-12-20 22:31:45.055000+00:00,-0.0640869140625,2021-12-20 22:31:45.055000+00:00,0.2197265625,2021-12-20 22:31:45.055000+00:00,0.09765625,2021-12-20 22:31:45.055000+00:00,1.165771484375,2021-12-20 22:31:45.055000+00:00,0.1678466796875,2021-12-20 22:31:45.055000+00:00,0.433349609375,2021-12-20 22:31:45.055000+00:00,-0.018310546875,2021-12-20 22:31:45.055000+00:00,-0.0640869140625,2021-12-20 22:31:45.055000+00:00,-31.965028762817383,2021-12-20 22:31:45.055000+00:00
120,24.874102817666746,2021-12-20 22:31:45.121000+00:00,229.96826171875,2021-12-20 22:31:45.121000+00:00,26.54351426589477,2021-12-20 22:31:45.121000+00:00,171.17919921875,2021-12-20 22:31:45.121000+00:00,25.352964015710448,2021-12-20 22:31:45.121000+00:00,24.416230843106145,2021-12-20 22:31:45.121000+00:00,11.328125,2021-12-20 22:31:45.121000+00:00,0.433349609375,2021-12-20 22:31:45.121000+00:00,0.3173828125,2021-12-20 22:31:45.121000+00:00,0.1312255859375,2021-12-20 22:31:45.121000+00:00,-0.03662109375,2021-12-20 22:31:45.121000+00:00,1.5350341796875,2021-12-20 22:31:45.121000+00:00,1.397705078125,2021-12-20 22:31:45.121000+00:00,0.06103515625,2021-12-20 22:31:45.121000+00:00,-0.0762939453125,2021-12-20 22:31:45.121000+00:00,0.396728515625,2021-12-20 22:31:45.121000+00:00,0.5706787109375,2021-12-20 22:31:45.121000+00:00,-0.006103515625,2021-12-20 22:31:45.121000+00:00,0.604248046875,2021-12-20 22:31:45.121000+00:00,0.6805419921875,2021-12-20 22:31:45.121000+00:00,0.1617431640625,2021-12-20 22:31:45.121000+00:00,0.2288818359375,2021-12-20 22:31:45.121000+00:00,0.384521484375,2021-12-20 22:31:45.121000+00:00,0.1007080078125,2021-12-20 22:31:45.121000+00:00,0.164794921875,2021-12-20 22:31:45.121000+00:00,0.018310546875,2021-12-20 22:31:45.121000+00:00,0.06103515625,2021-12-20 22:31:45.121000+00:00,0.250244140625,2021-12-20 22:31:45.121000+00:00,0.0091552734375,2021-12-20 22:31:45.121000+00:00,0.2166748046875,2021-12-20 22:31:45.121000+00:00,0.140380859375,2021-12-20 22:31:45.121000+00:00,1.0101318359375,2021-12-20 22:31:45.121000+00:00,0.0091552734375,2021-12-20 22:31:45.121000+00:00,0.4547119140625,2021-12-20 22:31:45.121000+00:00,-0.048828125,2021-12-20 22:31:45.121000+00:00,0.0762939453125,2021-12-20 22:31:45.121000+00:00,-31.965028762817383,2021-12-20 22:31:45.122000+00:00
121,25.058309947888915,2021-12-20 22:31:45.188000+00:00,230.0048828125,2021-12-20 22:31:45.188000+00:00,26.68081906576538,2021-12-20 22:31:45.188000+00:00,171.08154296875,2021-12-20 22:31:45.188000+00:00,25.60845900191528,2021-12-20 22:31:45.188000+00:00,24.622787660390443,2021-12-20 22:31:45.188000+00:00,11.181640625,2021-12-20 22:31:45.188000+00:00,0.3082275390625,2021-12-20 22:31:45.188000+00:00,0.3173828125,2021-12-20 22:31:45.188000+00:00,0.08544921875,2021-12-20 22:31:45.188000+00:00,-0.0091552734375,2021-12-20 22:31:45.188000+00:00,1.6082763671875,2021-12-20 22:31:45.188000+00:00,1.2969970703125,2021-12-20 22:31:45.188000+00:00,0.03662109375,2021-12-20 22:31:45.188000+00:00,0.0244140625,2021-12-20 22:31:45.188000+00:00,0.225830078125,2021-12-20 22:31:45.188000+00:00,0.3570556640625,2021-12-20 22:31:45.188000+00:00,-0.067138671875,2021-12-20 22:31:45.188000+00:00,0.6622314453125,2021-12-20 22:31:45.188000+00:00,0.775146484375,2021-12-20 22:31:45.188000+00:00,0.15869140625,2021-12-20 22:31:45.188000+00:00,0.048828125,2021-12-20 22:31:45.188000+00:00,0.6195068359375,2021-12-20 22:31:45.188000+00:00,0.0823974609375,2021-12-20 22:31:45.188000+00:00,0.164794921875,2021-12-20 22:31:45.188000+00:00,0.0213623046875,2021-12-20 22:31:45.188000+00:00,0.1068115234375,2021-12-20 22:31:45.188000+00:00,0.311279296875,2021-12-20 22:31:45.188000+00:00,-0.1708984375,2021-12-20 22:31:45.188000+00:00,0.1800537109375,2021-12-20 22:31:45.188000+00:00,0.1007080078125,2021-12-20 22:31:45.188000+00:00,1.171875,2021-12-20 22:31:45.188000+00:00,0.03662109375,2021-12-20 22:31:45.188000+00:00,0.5157470703125,2021-12-20 22:31:45.188000+00:00,0.0396728515625,2021-12-20 22:31:45.188000+00:00,0.1983642578125,2021-12-20 22:31:45.188000+00:00,-31.965028762817383,2021-12-20 22:31:45.188000+00:00
122,24.88484823359637,2021-12-20 22:31:45.255000+00:00,230.01708984375,2021-12-20 22:31:45.255000+00:00,26.60592553856323,2021-12-20 22:31:45.255000+00:00,170.98388671875,2021-12-20 22:31:45.255000+00:00,25.434853434365845,2021-12-20 22:31:45.255000+00:00,24.422306043614505,2021-12-20 22:31:45.255000+00:00,10.83984375,2021-12-20 22:31:45.255000+00:00,0.3814697265625,2021-12-20 22:31:45.255000+00:00,0.01220703125,2021-12-20 22:31:45.255000+00:00,0.091552734375,2021-12-20 22:31:45.255000+00:00,-0.13427734375,2021-12-20 22:31:45.255000+00:00,1.5869140625,2021-12-20 22:31:45.255000+00:00,1.5228271484375,2021-12-20 22:31:45.255000+00:00,0.1129150390625,2021-12-20 22:31:45.255000+00:00,-0.4180908203125,2021-12-20 22:31:45.255000+00:00,0.30517578125,2021-12-20 22:31:45.255000+00:00,0.5523681640625,2021-12-20 22:31:45.255000+00:00,-0.0885009765625,2021-12-20 22:31:45.255000+00:00,0.543212890625,2021-12-20 22:31:45.255000+00:00,0.6134033203125,2021-12-20 22:31:45.255000+00:00,0.0762939453125,2021-12-20 22:31:45.255000+00:00,0.18310546875,2021-12-20 22:31:45.255000+00:00,0.5767822265625,2021-12-20 22:31:45.255000+00:00,0.1800537109375,2021-12-20 22:31:45.255000+00:00,0.1861572265625,2021-12-20 22:31:45.255000+00:00,0.006103515625,2021-12-20 22:31:45.255000+00:00,0.140380859375,2021-12-20 22:31:45.255000+00:00,0.28076171875,2021-12-20 22:31:45.255000+00:00,-0.0732421875,2021-12-20 22:31:45.255000+00:00,0.1220703125,2021-12-20 22:31:45.255000+00:00,0.250244140625,2021-12-20 22:31:45.255000+00:00,1.0986328125,2021-12-20 22:31:45.255000+00:00,0.1129150390625,2021-12-20 22:31:45.255000+00:00,0.360107421875,2021-12-20 22:31:45.255000+00:00,-0.01220703125,2021-12-20 22:31:45.255000+00:00,0.1373291015625,2021-12-20 22:31:45.255000+00:00,-31.965028762817383,2021-12-20 22:31:45.255000+00:00
123,24.81577055976306,2021-12-20 22:31:45.321000+00:00,229.94384765625,2021-12-20 22:31:45.321000+00:00,26.490464684126582,2021-12-20 22:31:45.321000+00:00,170.88623046875,2021-12-20 22:31:45.321000+00:00,25.30383036451721,2021-12-20 22:31:45.321000+00:00,24.43749404488541,2021-12-20 22:31:45.321000+00:00,11.077880859375,2021-12-20 22:31:45.321000+00:00,0.42724609375,2021-12-20 22:31:45.321000+00:00,0.29296875,2021-12-20 22:31:45.321000+00:00,0.09765625,2021-12-20 22:31:45.321000+00:00,-0.0946044921875,2021-12-20 22:31:45.321000+00:00,1.5716552734375,2021-12-20 22:31:45.321000+00:00,1.0284423828125,2021-12-20 22:31:45.321000+00:00,0.164794921875,2021-12-20 22:31:45.321000+00:00,-0.445556640625,2021-12-20 22:31:45.321000+00:00,0.2838134765625,2021-12-20 22:31:45.321000+00:00,0.29296875,2021-12-20 22:31:45.321000+00:00,-0.018310546875,2021-12-20 22:31:45.321000+00:00,0.6561279296875,2021-12-20 22:31:45.321000+00:00,0.762939453125,2021-12-20 22:31:45.321000+00:00,0.23193359375,2021-12-20 22:31:45.321000+00:00,0.13427734375,2021-12-20 22:31:45.321000+00:00,0.579833984375,2021-12-20 22:31:45.321000+00:00,0.0946044921875,2021-12-20 22:31:45.321000+00:00,0.140380859375,2021-12-20 22:31:45.321000+00:00,0.2685546875,2021-12-20 22:31:45.321000+00:00,0.0732421875,2021-12-20 22:31:45.321000+00:00,0.115966796875,2021-12-20 22:31:45.321000+00:00,-0.0518798828125,2021-12-20 22:31:45.321000+00:00,0.3265380859375,2021-12-20 22:31:45.321000+00:00,0.10986328125,2021-12-20 22:31:45.321000+00:00,1.1505126953125,2021-12-20 22:31:45.321000+00:00,0.0579833984375,2021-12-20 22:31:45.321000+00:00,0.4150390625,2021-12-20 22:31:45.321000+00:00,0.0946044921875,2021-12-20 22:31:45.321000+00:00,0.1861572265625,2021-12-20 22:31:45.321000+00:00,-31.965028762817383,2021-12-20 22:31:45.322000+00:00
124,25.036819116029665,2021-12-20 22:31:45.388000+00:00,230.029296875,2021-12-20 22:31:45.388000+00:00,26.796279920202025,2021-12-20 22:31:45.388000+00:00,170.78857421875,2021-12-20 22:31:45.388000+00:00,25.611734578661498,2021-12-20 22:31:45.388000+00:00,24.622787660390443,2021-12-20 22:31:45.388000+00:00,11.1083984375,2021-12-20 22:31:45.388000+00:00,0.4486083984375,2021-12-20 22:31:45.388000+00:00,0.262451171875,2021-12-20 22:31:45.388000+00:00,-0.0335693359375,2021-12-20 22:31:45.388000+00:00,-0.03662109375,2021-12-20 22:31:45.388000+00:00,1.6265869140625,2021-12-20 22:31:45.388000+00:00,1.226806640625,2021-12-20 22:31:45.388000+00:00,0.0335693359375,2021-12-20 22:31:45.388000+00:00,0.08544921875,2021-12-20 22:31:45.388000+00:00,0.32958984375,2021-12-20 22:31:45.388000+00:00,0.1251220703125,2021-12-20 22:31:45.388000+00:00,-0.0457763671875,2021-12-20 22:31:45.388000+00:00,0.5645751953125,2021-12-20 22:31:45.388000+00:00,0.6622314453125,2021-12-20 22:31:45.388000+00:00,0.0335693359375,2021-12-20 22:31:45.388000+00:00,0.20751953125,2021-12-20 22:31:45.388000+00:00,0.5615234375,2021-12-20 22:31:45.388000+00:00,0.250244140625,2021-12-20 22:31:45.388000+00:00,0.286865234375,2021-12-20 22:31:45.388000+00:00,0.042724609375,2021-12-20 22:31:45.388000+00:00,0.15869140625,2021-12-20 22:31:45.388000+00:00,0.299072265625,2021-12-20 22:31:45.388000+00:00,-0.042724609375,2021-12-20 22:31:45.388000+00:00,0.1739501953125,2021-12-20 22:31:45.388000+00:00,0.347900390625,2021-12-20 22:31:45.388000+00:00,1.1474609375,2021-12-20 22:31:45.388000+00:00,0.06103515625,2021-12-20 22:31:45.388000+00:00,0.4150390625,2021-12-20 22:31:45.388000+00:00,0.091552734375,2021-12-20 22:31:45.388000+00:00,0.1953125,2021-12-20 22:31:45.388000+00:00,-31.965028762817383,2021-12-20 22:31:45.389000+00:00
125,24.860287282900085,2021-12-20 22:31:45.455000+00:00,229.94384765625,2021-12-20 22:31:45.455000+00:00,26.60592553856323,2021-12-20 22:31:45.455000+00:00,170.69091796875,2021-12-20 22:31:45.455000+00:00,25.40209766690369,2021-12-20 22:31:45.455000+00:00,24.428381244122864,2021-12-20 22:31:45.455000+00:00,11.376953125,2021-12-20 22:31:45.455000+00:00,0.372314453125,2021-12-20 22:31:45.455000+00:00,0.28076171875,2021-12-20 22:31:45.455000+00:00,0.0640869140625,2021-12-20 22:31:45.455000+00:00,-0.0091552734375,2021-12-20 22:31:45.455000+00:00,1.5838623046875,2021-12-20 22:31:45.455000+00:00,1.373291015625,2021-12-20 22:31:45.455000+00:00,0.1953125,2021-12-20 22:31:45.455000+00:00,-0.396728515625,2021-12-20 22:31:45.455000+00:00,0.35400390625,2021-12-20 22:31:45.455000+00:00,0.5096435546875,2021-12-20 22:31:45.455000+00:00,-0.018310546875,2021-12-20 22:31:45.455000+00:00,0.628662109375,2021-12-20 22:31:45.455000+00:00,0.74462890625,2021-12-20 22:31:45.455000+00:00,0.067138671875,2021-12-20 22:31:45.455000+00:00,0.006103515625,2021-12-20 22:31:45.455000+00:00,0.640869140625,2021-12-20 22:31:45.455000+00:00,-0.054931640625,2021-12-20 22:31:45.455000+00:00,0.10986328125,2021-12-20 22:31:45.455000+00:00,0.0152587890625,2021-12-20 22:31:45.455000+00:00,0.1068115234375,2021-12-20 22:31:45.455000+00:00,0.396728515625,2021-12-20 22:31:45.455000+00:00,-0.146484375,2021-12-20 22:31:45.455000+00:00,0.2716064453125,2021-12-20 22:31:45.455000+00:00,0.341796875,2021-12-20 22:31:45.455000+00:00,1.0101318359375,2021-12-20 22:31:45.455000+00:00,0.213623046875,2021-12-20 22:31:45.455000+00:00,0.4547119140625,2021-12-20 22:31:45.455000+00:00,-0.115966796875,2021-12-20 22:31:45.455000+00:00,-0.0274658203125,2021-12-20 22:31:45.455000+00:00,-31.965028762817383,2021-12-20 22:31:45.455000+00:00
126,24.749763004766784,2021-12-20 22:31:45.521000+00:00,229.98046875,2021-12-20 22:31:45.521000+00:00,26.39372721149048,2021-12-20 22:31:45.521000+00:00,170.59326171875,2021-12-20 22:31:45.521000+00:00,25.349688438964236,2021-12-20 22:31:45.521000+00:00,24.358516438276705,2021-12-20 22:31:45.521000+00:00,12.091064453125,2021-12-20 22:31:45.521000+00:00,0.3448486328125,2021-12-20 22:31:45.521000+00:00,0.286865234375,2021-12-20 22:31:45.521000+00:00,0.091552734375,2021-12-20 22:31:45.521000+00:00,-0.01220703125,2021-12-20 22:31:45.521000+00:00,1.6876220703125,2021-12-20 22:31:45.521000+00:00,1.3916015625,2021-12-20 22:31:45.521000+00:00,0.0762939453125,2021-12-20 22:31:45.521000+00:00,-0.03662109375,2021-12-20 22:31:45.521000+00:00,0.4638671875,2021-12-20 22:31:45.521000+00:00,0.494384765625,2021-12-20 22:31:45.521000+00:00,0.030517578125,2021-12-20 22:31:45.521000+00:00,0.634765625,2021-12-20 22:31:45.521000+00:00,0.7049560546875,2021-12-20 22:31:45.521000+00:00,0.1373291015625,2021-12-20 22:31:45.521000+00:00,0.13427734375,2021-12-20 22:31:45.521000+00:00,0.6103515625,2021-12-20 22:31:45.521000+00:00,0.1251220703125,2021-12-20 22:31:45.521000+00:00,0.0244140625,2021-12-20 22:31:45.521000+00:00,0.1678466796875,2021-12-20 22:31:45.521000+00:00,0.08544921875,2021-12-20 22:31:45.521000+00:00,0.25634765625,2021-12-20 22:31:45.521000+00:00,-0.0518798828125,2021-12-20 22:31:45.521000+00:00,0.0274658203125,2021-12-20 22:31:45.521000+00:00,0.2777099609375,2021-12-20 22:31:45.521000+00:00,1.0406494140625,2021-12-20 22:31:45.521000+00:00,0.213623046875,2021-12-20 22:31:45.521000+00:00,0.5584716796875,2021-12-20 22:31:45.521000+00:00,0.152587890625,2021-12-20 22:31:45.521000+00:00,0.0030517578125,2021-12-20 22:31:45.521000+00:00,-31.965028762817383,2021-12-20 22:31:45.522000+00:00
127,24.702176162792725,2021-12-20 22:31:45.588000+00:00,230.029296875,2021-12-20 22:31:45.588000+00:00,26.346918756989133,2021-12-20 22:31:45.588000+00:00,170.49560546875,2021-12-20 22:31:45.588000+00:00,25.169531717922364,2021-12-20 22:31:45.588000+00:00,24.28561403217636,2021-12-20 22:31:45.588000+00:00,11.846923828125,2021-12-20 22:31:45.588000+00:00,0.4852294921875,2021-12-20 22:31:45.588000+00:00,0.2685546875,2021-12-20 22:31:45.588000+00:00,0.06103515625,2021-12-20 22:31:45.588000+00:00,0.0030517578125,2021-12-20 22:31:45.588000+00:00,1.397705078125,2021-12-20 22:31:45.588000+00:00,1.5625,2021-12-20 22:31:45.588000+00:00,0.128173828125,2021-12-20 22:31:45.588000+00:00,-0.2166748046875,2021-12-20 22:31:45.588000+00:00,0.2838134765625,2021-12-20 22:31:45.588000+00:00,0.5218505859375,2021-12-20 22:31:45.588000+00:00,-0.30517578125,2021-12-20 22:31:45.588000+00:00,0.7904052734375,2021-12-20 22:31:45.588000+00:00,0.6866455078125,2021-12-20 22:31:45.588000+00:00,0.067138671875,2021-12-20 22:31:45.588000+00:00,0.140380859375,2021-12-20 22:31:45.588000+00:00,0.7568359375,2021-12-20 22:31:45.588000+00:00,0.1495361328125,2021-12-20 22:31:45.588000+00:00,0.0823974609375,2021-12-20 22:31:45.588000+00:00,0.091552734375,2021-12-20 22:31:45.588000+00:00,0.0823974609375,2021-12-20 22:31:45.588000+00:00,0.1983642578125,2021-12-20 22:31:45.588000+00:00,0.1007080078125,2021-12-20 22:31:45.588000+00:00,0.30517578125,2021-12-20 22:31:45.588000+00:00,0.140380859375,2021-12-20 22:31:45.588000+00:00,1.18408203125,2021-12-20 22:31:45.588000+00:00,0.10986328125,2021-12-20 22:31:45.588000+00:00,0.3448486328125,2021-12-20 22:31:45.588000+00:00,0.0091552734375,2021-12-20 22:31:45.588000+00:00,0.018310546875,2021-12-20 22:31:45.588000+00:00,-31.965028762817383,2021-12-20 22:31:45.589000+00:00
128,24.73901758883716,2021-12-20 22:31:45.655000+00:00,229.98046875,2021-12-20 22:31:45.655000+00:00,26.45925904779236,2021-12-20 22:31:45.655000+00:00,170.39794921875,2021-12-20 22:31:45.655000+00:00,25.2809013272937,2021-12-20 22:31:45.655000+00:00,24.28257643192218,2021-12-20 22:31:45.655000+00:00,11.212158203125,2021-12-20 22:31:45.655000+00:00,0.2716064453125,2021-12-20 22:31:45.655000+00:00,0.2899169921875,2021-12-20 22:31:45.655000+00:00,0.0732421875,2021-12-20 22:31:45.655000+00:00,0.0152587890625,2021-12-20 22:31:45.655000+00:00,1.690673828125,2021-12-20 22:31:45.655000+00:00,1.446533203125,2021-12-20 22:31:45.655000+00:00,0.018310546875,2021-12-20 22:31:45.655000+00:00,-0.1861572265625,2021-12-20 22:31:45.655000+00:00,0.3387451171875,2021-12-20 22:31:45.655000+00:00,0.5950927734375,2021-12-20 22:31:45.655000+00:00,-0.06103515625,2021-12-20 22:31:45.655000+00:00,0.6134033203125,2021-12-20 22:31:45.655000+00:00,0.5950927734375,2021-12-20 22:31:45.655000+00:00,0.03662109375,2021-12-20 22:31:45.655000+00:00,0.079345703125,2021-12-20 22:31:45.655000+00:00,0.457763671875,2021-12-20 22:31:45.655000+00:00,0.103759765625,2021-12-20 22:31:45.655000+00:00,0.1800537109375,2021-12-20 22:31:45.655000+00:00,0.25634765625,2021-12-20 22:31:45.655000+00:00,-0.08544921875,2021-12-20 22:31:45.655000+00:00,0.3387451171875,2021-12-20 22:31:45.655000+00:00,0.0274658203125,2021-12-20 22:31:45.655000+00:00,0.238037109375,2021-12-20 22:31:45.655000+00:00,0.177001953125,2021-12-20 22:31:45.655000+00:00,0.9979248046875,2021-12-20 22:31:45.655000+00:00,0.1190185546875,2021-12-20 22:31:45.655000+00:00,0.421142578125,2021-12-20 22:31:45.655000+00:00,-0.0457763671875,2021-12-20 22:31:45.655000+00:00,0.1312255859375,2021-12-20 22:31:45.655000+00:00,-31.965028762817383,2021-12-20 22:31:45.655000+00:00
