idx,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
67,230.27593994140625,2021-11-29 22:56:28.597000+00:00,26.50294693866028,2021-11-29 22:56:28.597000+00:00,24.64998414256311,2021-11-29 22:56:28.597000+00:00,171.539306640625,2021-11-29 22:56:28.597000+00:00,14.459228515625,2021-11-29 22:56:28.597000+00:00,0.274658203125,2021-11-29 22:56:28.597000+00:00,0.3021240234375,2021-11-29 22:56:28.597000+00:00,-0.0213623046875,2021-11-29 22:56:28.597000+00:00,-0.13427734375,2021-11-29 22:56:28.597000+00:00,2.0263671875,2021-11-29 22:56:28.597000+00:00,1.239013671875,2021-11-29 22:56:28.597000+00:00,-0.0762939453125,2021-11-29 22:56:28.597000+00:00,0.2410888671875,2021-11-29 22:56:28.597000+00:00,0.408935546875,2021-11-29 22:56:28.597000+00:00,1.1322021484375,2021-11-29 22:56:28.597000+00:00,0.5767822265625,2021-11-29 22:56:28.597000+00:00,1.2359619140625,2021-11-29 22:56:28.597000+00:00,1.1993408203125,2021-11-29 22:56:28.597000+00:00,-0.03662109375,2021-11-29 22:56:28.597000+00:00,0.2349853515625,2021-11-29 22:56:28.597000+00:00,0.9002685546875,2021-11-29 22:56:28.597000+00:00,-0.0091552734375,2021-11-29 22:56:28.597000+00:00,0.177001953125,2021-11-29 22:56:28.597000+00:00,0.0,2021-11-29 22:56:28.597000+00:00,1.1871337890625,2021-11-29 22:56:28.597000+00:00,0.9613037109375,2021-11-29 22:56:28.597000+00:00,0.03662109375,2021-11-29 22:56:28.597000+00:00,0.103759765625,2021-11-29 22:56:28.597000+00:00,0.13427734375,2021-11-29 22:56:28.597000+00:00,0.433349609375,2021-11-29 22:56:28.597000+00:00,0.2777099609375,2021-11-29 22:56:28.597000+00:00,0.20751953125,2021-11-29 22:56:28.597000+00:00,0.1556396484375,2021-11-29 22:56:28.597000+00:00,0.1007080078125,2021-11-29 22:56:28.597000+00:00,25.25142113657776,2021-11-29 22:56:28.597000+00:00,24.240050028363648,2021-11-29 22:56:28.597000+00:00,-32.19999694824219,2021-11-29 22:56:28.598000+00:00
68,230.1666259765625,2021-11-29 22:56:28.664000+00:00,26.119117611749267,2021-11-29 22:56:28.664000+00:00,24.23091292130768,2021-11-29 22:56:28.664000+00:00,171.539306640625,2021-11-29 22:56:28.664000+00:00,12.36572265625,2021-11-29 22:56:28.664000+00:00,0.396728515625,2021-11-29 22:56:28.664000+00:00,0.341796875,2021-11-29 22:56:28.664000+00:00,0.006103515625,2021-11-29 22:56:28.664000+00:00,-0.177001953125,2021-11-29 22:56:28.664000+00:00,1.739501953125,2021-11-29 22:56:28.664000+00:00,0.994873046875,2021-11-29 22:56:28.664000+00:00,-0.28076171875,2021-11-29 22:56:28.664000+00:00,0.555419921875,2021-11-29 22:56:28.664000+00:00,0.421142578125,2021-11-29 22:56:28.664000+00:00,1.287841796875,2021-11-29 22:56:28.664000+00:00,0.177001953125,2021-11-29 22:56:28.664000+00:00,1.409912109375,2021-11-29 22:56:28.664000+00:00,1.0772705078125,2021-11-29 22:56:28.664000+00:00,-0.1220703125,2021-11-29 22:56:28.664000+00:00,0.1251220703125,2021-11-29 22:56:28.664000+00:00,0.5401611328125,2021-11-29 22:56:28.664000+00:00,0.01220703125,2021-11-29 22:56:28.664000+00:00,0.091552734375,2021-11-29 22:56:28.664000+00:00,0.1312255859375,2021-11-29 22:56:28.664000+00:00,0.6011962890625,2021-11-29 22:56:28.664000+00:00,0.8209228515625,2021-11-29 22:56:28.664000+00:00,0.054931640625,2021-11-29 22:56:28.664000+00:00,-0.0091552734375,2021-11-29 22:56:28.664000+00:00,-0.08544921875,2021-11-29 22:56:28.664000+00:00,0.5462646484375,2021-11-29 22:56:28.664000+00:00,0.079345703125,2021-11-29 22:56:28.664000+00:00,0.45166015625,2021-11-29 22:56:28.664000+00:00,0.2166748046875,2021-11-29 22:56:28.664000+00:00,0.2655029296875,2021-11-29 22:56:28.664000+00:00,24.769911354884037,2021-11-29 22:56:28.664000+00:00,23.81478599277832,2021-11-29 22:56:28.664000+00:00,-32.19999694824219,2021-11-29 22:56:28.664000+00:00
69,230.05731201171875,2021-11-29 22:56:28.731000+00:00,26.147202684450072,2021-11-29 22:56:28.731000+00:00,24.35525273420764,2021-11-29 22:56:28.731000+00:00,171.539306640625,2021-11-29 22:56:28.731000+00:00,12.957763671875,2021-11-29 22:56:28.731000+00:00,0.23193359375,2021-11-29 22:56:28.731000+00:00,0.335693359375,2021-11-29 22:56:28.731000+00:00,0.0396728515625,2021-11-29 22:56:28.731000+00:00,-0.2593994140625,2021-11-29 22:56:28.731000+00:00,1.5777587890625,2021-11-29 22:56:28.731000+00:00,1.1383056640625,2021-11-29 22:56:28.731000+00:00,-0.0946044921875,2021-11-29 22:56:28.731000+00:00,0.604248046875,2021-11-29 22:56:28.731000+00:00,0.482177734375,2021-11-29 22:56:28.731000+00:00,0.872802734375,2021-11-29 22:56:28.731000+00:00,0.0885009765625,2021-11-29 22:56:28.731000+00:00,1.2969970703125,2021-11-29 22:56:28.731000+00:00,1.1322021484375,2021-11-29 22:56:28.731000+00:00,-0.0701904296875,2021-11-29 22:56:28.731000+00:00,0.164794921875,2021-11-29 22:56:28.731000+00:00,1.0528564453125,2021-11-29 22:56:28.731000+00:00,0.213623046875,2021-11-29 22:56:28.731000+00:00,0.1678466796875,2021-11-29 22:56:28.731000+00:00,0.01220703125,2021-11-29 22:56:28.731000+00:00,0.7110595703125,2021-11-29 22:56:28.731000+00:00,0.9246826171875,2021-11-29 22:56:28.731000+00:00,0.1556396484375,2021-11-29 22:56:28.731000+00:00,0.103759765625,2021-11-29 22:56:28.731000+00:00,0.0823974609375,2021-11-29 22:56:28.731000+00:00,0.48828125,2021-11-29 22:56:28.731000+00:00,0.1220703125,2021-11-29 22:56:28.731000+00:00,0.225830078125,2021-11-29 22:56:28.731000+00:00,0.2410888671875,2021-11-29 22:56:28.731000+00:00,0.1678466796875,2021-11-29 22:56:28.731000+00:00,24.86162750377808,2021-11-29 22:56:28.731000+00:00,23.918064401420477,2021-11-29 22:56:28.731000+00:00,-32.19999694824219,2021-11-29 22:56:28.731000+00:00
70,229.947998046875,2021-11-29 22:56:28.797000+00:00,26.106635357215573,2021-11-29 22:56:28.797000+00:00,24.18793125758917,2021-11-29 22:56:28.797000+00:00,171.539306640625,2021-11-29 22:56:28.797000+00:00,11.798095703125,2021-11-29 22:56:28.797000+00:00,0.3875732421875,2021-11-29 22:56:28.797000+00:00,0.372314453125,2021-11-29 22:56:28.797000+00:00,0.1220703125,2021-11-29 22:56:28.797000+00:00,-0.408935546875,2021-11-29 22:56:28.797000+00:00,1.5960693359375,2021-11-29 22:56:28.797000+00:00,0.9857177734375,2021-11-29 22:56:28.797000+00:00,-0.0030517578125,2021-11-29 22:56:28.797000+00:00,0.3204345703125,2021-11-29 22:56:28.797000+00:00,0.225830078125,2021-11-29 22:56:28.797000+00:00,0.9033203125,2021-11-29 22:56:28.797000+00:00,0.152587890625,2021-11-29 22:56:28.797000+00:00,0.830078125,2021-11-29 22:56:28.797000+00:00,1.190185546875,2021-11-29 22:56:28.797000+00:00,-0.0762939453125,2021-11-29 22:56:28.797000+00:00,0.201416015625,2021-11-29 22:56:28.797000+00:00,0.59814453125,2021-11-29 22:56:28.797000+00:00,0.225830078125,2021-11-29 22:56:28.797000+00:00,0.250244140625,2021-11-29 22:56:28.797000+00:00,0.0946044921875,2021-11-29 22:56:28.797000+00:00,0.6439208984375,2021-11-29 22:56:28.797000+00:00,0.6103515625,2021-11-29 22:56:28.797000+00:00,-0.0030517578125,2021-11-29 22:56:28.797000+00:00,0.1312255859375,2021-11-29 22:56:28.797000+00:00,0.152587890625,2021-11-29 22:56:28.797000+00:00,0.531005859375,2021-11-29 22:56:28.797000+00:00,0.3387451171875,2021-11-29 22:56:28.797000+00:00,0.1678466796875,2021-11-29 22:56:28.797000+00:00,0.262451171875,2021-11-29 22:56:28.797000+00:00,0.30517578125,2021-11-29 22:56:28.797000+00:00,24.760084624645387,2021-11-29 22:56:28.797000+00:00,23.80871079226996,2021-11-29 22:56:28.797000+00:00,-32.19999694824219,2021-11-29 22:56:28.798000+00:00
71,229.83868408203125,2021-11-29 22:56:28.864000+00:00,26.446776793258667,2021-11-29 22:56:28.864000+00:00,24.559415636870543,2021-11-29 22:56:28.864000+00:00,171.539306640625,2021-11-29 22:56:28.864000+00:00,14.3310546875,2021-11-29 22:56:28.864000+00:00,0.4669189453125,2021-11-29 22:56:28.864000+00:00,0.3692626953125,2021-11-29 22:56:28.864000+00:00,0.0091552734375,2021-11-29 22:56:28.864000+00:00,-0.225830078125,2021-11-29 22:56:28.864000+00:00,1.6510009765625,2021-11-29 22:56:28.864000+00:00,1.123046875,2021-11-29 22:56:28.864000+00:00,-0.06103515625,2021-11-29 22:56:28.864000+00:00,0.3509521484375,2021-11-29 22:56:28.864000+00:00,0.28076171875,2021-11-29 22:56:28.864000+00:00,1.46484375,2021-11-29 22:56:28.864000+00:00,0.189208984375,2021-11-29 22:56:28.864000+00:00,1.3275146484375,2021-11-29 22:56:28.864000+00:00,1.1505126953125,2021-11-29 22:56:28.864000+00:00,0.1129150390625,2021-11-29 22:56:28.864000+00:00,0.1678466796875,2021-11-29 22:56:28.864000+00:00,0.78125,2021-11-29 22:56:28.864000+00:00,-0.0244140625,2021-11-29 22:56:28.864000+00:00,0.1983642578125,2021-11-29 22:56:28.864000+00:00,0.0518798828125,2021-11-29 22:56:28.864000+00:00,0.5950927734375,2021-11-29 22:56:28.864000+00:00,0.7965087890625,2021-11-29 22:56:28.864000+00:00,0.054931640625,2021-11-29 22:56:28.864000+00:00,0.2105712890625,2021-11-29 22:56:28.864000+00:00,0.03662109375,2021-11-29 22:56:28.864000+00:00,0.5828857421875,2021-11-29 22:56:28.864000+00:00,0.3570556640625,2021-11-29 22:56:28.864000+00:00,0.3448486328125,2021-11-29 22:56:28.864000+00:00,0.1434326171875,2021-11-29 22:56:28.864000+00:00,0.4302978515625,2021-11-29 22:56:28.864000+00:00,25.081091145774536,2021-11-29 22:56:28.864000+00:00,24.103358016925508,2021-11-29 22:56:28.864000+00:00,-32.19999694824219,2021-11-29 22:56:28.864000+00:00
72,229.7293701171875,2021-11-29 22:56:28.931000+00:00,26.321954247921752,2021-11-29 22:56:28.931000+00:00,24.488802903618712,2021-11-29 22:56:28.931000+00:00,171.539306640625,2021-11-29 22:56:28.931000+00:00,14.776611328125,2021-11-29 22:56:28.931000+00:00,0.4058837890625,2021-11-29 22:56:28.931000+00:00,0.5401611328125,2021-11-29 22:56:28.931000+00:00,-0.0030517578125,2021-11-29 22:56:28.931000+00:00,-0.128173828125,2021-11-29 22:56:28.931000+00:00,1.7120361328125,2021-11-29 22:56:28.931000+00:00,1.1749267578125,2021-11-29 22:56:28.931000+00:00,-0.164794921875,2021-11-29 22:56:28.931000+00:00,0.579833984375,2021-11-29 22:56:28.931000+00:00,0.4180908203125,2021-11-29 22:56:28.931000+00:00,1.2451171875,2021-11-29 22:56:28.931000+00:00,0.2777099609375,2021-11-29 22:56:28.931000+00:00,1.4251708984375,2021-11-29 22:56:28.931000+00:00,1.2664794921875,2021-11-29 22:56:28.931000+00:00,-0.054931640625,2021-11-29 22:56:28.931000+00:00,0.1434326171875,2021-11-29 22:56:28.931000+00:00,1.123046875,2021-11-29 22:56:28.931000+00:00,-0.048828125,2021-11-29 22:56:28.931000+00:00,0.0762939453125,2021-11-29 22:56:28.931000+00:00,-0.09765625,2021-11-29 22:56:28.931000+00:00,0.640869140625,2021-11-29 22:56:28.931000+00:00,0.970458984375,2021-11-29 22:56:28.931000+00:00,0.0701904296875,2021-11-29 22:56:28.931000+00:00,0.213623046875,2021-11-29 22:56:28.931000+00:00,0.0946044921875,2021-11-29 22:56:28.931000+00:00,0.5126953125,2021-11-29 22:56:28.931000+00:00,0.1861572265625,2021-11-29 22:56:28.931000+00:00,0.3265380859375,2021-11-29 22:56:28.931000+00:00,0.3570556640625,2021-11-29 22:56:28.931000+00:00,0.13427734375,2021-11-29 22:56:28.931000+00:00,25.041784224819946,2021-11-29 22:56:28.931000+00:00,24.03956841158771,2021-11-29 22:56:28.931000+00:00,-32.19999694824219,2021-11-29 22:56:28.931000+00:00
73,229.62005615234372,2021-11-29 22:56:28.997000+00:00,26.384365520590208,2021-11-29 22:56:28.997000+00:00,24.494943141292783,2021-11-29 22:56:28.997000+00:00,171.539306640625,2021-11-29 22:56:28.997000+00:00,12.0849609375,2021-11-29 22:56:28.997000+00:00,0.390625,2021-11-29 22:56:28.997000+00:00,0.311279296875,2021-11-29 22:56:28.997000+00:00,0.048828125,2021-11-29 22:56:28.997000+00:00,-0.1190185546875,2021-11-29 22:56:28.997000+00:00,1.77001953125,2021-11-29 22:56:28.997000+00:00,0.9063720703125,2021-11-29 22:56:28.997000+00:00,-0.1739501953125,2021-11-29 22:56:28.997000+00:00,0.5767822265625,2021-11-29 22:56:28.997000+00:00,0.494384765625,2021-11-29 22:56:28.997000+00:00,1.0833740234375,2021-11-29 22:56:28.997000+00:00,0.079345703125,2021-11-29 22:56:28.997000+00:00,0.994873046875,2021-11-29 22:56:28.997000+00:00,1.220703125,2021-11-29 22:56:28.997000+00:00,-0.0091552734375,2021-11-29 22:56:28.997000+00:00,0.030517578125,2021-11-29 22:56:28.997000+00:00,0.8209228515625,2021-11-29 22:56:28.997000+00:00,0.048828125,2021-11-29 22:56:28.997000+00:00,0.225830078125,2021-11-29 22:56:28.997000+00:00,-0.0579833984375,2021-11-29 22:56:28.997000+00:00,0.6378173828125,2021-11-29 22:56:28.997000+00:00,0.799560546875,2021-11-29 22:56:28.997000+00:00,0.2593994140625,2021-11-29 22:56:28.997000+00:00,0.0335693359375,2021-11-29 22:56:28.997000+00:00,-0.0396728515625,2021-11-29 22:56:28.997000+00:00,0.390625,2021-11-29 22:56:28.997000+00:00,0.201416015625,2021-11-29 22:56:28.997000+00:00,0.1953125,2021-11-29 22:56:28.997000+00:00,-0.10986328125,2021-11-29 22:56:28.997000+00:00,0.01220703125,2021-11-29 22:56:28.997000+00:00,25.061437685297243,2021-11-29 22:56:28.997000+00:00,24.085132415400423,2021-11-29 22:56:28.997000+00:00,-32.19999694824219,2021-11-29 22:56:28.998000+00:00
74,229.5107421875,2021-11-29 22:56:29.064000+00:00,26.30323086612121,2021-11-29 22:56:29.064000+00:00,24.38902404141504,2021-11-29 22:56:29.064000+00:00,171.539306640625,2021-11-29 22:56:29.064000+00:00,9.381103515625,2021-11-29 22:56:29.064000+00:00,0.3387451171875,2021-11-29 22:56:29.064000+00:00,0.311279296875,2021-11-29 22:56:29.064000+00:00,-0.0946044921875,2021-11-29 22:56:29.064000+00:00,-0.323486328125,2021-11-29 22:56:29.064000+00:00,1.4556884765625,2021-11-29 22:56:29.064000+00:00,0.8331298828125,2021-11-29 22:56:29.064000+00:00,-0.140380859375,2021-11-29 22:56:29.064000+00:00,0.3662109375,2021-11-29 22:56:29.064000+00:00,0.2044677734375,2021-11-29 22:56:29.064000+00:00,1.068115234375,2021-11-29 22:56:29.064000+00:00,0.1739501953125,2021-11-29 22:56:29.064000+00:00,0.7720947265625,2021-11-29 22:56:29.064000+00:00,1.031494140625,2021-11-29 22:56:29.064000+00:00,-0.0823974609375,2021-11-29 22:56:29.064000+00:00,0.250244140625,2021-11-29 22:56:29.064000+00:00,0.640869140625,2021-11-29 22:56:29.064000+00:00,-0.244140625,2021-11-29 22:56:29.064000+00:00,0.177001953125,2021-11-29 22:56:29.064000+00:00,-0.1556396484375,2021-11-29 22:56:29.064000+00:00,0.634765625,2021-11-29 22:56:29.064000+00:00,0.6439208984375,2021-11-29 22:56:29.064000+00:00,0.1190185546875,2021-11-29 22:56:29.064000+00:00,-0.0091552734375,2021-11-29 22:56:29.064000+00:00,0.146484375,2021-11-29 22:56:29.064000+00:00,0.5401611328125,2021-11-29 22:56:29.064000+00:00,0.1190185546875,2021-11-29 22:56:29.064000+00:00,0.1434326171875,2021-11-29 22:56:29.064000+00:00,0.3631591796875,2021-11-29 22:56:29.064000+00:00,0.1708984375,2021-11-29 22:56:29.064000+00:00,24.917312308463742,2021-11-29 22:56:29.064000+00:00,24.021342810062624,2021-11-29 22:56:29.064000+00:00,-32.19999694824219,2021-11-29 22:56:29.065000+00:00
75,229.40142822265625,2021-11-29 22:56:29.131000+00:00,25.87259308470886,2021-11-29 22:56:29.131000+00:00,24.06052132585217,2021-11-29 22:56:29.131000+00:00,171.539306640625,2021-11-29 22:56:29.131000+00:00,12.95166015625,2021-11-29 22:56:29.131000+00:00,0.20751953125,2021-11-29 22:56:29.131000+00:00,0.3387451171875,2021-11-29 22:56:29.131000+00:00,0.0823974609375,2021-11-29 22:56:29.131000+00:00,-0.201416015625,2021-11-29 22:56:29.131000+00:00,1.605224609375,2021-11-29 22:56:29.131000+00:00,0.9979248046875,2021-11-29 22:56:29.131000+00:00,0.4150390625,2021-11-29 22:56:29.131000+00:00,0.262451171875,2021-11-29 22:56:29.131000+00:00,0.4547119140625,2021-11-29 22:56:29.131000+00:00,1.2603759765625,2021-11-29 22:56:29.131000+00:00,0.30517578125,2021-11-29 22:56:29.131000+00:00,1.1688232421875,2021-11-29 22:56:29.131000+00:00,1.0101318359375,2021-11-29 22:56:29.131000+00:00,0.128173828125,2021-11-29 22:56:29.131000+00:00,0.1556396484375,2021-11-29 22:56:29.131000+00:00,0.732421875,2021-11-29 22:56:29.131000+00:00,-0.079345703125,2021-11-29 22:56:29.131000+00:00,0.152587890625,2021-11-29 22:56:29.131000+00:00,0.0732421875,2021-11-29 22:56:29.131000+00:00,0.8392333984375,2021-11-29 22:56:29.131000+00:00,0.8697509765625,2021-11-29 22:56:29.131000+00:00,0.0274658203125,2021-11-29 22:56:29.131000+00:00,0.0,2021-11-29 22:56:29.131000+00:00,0.0091552734375,2021-11-29 22:56:29.131000+00:00,0.543212890625,2021-11-29 22:56:29.131000+00:00,0.140380859375,2021-11-29 22:56:29.131000+00:00,0.2349853515625,2021-11-29 22:56:29.131000+00:00,0.311279296875,2021-11-29 22:56:29.131000+00:00,0.201416015625,2021-11-29 22:56:29.131000+00:00,24.625785978050537,2021-11-29 22:56:29.131000+00:00,23.623417176764924,2021-11-29 22:56:29.131000+00:00,-32.19999694824219,2021-11-29 22:56:29.131000+00:00
76,229.2921142578125,2021-11-29 22:56:29.197000+00:00,26.272025229786987,2021-11-29 22:56:29.197000+00:00,24.37827862548541,2021-11-29 22:56:29.197000+00:00,171.539306640625,2021-11-29 22:56:29.197000+00:00,13.09814453125,2021-11-29 22:56:29.197000+00:00,0.494384765625,2021-11-29 22:56:29.197000+00:00,0.3143310546875,2021-11-29 22:56:29.197000+00:00,-0.01220703125,2021-11-29 22:56:29.197000+00:00,-0.1190185546875,2021-11-29 22:56:29.197000+00:00,1.7578125,2021-11-29 22:56:29.197000+00:00,1.0589599609375,2021-11-29 22:56:29.197000+00:00,-0.10986328125,2021-11-29 22:56:29.197000+00:00,0.897216796875,2021-11-29 22:56:29.197000+00:00,0.299072265625,2021-11-29 22:56:29.197000+00:00,1.45263671875,2021-11-29 22:56:29.197000+00:00,0.1800537109375,2021-11-29 22:56:29.197000+00:00,1.4312744140625,2021-11-29 22:56:29.197000+00:00,1.0833740234375,2021-11-29 22:56:29.197000+00:00,-0.15869140625,2021-11-29 22:56:29.197000+00:00,0.048828125,2021-11-29 22:56:29.197000+00:00,0.8056640625,2021-11-29 22:56:29.197000+00:00,0.1220703125,2021-11-29 22:56:29.197000+00:00,0.128173828125,2021-11-29 22:56:29.197000+00:00,-0.079345703125,2021-11-29 22:56:29.197000+00:00,0.68359375,2021-11-29 22:56:29.197000+00:00,0.7659912109375,2021-11-29 22:56:29.197000+00:00,-0.03662109375,2021-11-29 22:56:29.197000+00:00,0.0701904296875,2021-11-29 22:56:29.197000+00:00,-0.140380859375,2021-11-29 22:56:29.197000+00:00,0.482177734375,2021-11-29 22:56:29.197000+00:00,0.018310546875,2021-11-29 22:56:29.197000+00:00,0.2716064453125,2021-11-29 22:56:29.197000+00:00,0.1708984375,2021-11-29 22:56:29.197000+00:00,0.2197265625,2021-11-29 22:56:29.197000+00:00,24.992650573626708,2021-11-29 22:56:29.197000+00:00,23.933252402691377,2021-11-29 22:56:29.197000+00:00,-32.19999694824219,2021-11-29 22:56:29.198000+00:00
77,229.18280029296875,2021-11-29 22:56:29.264000+00:00,26.203372829851684,2021-11-29 22:56:29.264000+00:00,24.194071495263245,2021-11-29 22:56:29.264000+00:00,171.539306640625,2021-11-29 22:56:29.264000+00:00,11.761474609375,2021-11-29 22:56:29.264000+00:00,0.3143310546875,2021-11-29 22:56:29.264000+00:00,0.390625,2021-11-29 22:56:29.264000+00:00,0.08544921875,2021-11-29 22:56:29.264000+00:00,-0.115966796875,2021-11-29 22:56:29.264000+00:00,1.20849609375,2021-11-29 22:56:29.264000+00:00,0.78125,2021-11-29 22:56:29.264000+00:00,-0.103759765625,2021-11-29 22:56:29.264000+00:00,0.6011962890625,2021-11-29 22:56:29.264000+00:00,0.35400390625,2021-11-29 22:56:29.264000+00:00,0.96435546875,2021-11-29 22:56:29.264000+00:00,0.1922607421875,2021-11-29 22:56:29.264000+00:00,0.7293701171875,2021-11-29 22:56:29.264000+00:00,1.13525390625,2021-11-29 22:56:29.264000+00:00,0.0457763671875,2021-11-29 22:56:29.264000+00:00,-0.0396728515625,2021-11-29 22:56:29.264000+00:00,0.45166015625,2021-11-29 22:56:29.264000+00:00,0.2105712890625,2021-11-29 22:56:29.264000+00:00,0.1434326171875,2021-11-29 22:56:29.264000+00:00,-0.0274658203125,2021-11-29 22:56:29.264000+00:00,0.67138671875,2021-11-29 22:56:29.264000+00:00,0.7659912109375,2021-11-29 22:56:29.264000+00:00,0.0274658203125,2021-11-29 22:56:29.264000+00:00,0.1434326171875,2021-11-29 22:56:29.264000+00:00,0.3265380859375,2021-11-29 22:56:29.264000+00:00,0.5645751953125,2021-11-29 22:56:29.264000+00:00,0.067138671875,2021-11-29 22:56:29.264000+00:00,0.347900390625,2021-11-29 22:56:29.264000+00:00,0.189208984375,2021-11-29 22:56:29.264000+00:00,0.103759765625,2021-11-29 22:56:29.264000+00:00,24.697848666467287,2021-11-29 22:56:29.264000+00:00,23.81174839252414,2021-11-29 22:56:29.264000+00:00,-32.19999694824219,2021-11-29 22:56:29.265000+00:00
78,229.073486328125,2021-11-29 22:56:29.331000+00:00,26.48422355685974,2021-11-29 22:56:29.331000+00:00,24.57016105280017,2021-11-29 22:56:29.331000+00:00,171.539306640625,2021-11-29 22:56:29.331000+00:00,11.480712890625,2021-11-29 22:56:29.331000+00:00,0.323486328125,2021-11-29 22:56:29.331000+00:00,0.30517578125,2021-11-29 22:56:29.331000+00:00,-0.2227783203125,2021-11-29 22:56:29.331000+00:00,-0.18310546875,2021-11-29 22:56:29.331000+00:00,1.446533203125,2021-11-29 22:56:29.331000+00:00,0.9246826171875,2021-11-29 22:56:29.331000+00:00,0.03662109375,2021-11-29 22:56:29.331000+00:00,0.091552734375,2021-11-29 22:56:29.331000+00:00,0.2288818359375,2021-11-29 22:56:29.331000+00:00,1.092529296875,2021-11-29 22:56:29.331000+00:00,0.1953125,2021-11-29 22:56:29.331000+00:00,0.9124755859375,2021-11-29 22:56:29.331000+00:00,1.055908203125,2021-11-29 22:56:29.331000+00:00,0.0396728515625,2021-11-29 22:56:29.331000+00:00,0.1708984375,2021-11-29 22:56:29.331000+00:00,0.6744384765625,2021-11-29 22:56:29.331000+00:00,0.0396728515625,2021-11-29 22:56:29.331000+00:00,0.15869140625,2021-11-29 22:56:29.331000+00:00,0.0274658203125,2021-11-29 22:56:29.331000+00:00,0.6103515625,2021-11-29 22:56:29.331000+00:00,0.7171630859375,2021-11-29 22:56:29.331000+00:00,-0.0274658203125,2021-11-29 22:56:29.331000+00:00,0.0701904296875,2021-11-29 22:56:29.331000+00:00,0.2685546875,2021-11-29 22:56:29.331000+00:00,0.5859375,2021-11-29 22:56:29.331000+00:00,0.2166748046875,2021-11-29 22:56:29.331000+00:00,0.225830078125,2021-11-29 22:56:29.331000+00:00,0.2410888671875,2021-11-29 22:56:29.331000+00:00,0.201416015625,2021-11-29 22:56:29.331000+00:00,25.10402018299805,2021-11-29 22:56:29.331000+00:00,24.221824426838563,2021-11-29 22:56:29.331000+00:00,-32.19999694824219,2021-11-29 22:56:29.331000+00:00
