idx,L:RFQPAH,L:RFQPAH Timestamp,L:D7TOR,L:D7TOR Timestamp,L:TO3IN,L:TO3IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:V5QSET,L:V5QSET Timestamp
22,168.511962890625,2021-11-30 22:48:07.188000+00:00,24.07601961463788,2021-11-30 22:48:07.188000+00:00,25.035233071327514,2021-11-30 22:48:07.188000+00:00,24.517969032570555,2021-11-30 22:48:07.188000+00:00,13.90380859375,2021-11-30 22:48:07.188000+00:00,0.262451171875,2021-11-30 22:48:07.188000+00:00,0.3173828125,2021-11-30 22:48:07.188000+00:00,0.006103515625,2021-11-30 22:48:07.188000+00:00,0.0213623046875,2021-11-30 22:48:07.188000+00:00,2.667236328125,2021-11-30 22:48:07.188000+00:00,1.043701171875,2021-11-30 22:48:07.188000+00:00,-0.0335693359375,2021-11-30 22:48:07.188000+00:00,-0.0030517578125,2021-11-30 22:48:07.188000+00:00,0.6134033203125,2021-11-30 22:48:07.188000+00:00,1.263427734375,2021-11-30 22:48:07.188000+00:00,-0.1861572265625,2021-11-30 22:48:07.188000+00:00,0.9429931640625,2021-11-30 22:48:07.188000+00:00,1.141357421875,2021-11-30 22:48:07.188000+00:00,-0.2349853515625,2021-11-30 22:48:07.188000+00:00,0.0579833984375,2021-11-30 22:48:07.188000+00:00,0.3143310546875,2021-11-30 22:48:07.188000+00:00,0.006103515625,2021-11-30 22:48:07.188000+00:00,0.1678466796875,2021-11-30 22:48:07.188000+00:00,-0.152587890625,2021-11-30 22:48:07.188000+00:00,0.4119873046875,2021-11-30 22:48:07.188000+00:00,0.4547119140625,2021-11-30 22:48:07.188000+00:00,0.164794921875,2021-11-30 22:48:07.188000+00:00,0.08544921875,2021-11-30 22:48:07.188000+00:00,0.0701904296875,2021-11-30 22:48:07.188000+00:00,0.848388671875,2021-11-30 22:48:07.188000+00:00,0.30517578125,2021-11-30 22:48:07.188000+00:00,0.408935546875,2021-11-30 22:48:07.188000+00:00,-0.274658203125,2021-11-30 22:48:07.188000+00:00,-0.06103515625,2021-11-30 22:48:07.188000+00:00,229.0283203125,2021-11-30 22:48:07.188000+00:00,26.424932847824707,2021-11-30 22:48:07.188000+00:00,-32.049983978271484,2021-11-30 22:48:07.189000+00:00
23,168.511962890625,2021-11-30 22:48:07.255000+00:00,23.826936393795044,2021-11-30 22:48:07.255000+00:00,24.72405328043701,2021-11-30 22:48:07.255000+00:00,24.2923152980484,2021-11-30 22:48:07.255000+00:00,13.41552734375,2021-11-30 22:48:07.255000+00:00,0.201416015625,2021-11-30 22:48:07.255000+00:00,0.457763671875,2021-11-30 22:48:07.255000+00:00,0.06103515625,2021-11-30 22:48:07.255000+00:00,0.0,2021-11-30 22:48:07.255000+00:00,2.789306640625,2021-11-30 22:48:07.255000+00:00,1.123046875,2021-11-30 22:48:07.255000+00:00,-0.079345703125,2021-11-30 22:48:07.255000+00:00,0.5218505859375,2021-11-30 22:48:07.255000+00:00,0.6927490234375,2021-11-30 22:48:07.255000+00:00,1.116943359375,2021-11-30 22:48:07.255000+00:00,0.1190185546875,2021-11-30 22:48:07.255000+00:00,0.9765625,2021-11-30 22:48:07.255000+00:00,0.970458984375,2021-11-30 22:48:07.255000+00:00,-0.0762939453125,2021-11-30 22:48:07.255000+00:00,0.25634765625,2021-11-30 22:48:07.255000+00:00,0.42724609375,2021-11-30 22:48:07.255000+00:00,0.0244140625,2021-11-30 22:48:07.255000+00:00,0.1007080078125,2021-11-30 22:48:07.255000+00:00,-0.054931640625,2021-11-30 22:48:07.255000+00:00,0.45166015625,2021-11-30 22:48:07.255000+00:00,0.3692626953125,2021-11-30 22:48:07.255000+00:00,-0.1068115234375,2021-11-30 22:48:07.255000+00:00,0.0274658203125,2021-11-30 22:48:07.255000+00:00,-0.20751953125,2021-11-30 22:48:07.255000+00:00,0.5615234375,2021-11-30 22:48:07.255000+00:00,0.0396728515625,2021-11-30 22:48:07.255000+00:00,0.4302978515625,2021-11-30 22:48:07.255000+00:00,-0.2288818359375,2021-11-30 22:48:07.255000+00:00,-0.079345703125,2021-11-30 22:48:07.255000+00:00,229.04052734375,2021-11-30 22:48:07.255000+00:00,26.05982690271423,2021-11-30 22:48:07.255000+00:00,-32.09998321533203,2021-11-30 22:48:07.256000+00:00
24,168.511962890625,2021-11-30 22:48:07.322000+00:00,24.00007960828336,2021-11-30 22:48:07.322000+00:00,25.00247730386536,2021-11-30 22:48:07.322000+00:00,24.44889135873724,2021-11-30 22:48:07.322000+00:00,15.14892578125,2021-11-30 22:48:07.322000+00:00,0.3204345703125,2021-11-30 22:48:07.322000+00:00,0.3753662109375,2021-11-30 22:48:07.322000+00:00,0.15869140625,2021-11-30 22:48:07.322000+00:00,0.0,2021-11-30 22:48:07.322000+00:00,2.6458740234375,2021-11-30 22:48:07.322000+00:00,1.2969970703125,2021-11-30 22:48:07.322000+00:00,-0.1251220703125,2021-11-30 22:48:07.322000+00:00,0.3173828125,2021-11-30 22:48:07.322000+00:00,0.3173828125,2021-11-30 22:48:07.322000+00:00,0.8392333984375,2021-11-30 22:48:07.322000+00:00,-0.1007080078125,2021-11-30 22:48:07.322000+00:00,1.129150390625,2021-11-30 22:48:07.322000+00:00,1.092529296875,2021-11-30 22:48:07.322000+00:00,-0.091552734375,2021-11-30 22:48:07.322000+00:00,0.079345703125,2021-11-30 22:48:07.322000+00:00,1.043701171875,2021-11-30 22:48:07.322000+00:00,0.0732421875,2021-11-30 22:48:07.322000+00:00,0.1220703125,2021-11-30 22:48:07.322000+00:00,0.042724609375,2021-11-30 22:48:07.322000+00:00,0.3936767578125,2021-11-30 22:48:07.322000+00:00,0.8880615234375,2021-11-30 22:48:07.322000+00:00,0.067138671875,2021-11-30 22:48:07.322000+00:00,0.128173828125,2021-11-30 22:48:07.322000+00:00,-0.08544921875,2021-11-30 22:48:07.322000+00:00,0.738525390625,2021-11-30 22:48:07.322000+00:00,0.2899169921875,2021-11-30 22:48:07.322000+00:00,0.4180908203125,2021-11-30 22:48:07.322000+00:00,-0.15869140625,2021-11-30 22:48:07.322000+00:00,0.067138671875,2021-11-30 22:48:07.322000+00:00,229.1015625,2021-11-30 22:48:07.322000+00:00,26.39060664785705,2021-11-30 22:48:07.322000+00:00,-32.14998245239258,2021-11-30 22:48:07.322000+00:00
25,168.511962890625,2021-11-30 22:48:07.388000+00:00,24.291689232684725,2021-11-30 22:48:07.388000+00:00,25.33003497848694,2021-11-30 22:48:07.388000+00:00,24.77125383662604,2021-11-30 22:48:07.388000+00:00,17.46826171875,2021-11-30 22:48:07.388000+00:00,0.2716064453125,2021-11-30 22:48:07.388000+00:00,0.30517578125,2021-11-30 22:48:07.388000+00:00,0.2410888671875,2021-11-30 22:48:07.388000+00:00,-0.0091552734375,2021-11-30 22:48:07.388000+00:00,2.7496337890625,2021-11-30 22:48:07.388000+00:00,1.263427734375,2021-11-30 22:48:07.388000+00:00,-0.0732421875,2021-11-30 22:48:07.388000+00:00,0.103759765625,2021-11-30 22:48:07.388000+00:00,0.7232666015625,2021-11-30 22:48:07.388000+00:00,1.336669921875,2021-11-30 22:48:07.388000+00:00,0.1495361328125,2021-11-30 22:48:07.388000+00:00,1.513671875,2021-11-30 22:48:07.388000+00:00,1.275634765625,2021-11-30 22:48:07.388000+00:00,0.08544921875,2021-11-30 22:48:07.388000+00:00,0.1220703125,2021-11-30 22:48:07.388000+00:00,0.9063720703125,2021-11-30 22:48:07.388000+00:00,-0.1007080078125,2021-11-30 22:48:07.388000+00:00,0.213623046875,2021-11-30 22:48:07.388000+00:00,-0.0579833984375,2021-11-30 22:48:07.388000+00:00,0.5523681640625,2021-11-30 22:48:07.388000+00:00,1.0284423828125,2021-11-30 22:48:07.388000+00:00,-0.0396728515625,2021-11-30 22:48:07.388000+00:00,0.0946044921875,2021-11-30 22:48:07.388000+00:00,-0.0335693359375,2021-11-30 22:48:07.388000+00:00,0.7720947265625,2021-11-30 22:48:07.388000+00:00,0.152587890625,2021-11-30 22:48:07.388000+00:00,0.47607421875,2021-11-30 22:48:07.388000+00:00,-0.08544921875,2021-11-30 22:48:07.388000+00:00,-0.0396728515625,2021-11-30 22:48:07.388000+00:00,229.00390625,2021-11-30 22:48:07.388000+00:00,26.60592553856323,2021-11-30 22:48:07.388000+00:00,-32.199981689453125,2021-11-30 22:48:07.389000+00:00
26,168.511962890625,2021-11-30 22:48:07.455000+00:00,23.884650798624484,2021-11-30 22:48:07.455000+00:00,25.03850864807373,2021-11-30 22:48:07.455000+00:00,24.47345230943353,2021-11-30 22:48:07.455000+00:00,14.129638671875,2021-11-30 22:48:07.455000+00:00,0.408935546875,2021-11-30 22:48:07.455000+00:00,0.45166015625,2021-11-30 22:48:07.455000+00:00,0.0701904296875,2021-11-30 22:48:07.455000+00:00,0.115966796875,2021-11-30 22:48:07.455000+00:00,2.5390625,2021-11-30 22:48:07.455000+00:00,1.26953125,2021-11-30 22:48:07.455000+00:00,-0.042724609375,2021-11-30 22:48:07.455000+00:00,0.1495361328125,2021-11-30 22:48:07.455000+00:00,0.787353515625,2021-11-30 22:48:07.455000+00:00,0.762939453125,2021-11-30 22:48:07.455000+00:00,0.006103515625,2021-11-30 22:48:07.455000+00:00,1.312255859375,2021-11-30 22:48:07.455000+00:00,0.9033203125,2021-11-30 22:48:07.455000+00:00,0.09765625,2021-11-30 22:48:07.455000+00:00,0.2166748046875,2021-11-30 22:48:07.455000+00:00,0.7354736328125,2021-11-30 22:48:07.455000+00:00,-0.042724609375,2021-11-30 22:48:07.455000+00:00,-0.042724609375,2021-11-30 22:48:07.455000+00:00,-0.0457763671875,2021-11-30 22:48:07.455000+00:00,0.3997802734375,2021-11-30 22:48:07.455000+00:00,0.6988525390625,2021-11-30 22:48:07.455000+00:00,-0.433349609375,2021-11-30 22:48:07.455000+00:00,0.0152587890625,2021-11-30 22:48:07.455000+00:00,-0.01220703125,2021-11-30 22:48:07.455000+00:00,0.799560546875,2021-11-30 22:48:07.455000+00:00,0.2166748046875,2021-11-30 22:48:07.455000+00:00,0.286865234375,2021-11-30 22:48:07.455000+00:00,-0.2288818359375,2021-11-30 22:48:07.455000+00:00,-0.0457763671875,2021-11-30 22:48:07.455000+00:00,229.0771484375,2021-11-30 22:48:07.455000+00:00,26.30323086612121,2021-11-30 22:48:07.455000+00:00,-32.24998092651367,2021-11-30 22:48:07.456000+00:00
27,168.511962890625,2021-11-30 22:48:07.522000+00:00,24.28561403217636,2021-11-30 22:48:07.522000+00:00,25.323483824994508,2021-11-30 22:48:07.522000+00:00,24.778929133718627,2021-11-30 22:48:07.522000+00:00,15.27099609375,2021-11-30 22:48:07.522000+00:00,0.323486328125,2021-11-30 22:48:07.522000+00:00,0.3814697265625,2021-11-30 22:48:07.522000+00:00,0.03662109375,2021-11-30 22:48:07.522000+00:00,-0.030517578125,2021-11-30 22:48:07.522000+00:00,2.667236328125,2021-11-30 22:48:07.522000+00:00,1.2420654296875,2021-11-30 22:48:07.522000+00:00,-0.0762939453125,2021-11-30 22:48:07.522000+00:00,0.13427734375,2021-11-30 22:48:07.522000+00:00,0.445556640625,2021-11-30 22:48:07.522000+00:00,0.6988525390625,2021-11-30 22:48:07.522000+00:00,0.1068115234375,2021-11-30 22:48:07.522000+00:00,1.318359375,2021-11-30 22:48:07.522000+00:00,1.2115478515625,2021-11-30 22:48:07.522000+00:00,-0.1129150390625,2021-11-30 22:48:07.522000+00:00,0.0,2021-11-30 22:48:07.522000+00:00,0.8514404296875,2021-11-30 22:48:07.522000+00:00,-0.2044677734375,2021-11-30 22:48:07.522000+00:00,-0.042724609375,2021-11-30 22:48:07.522000+00:00,-0.01220703125,2021-11-30 22:48:07.522000+00:00,0.4058837890625,2021-11-30 22:48:07.522000+00:00,0.7080078125,2021-11-30 22:48:07.522000+00:00,0.067138671875,2021-11-30 22:48:07.522000+00:00,0.2532958984375,2021-11-30 22:48:07.522000+00:00,0.048828125,2021-11-30 22:48:07.522000+00:00,0.8209228515625,2021-11-30 22:48:07.522000+00:00,0.32958984375,2021-11-30 22:48:07.522000+00:00,0.3662109375,2021-11-30 22:48:07.522000+00:00,-0.25634765625,2021-11-30 22:48:07.522000+00:00,-0.042724609375,2021-11-30 22:48:07.522000+00:00,228.82080078125,2021-11-30 22:48:07.522000+00:00,26.665216247598263,2021-11-30 22:48:07.522000+00:00,-32.29998016357422,2021-11-30 22:48:07.522000+00:00
28,168.511962890625,2021-11-30 22:48:07.589000+00:00,24.17322282277167,2021-11-30 22:48:07.589000+00:00,25.162980564429933,2021-11-30 22:48:07.589000+00:00,24.61160765710016,2021-11-30 22:48:07.589000+00:00,15.68603515625,2021-11-30 22:48:07.589000+00:00,0.3387451171875,2021-11-30 22:48:07.589000+00:00,0.4302978515625,2021-11-30 22:48:07.589000+00:00,0.1190185546875,2021-11-30 22:48:07.589000+00:00,0.1373291015625,2021-11-30 22:48:07.589000+00:00,2.4993896484375,2021-11-30 22:48:07.589000+00:00,1.116943359375,2021-11-30 22:48:07.589000+00:00,-0.1190185546875,2021-11-30 22:48:07.589000+00:00,0.537109375,2021-11-30 22:48:07.589000+00:00,0.5645751953125,2021-11-30 22:48:07.589000+00:00,0.5615234375,2021-11-30 22:48:07.589000+00:00,0.06103515625,2021-11-30 22:48:07.589000+00:00,1.46484375,2021-11-30 22:48:07.589000+00:00,1.239013671875,2021-11-30 22:48:07.589000+00:00,-0.030517578125,2021-11-30 22:48:07.589000+00:00,0.23193359375,2021-11-30 22:48:07.589000+00:00,0.9124755859375,2021-11-30 22:48:07.589000+00:00,-0.1617431640625,2021-11-30 22:48:07.589000+00:00,0.225830078125,2021-11-30 22:48:07.589000+00:00,0.0274658203125,2021-11-30 22:48:07.589000+00:00,0.445556640625,2021-11-30 22:48:07.589000+00:00,0.933837890625,2021-11-30 22:48:07.589000+00:00,0.048828125,2021-11-30 22:48:07.589000+00:00,0.0640869140625,2021-11-30 22:48:07.589000+00:00,0.0,2021-11-30 22:48:07.589000+00:00,0.67138671875,2021-11-30 22:48:07.589000+00:00,0.3997802734375,2021-11-30 22:48:07.589000+00:00,0.341796875,2021-11-30 22:48:07.589000+00:00,-0.164794921875,2021-11-30 22:48:07.589000+00:00,0.0762939453125,2021-11-30 22:48:07.589000+00:00,229.00390625,2021-11-30 22:48:07.589000+00:00,26.421812284191283,2021-11-30 22:48:07.589000+00:00,-32.349979400634766,2021-11-30 22:48:07.589000+00:00
29,168.511962890625,2021-11-30 22:48:07.655000+00:00,24.41015564259778,2021-11-30 22:48:07.655000+00:00,25.4250267041272,2021-11-30 22:48:07.655000+00:00,24.858752223481567,2021-11-30 22:48:07.655000+00:00,16.064453125,2021-11-30 22:48:07.655000+00:00,0.4119873046875,2021-11-30 22:48:07.655000+00:00,0.3265380859375,2021-11-30 22:48:07.655000+00:00,0.1129150390625,2021-11-30 22:48:07.655000+00:00,0.048828125,2021-11-30 22:48:07.655000+00:00,2.4749755859375,2021-11-30 22:48:07.655000+00:00,1.0772705078125,2021-11-30 22:48:07.655000+00:00,-0.03662109375,2021-11-30 22:48:07.655000+00:00,0.1007080078125,2021-11-30 22:48:07.655000+00:00,0.4058837890625,2021-11-30 22:48:07.655000+00:00,1.01318359375,2021-11-30 22:48:07.655000+00:00,0.0732421875,2021-11-30 22:48:07.655000+00:00,1.7608642578125,2021-11-30 22:48:07.655000+00:00,1.190185546875,2021-11-30 22:48:07.655000+00:00,-0.2716064453125,2021-11-30 22:48:07.655000+00:00,0.25634765625,2021-11-30 22:48:07.655000+00:00,1.251220703125,2021-11-30 22:48:07.655000+00:00,-0.0701904296875,2021-11-30 22:48:07.655000+00:00,-0.006103515625,2021-11-30 22:48:07.655000+00:00,0.030517578125,2021-11-30 22:48:07.655000+00:00,0.323486328125,2021-11-30 22:48:07.655000+00:00,0.811767578125,2021-11-30 22:48:07.655000+00:00,0.0030517578125,2021-11-30 22:48:07.655000+00:00,0.238037109375,2021-11-30 22:48:07.655000+00:00,-0.0213623046875,2021-11-30 22:48:07.655000+00:00,0.8331298828125,2021-11-30 22:48:07.655000+00:00,0.384521484375,2021-11-30 22:48:07.655000+00:00,0.3387451171875,2021-11-30 22:48:07.655000+00:00,-0.1708984375,2021-11-30 22:48:07.655000+00:00,0.0030517578125,2021-11-30 22:48:07.655000+00:00,229.0283203125,2021-11-30 22:48:07.655000+00:00,26.72762752026672,2021-11-30 22:48:07.655000+00:00,-32.39997863769531,2021-11-30 22:48:07.656000+00:00
30,168.511962890625,2021-11-30 22:48:07.722000+00:00,24.19752362480512,2021-11-30 22:48:07.722000+00:00,25.20228748538452,2021-11-30 22:48:07.722000+00:00,24.66379967732977,2021-11-30 22:48:07.722000+00:00,14.117431640625,2021-11-30 22:48:07.722000+00:00,0.164794921875,2021-11-30 22:48:07.722000+00:00,0.189208984375,2021-11-30 22:48:07.722000+00:00,0.1678466796875,2021-11-30 22:48:07.722000+00:00,0.06103515625,2021-11-30 22:48:07.722000+00:00,2.117919921875,2021-11-30 22:48:07.722000+00:00,1.1260986328125,2021-11-30 22:48:07.722000+00:00,-0.0396728515625,2021-11-30 22:48:07.722000+00:00,0.0946044921875,2021-11-30 22:48:07.722000+00:00,0.390625,2021-11-30 22:48:07.722000+00:00,0.2471923828125,2021-11-30 22:48:07.722000+00:00,-0.0396728515625,2021-11-30 22:48:07.722000+00:00,1.5472412109375,2021-11-30 22:48:07.722000+00:00,1.1810302734375,2021-11-30 22:48:07.722000+00:00,-0.1495361328125,2021-11-30 22:48:07.722000+00:00,0.286865234375,2021-11-30 22:48:07.722000+00:00,1.2359619140625,2021-11-30 22:48:07.722000+00:00,-0.0152587890625,2021-11-30 22:48:07.722000+00:00,0.09765625,2021-11-30 22:48:07.722000+00:00,-0.146484375,2021-11-30 22:48:07.722000+00:00,0.616455078125,2021-11-30 22:48:07.722000+00:00,0.9124755859375,2021-11-30 22:48:07.722000+00:00,0.018310546875,2021-11-30 22:48:07.722000+00:00,0.0244140625,2021-11-30 22:48:07.722000+00:00,0.2349853515625,2021-11-30 22:48:07.722000+00:00,0.9002685546875,2021-11-30 22:48:07.722000+00:00,0.262451171875,2021-11-30 22:48:07.722000+00:00,0.421142578125,2021-11-30 22:48:07.722000+00:00,-0.10986328125,2021-11-30 22:48:07.722000+00:00,-0.0579833984375,2021-11-30 22:48:07.722000+00:00,229.0283203125,2021-11-30 22:48:07.722000+00:00,26.477982429592892,2021-11-30 22:48:07.722000+00:00,-32.44997787475586,2021-11-30 22:48:07.722000+00:00
31,168.511962890625,2021-11-30 22:48:07.789000+00:00,24.10639561717969,2021-11-30 22:48:07.789000+00:00,25.07126441553589,2021-11-30 22:48:07.789000+00:00,24.53331962675573,2021-11-30 22:48:07.789000+00:00,15.179443359375,2021-11-30 22:48:07.789000+00:00,0.5462646484375,2021-11-30 22:48:07.789000+00:00,0.311279296875,2021-11-30 22:48:07.789000+00:00,-0.091552734375,2021-11-30 22:48:07.789000+00:00,0.054931640625,2021-11-30 22:48:07.789000+00:00,2.459716796875,2021-11-30 22:48:07.789000+00:00,0.8056640625,2021-11-30 22:48:07.789000+00:00,0.0,2021-11-30 22:48:07.789000+00:00,0.311279296875,2021-11-30 22:48:07.789000+00:00,0.3753662109375,2021-11-30 22:48:07.789000+00:00,0.2197265625,2021-11-30 22:48:07.789000+00:00,0.09765625,2021-11-30 22:48:07.789000+00:00,1.5533447265625,2021-11-30 22:48:07.789000+00:00,1.220703125,2021-11-30 22:48:07.789000+00:00,-0.042724609375,2021-11-30 22:48:07.789000+00:00,0.396728515625,2021-11-30 22:48:07.789000+00:00,1.5716552734375,2021-11-30 22:48:07.789000+00:00,-0.0762939453125,2021-11-30 22:48:07.789000+00:00,0.054931640625,2021-11-30 22:48:07.789000+00:00,-0.048828125,2021-11-30 22:48:07.789000+00:00,0.677490234375,2021-11-30 22:48:07.789000+00:00,1.1444091796875,2021-11-30 22:48:07.789000+00:00,0.0396728515625,2021-11-30 22:48:07.789000+00:00,-0.0213623046875,2021-11-30 22:48:07.789000+00:00,0.0946044921875,2021-11-30 22:48:07.789000+00:00,0.5706787109375,2021-11-30 22:48:07.789000+00:00,0.2197265625,2021-11-30 22:48:07.789000+00:00,0.140380859375,2021-11-30 22:48:07.789000+00:00,-0.0823974609375,2021-11-30 22:48:07.789000+00:00,0.0579833984375,2021-11-30 22:48:07.789000+00:00,229.0771484375,2021-11-30 22:48:07.789000+00:00,26.37188326605652,2021-11-30 22:48:07.789000+00:00,-32.499977111816406,2021-11-30 22:48:07.789000+00:00
32,168.511962890625,2021-11-30 22:48:07.855000+00:00,24.26738843065128,2021-11-30 22:48:07.855000+00:00,25.333310555233155,2021-11-30 22:48:07.855000+00:00,24.68989568744458,2021-11-30 22:48:07.855000+00:00,15.66162109375,2021-11-30 22:48:07.855000+00:00,0.250244140625,2021-11-30 22:48:07.855000+00:00,0.3692626953125,2021-11-30 22:48:07.855000+00:00,0.01220703125,2021-11-30 22:48:07.855000+00:00,0.0152587890625,2021-11-30 22:48:07.855000+00:00,2.093505859375,2021-11-30 22:48:07.855000+00:00,1.0406494140625,2021-11-30 22:48:07.855000+00:00,-0.0762939453125,2021-11-30 22:48:07.855000+00:00,0.177001953125,2021-11-30 22:48:07.855000+00:00,0.2227783203125,2021-11-30 22:48:07.855000+00:00,0.0244140625,2021-11-30 22:48:07.855000+00:00,-0.0152587890625,2021-11-30 22:48:07.855000+00:00,1.9744873046875,2021-11-30 22:48:07.855000+00:00,1.3885498046875,2021-11-30 22:48:07.855000+00:00,-0.0762939453125,2021-11-30 22:48:07.855000+00:00,0.2716064453125,2021-11-30 22:48:07.855000+00:00,1.66015625,2021-11-30 22:48:07.855000+00:00,-0.0152587890625,2021-11-30 22:48:07.855000+00:00,0.18310546875,2021-11-30 22:48:07.855000+00:00,-0.0030517578125,2021-11-30 22:48:07.855000+00:00,0.6195068359375,2021-11-30 22:48:07.855000+00:00,1.1871337890625,2021-11-30 22:48:07.855000+00:00,0.0335693359375,2021-11-30 22:48:07.855000+00:00,0.250244140625,2021-11-30 22:48:07.855000+00:00,0.01220703125,2021-11-30 22:48:07.855000+00:00,0.81787109375,2021-11-30 22:48:07.855000+00:00,0.347900390625,2021-11-30 22:48:07.855000+00:00,0.3509521484375,2021-11-30 22:48:07.855000+00:00,-0.1434326171875,2021-11-30 22:48:07.855000+00:00,0.0518798828125,2021-11-30 22:48:07.855000+00:00,229.04052734375,2021-11-30 22:48:07.855000+00:00,26.477982429592892,2021-11-30 22:48:07.855000+00:00,-32.54997634887695,2021-11-30 22:48:07.856000+00:00
33,168.511962890625,2021-11-30 22:48:07.922000+00:00,24.221824426838563,2021-11-30 22:48:07.922000+00:00,25.244869983085326,2021-11-30 22:48:07.922000+00:00,24.66379967732977,2021-11-30 22:48:07.922000+00:00,13.037109375,2021-11-30 22:48:07.922000+00:00,-0.079345703125,2021-11-30 22:48:07.922000+00:00,0.0885009765625,2021-11-30 22:48:07.922000+00:00,0.0518798828125,2021-11-30 22:48:07.922000+00:00,-0.03662109375,2021-11-30 22:48:07.922000+00:00,2.3406982421875,2021-11-30 22:48:07.922000+00:00,0.9765625,2021-11-30 22:48:07.922000+00:00,-0.0640869140625,2021-11-30 22:48:07.922000+00:00,0.1953125,2021-11-30 22:48:07.922000+00:00,0.3143310546875,2021-11-30 22:48:07.922000+00:00,0.3662109375,2021-11-30 22:48:07.922000+00:00,-0.0335693359375,2021-11-30 22:48:07.922000+00:00,1.690673828125,2021-11-30 22:48:07.922000+00:00,1.1749267578125,2021-11-30 22:48:07.922000+00:00,-0.189208984375,2021-11-30 22:48:07.922000+00:00,0.244140625,2021-11-30 22:48:07.922000+00:00,1.57470703125,2021-11-30 22:48:07.922000+00:00,-0.0091552734375,2021-11-30 22:48:07.922000+00:00,0.140380859375,2021-11-30 22:48:07.922000+00:00,-0.1007080078125,2021-11-30 22:48:07.922000+00:00,0.054931640625,2021-11-30 22:48:07.922000+00:00,0.9368896484375,2021-11-30 22:48:07.922000+00:00,-0.323486328125,2021-11-30 22:48:07.922000+00:00,-0.0030517578125,2021-11-30 22:48:07.922000+00:00,0.1373291015625,2021-11-30 22:48:07.922000+00:00,0.8056640625,2021-11-30 22:48:07.922000+00:00,0.4150390625,2021-11-30 22:48:07.922000+00:00,0.3509521484375,2021-11-30 22:48:07.922000+00:00,-0.15869140625,2021-11-30 22:48:07.922000+00:00,0.10986328125,2021-11-30 22:48:07.922000+00:00,229.052734375,2021-11-30 22:48:07.922000+00:00,26.49358524776001,2021-11-30 22:48:07.922000+00:00,-32.5999755859375,2021-11-30 22:48:07.922000+00:00
