idx,L:RFQPAH,L:RFQPAH Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO3IN,L:TO3IN Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:D7TOR,L:D7TOR Timestamp,L:V5QSET,L:V5QSET Timestamp
22,176.8310546875,2021-12-20 22:20:48.431000+00:00,229.99267578125,2021-12-20 22:20:48.431000+00:00,26.33131593882202,2021-12-20 22:20:48.431000+00:00,25.169531717922364,2021-12-20 22:20:48.431000+00:00,9.2529296875,2021-12-20 22:20:48.431000+00:00,0.2685546875,2021-12-20 22:20:48.431000+00:00,0.1678466796875,2021-12-20 22:20:48.431000+00:00,0.1983642578125,2021-12-20 22:20:48.431000+00:00,-0.244140625,2021-12-20 22:20:48.431000+00:00,1.2237548828125,2021-12-20 22:20:48.431000+00:00,0.7415771484375,2021-12-20 22:20:48.431000+00:00,0.0244140625,2021-12-20 22:20:48.431000+00:00,0.35400390625,2021-12-20 22:20:48.431000+00:00,0.482177734375,2021-12-20 22:20:48.431000+00:00,0.3692626953125,2021-12-20 22:20:48.431000+00:00,0.0213623046875,2021-12-20 22:20:48.431000+00:00,0.604248046875,2021-12-20 22:20:48.431000+00:00,0.5157470703125,2021-12-20 22:20:48.431000+00:00,0.1495361328125,2021-12-20 22:20:48.431000+00:00,0.06103515625,2021-12-20 22:20:48.431000+00:00,0.3997802734375,2021-12-20 22:20:48.431000+00:00,0.4730224609375,2021-12-20 22:20:48.431000+00:00,0.1190185546875,2021-12-20 22:20:48.431000+00:00,-0.048828125,2021-12-20 22:20:48.431000+00:00,0.3082275390625,2021-12-20 22:20:48.431000+00:00,0.238037109375,2021-12-20 22:20:48.431000+00:00,-0.006103515625,2021-12-20 22:20:48.431000+00:00,0.03662109375,2021-12-20 22:20:48.431000+00:00,0.152587890625,2021-12-20 22:20:48.431000+00:00,0.830078125,2021-12-20 22:20:48.431000+00:00,0.152587890625,2021-12-20 22:20:48.431000+00:00,0.311279296875,2021-12-20 22:20:48.431000+00:00,0.0823974609375,2021-12-20 22:20:48.431000+00:00,0.1953125,2021-12-20 22:20:48.431000+00:00,24.654589320818665,2021-12-20 22:20:48.431000+00:00,24.27042603090546,2021-12-20 22:20:48.431000+00:00,-31.96998405456543,2021-12-20 22:20:48.432000+00:00
23,176.8310546875,2021-12-20 22:20:48.498000+00:00,229.96826171875,2021-12-20 22:20:48.498000+00:00,26.28450748432068,2021-12-20 22:20:48.498000+00:00,25.05488653180481,2021-12-20 22:20:48.498000+00:00,8.013916015625,2021-12-20 22:20:48.498000+00:00,0.2838134765625,2021-12-20 22:20:48.498000+00:00,0.2349853515625,2021-12-20 22:20:48.498000+00:00,0.1861572265625,2021-12-20 22:20:48.498000+00:00,-0.0457763671875,2021-12-20 22:20:48.498000+00:00,1.171875,2021-12-20 22:20:48.498000+00:00,0.750732421875,2021-12-20 22:20:48.498000+00:00,0.01220703125,2021-12-20 22:20:48.498000+00:00,0.1983642578125,2021-12-20 22:20:48.498000+00:00,0.2777099609375,2021-12-20 22:20:48.498000+00:00,0.2471923828125,2021-12-20 22:20:48.498000+00:00,-0.06103515625,2021-12-20 22:20:48.498000+00:00,0.5828857421875,2021-12-20 22:20:48.498000+00:00,0.6134033203125,2021-12-20 22:20:48.498000+00:00,0.152587890625,2021-12-20 22:20:48.498000+00:00,-0.0274658203125,2021-12-20 22:20:48.498000+00:00,0.3387451171875,2021-12-20 22:20:48.498000+00:00,0.1129150390625,2021-12-20 22:20:48.498000+00:00,0.08544921875,2021-12-20 22:20:48.498000+00:00,0.0274658203125,2021-12-20 22:20:48.498000+00:00,0.0,2021-12-20 22:20:48.498000+00:00,0.2227783203125,2021-12-20 22:20:48.498000+00:00,-0.1800537109375,2021-12-20 22:20:48.498000+00:00,0.2838134765625,2021-12-20 22:20:48.498000+00:00,0.0091552734375,2021-12-20 22:20:48.498000+00:00,0.8544921875,2021-12-20 22:20:48.498000+00:00,0.0457763671875,2021-12-20 22:20:48.498000+00:00,0.262451171875,2021-12-20 22:20:48.498000+00:00,0.042724609375,2021-12-20 22:20:48.498000+00:00,0.103759765625,2021-12-20 22:20:48.498000+00:00,24.57630129047424,2021-12-20 22:20:48.498000+00:00,24.18841082404257,2021-12-20 22:20:48.498000+00:00,-32.01998519897461,2021-12-20 22:20:48.499000+00:00
24,176.8310546875,2021-12-20 22:20:48.565000+00:00,229.931640625,2021-12-20 22:20:48.565000+00:00,26.24081959345276,2021-12-20 22:20:48.565000+00:00,25.120398066729127,2021-12-20 22:20:48.565000+00:00,8.441162109375,2021-12-20 22:20:48.565000+00:00,0.25634765625,2021-12-20 22:20:48.565000+00:00,0.262451171875,2021-12-20 22:20:48.565000+00:00,0.1495361328125,2021-12-20 22:20:48.565000+00:00,-0.0030517578125,2021-12-20 22:20:48.565000+00:00,1.1444091796875,2021-12-20 22:20:48.565000+00:00,0.76904296875,2021-12-20 22:20:48.565000+00:00,0.079345703125,2021-12-20 22:20:48.565000+00:00,0.2044677734375,2021-12-20 22:20:48.565000+00:00,0.1708984375,2021-12-20 22:20:48.565000+00:00,0.042724609375,2021-12-20 22:20:48.565000+00:00,-0.1678466796875,2021-12-20 22:20:48.565000+00:00,0.57373046875,2021-12-20 22:20:48.565000+00:00,0.640869140625,2021-12-20 22:20:48.565000+00:00,0.1068115234375,2021-12-20 22:20:48.565000+00:00,0.152587890625,2021-12-20 22:20:48.565000+00:00,0.3753662109375,2021-12-20 22:20:48.565000+00:00,0.244140625,2021-12-20 22:20:48.565000+00:00,-0.054931640625,2021-12-20 22:20:48.565000+00:00,0.042724609375,2021-12-20 22:20:48.565000+00:00,0.0885009765625,2021-12-20 22:20:48.565000+00:00,0.2197265625,2021-12-20 22:20:48.565000+00:00,-0.079345703125,2021-12-20 22:20:48.565000+00:00,0.2593994140625,2021-12-20 22:20:48.565000+00:00,0.2532958984375,2021-12-20 22:20:48.565000+00:00,0.872802734375,2021-12-20 22:20:48.565000+00:00,0.006103515625,2021-12-20 22:20:48.565000+00:00,0.311279296875,2021-12-20 22:20:48.565000+00:00,0.030517578125,2021-12-20 22:20:48.565000+00:00,0.09765625,2021-12-20 22:20:48.565000+00:00,24.619282954192748,2021-12-20 22:20:48.565000+00:00,24.261313230142918,2021-12-20 22:20:48.565000+00:00,-32.06998443603516,2021-12-20 22:20:48.565000+00:00
25,176.8310546875,2021-12-20 22:20:48.632000+00:00,229.91943359375,2021-12-20 22:20:48.632000+00:00,26.26578410252014,2021-12-20 22:20:48.632000+00:00,25.084366722520752,2021-12-20 22:20:48.632000+00:00,9.375,2021-12-20 22:20:48.632000+00:00,0.28076171875,2021-12-20 22:20:48.632000+00:00,0.3387451171875,2021-12-20 22:20:48.632000+00:00,0.2197265625,2021-12-20 22:20:48.632000+00:00,-0.01220703125,2021-12-20 22:20:48.632000+00:00,1.190185546875,2021-12-20 22:20:48.632000+00:00,1.025390625,2021-12-20 22:20:48.632000+00:00,-0.103759765625,2021-12-20 22:20:48.632000+00:00,0.7293701171875,2021-12-20 22:20:48.632000+00:00,0.384521484375,2021-12-20 22:20:48.632000+00:00,0.2532958984375,2021-12-20 22:20:48.632000+00:00,-0.1617431640625,2021-12-20 22:20:48.632000+00:00,0.5950927734375,2021-12-20 22:20:48.632000+00:00,0.5035400390625,2021-12-20 22:20:48.632000+00:00,0.0732421875,2021-12-20 22:20:48.632000+00:00,0.091552734375,2021-12-20 22:20:48.632000+00:00,0.5828857421875,2021-12-20 22:20:48.632000+00:00,0.1739501953125,2021-12-20 22:20:48.632000+00:00,0.054931640625,2021-12-20 22:20:48.632000+00:00,-0.030517578125,2021-12-20 22:20:48.632000+00:00,0.030517578125,2021-12-20 22:20:48.632000+00:00,0.1708984375,2021-12-20 22:20:48.632000+00:00,-0.01220703125,2021-12-20 22:20:48.632000+00:00,0.2593994140625,2021-12-20 22:20:48.632000+00:00,0.1129150390625,2021-12-20 22:20:48.632000+00:00,0.579833984375,2021-12-20 22:20:48.632000+00:00,0.3143310546875,2021-12-20 22:20:48.632000+00:00,0.1983642578125,2021-12-20 22:20:48.632000+00:00,0.06103515625,2021-12-20 22:20:48.632000+00:00,0.262451171875,2021-12-20 22:20:48.632000+00:00,24.57630129047424,2021-12-20 22:20:48.632000+00:00,24.151959620992404,2021-12-20 22:20:48.632000+00:00,-32.1199836730957,2021-12-20 22:20:48.632000+00:00
26,176.8310546875,2021-12-20 22:20:48.698000+00:00,229.9560546875,2021-12-20 22:20:48.698000+00:00,26.5466348295282,2021-12-20 22:20:48.698000+00:00,25.388995359918823,2021-12-20 22:20:48.698000+00:00,9.8876953125,2021-12-20 22:20:48.698000+00:00,0.3570556640625,2021-12-20 22:20:48.698000+00:00,0.3143310546875,2021-12-20 22:20:48.698000+00:00,0.2105712890625,2021-12-20 22:20:48.698000+00:00,-0.29296875,2021-12-20 22:20:48.698000+00:00,0.921630859375,2021-12-20 22:20:48.698000+00:00,0.732421875,2021-12-20 22:20:48.698000+00:00,0.018310546875,2021-12-20 22:20:48.698000+00:00,0.3082275390625,2021-12-20 22:20:48.698000+00:00,0.3173828125,2021-12-20 22:20:48.698000+00:00,0.244140625,2021-12-20 22:20:48.698000+00:00,0.0335693359375,2021-12-20 22:20:48.698000+00:00,0.8453369140625,2021-12-20 22:20:48.698000+00:00,0.7720947265625,2021-12-20 22:20:48.698000+00:00,0.0518798828125,2021-12-20 22:20:48.698000+00:00,0.140380859375,2021-12-20 22:20:48.698000+00:00,0.5401611328125,2021-12-20 22:20:48.698000+00:00,-0.06103515625,2021-12-20 22:20:48.698000+00:00,0.0457763671875,2021-12-20 22:20:48.698000+00:00,-0.1373291015625,2021-12-20 22:20:48.698000+00:00,0.2166748046875,2021-12-20 22:20:48.698000+00:00,0.3021240234375,2021-12-20 22:20:48.698000+00:00,-0.13427734375,2021-12-20 22:20:48.698000+00:00,0.1953125,2021-12-20 22:20:48.698000+00:00,0.09765625,2021-12-20 22:20:48.698000+00:00,1.129150390625,2021-12-20 22:20:48.698000+00:00,0.079345703125,2021-12-20 22:20:48.698000+00:00,0.4180908203125,2021-12-20 22:20:48.698000+00:00,0.0701904296875,2021-12-20 22:20:48.698000+00:00,0.2349853515625,2021-12-20 22:20:48.698000+00:00,24.86642752057416,2021-12-20 22:20:48.698000+00:00,24.68050206521988,2021-12-20 22:20:48.698000+00:00,-32.16998291015625,2021-12-20 22:20:48.699000+00:00
27,176.8310546875,2021-12-20 22:20:48.765000+00:00,229.8828125,2021-12-20 22:20:48.765000+00:00,26.237699029819336,2021-12-20 22:20:48.765000+00:00,25.07781556902832,2021-12-20 22:20:48.765000+00:00,10.394287109375,2021-12-20 22:20:48.765000+00:00,0.10986328125,2021-12-20 22:20:48.765000+00:00,0.341796875,2021-12-20 22:20:48.765000+00:00,0.18310546875,2021-12-20 22:20:48.765000+00:00,-0.01220703125,2021-12-20 22:20:48.765000+00:00,0.9002685546875,2021-12-20 22:20:48.765000+00:00,0.7720947265625,2021-12-20 22:20:48.765000+00:00,-0.018310546875,2021-12-20 22:20:48.765000+00:00,0.67138671875,2021-12-20 22:20:48.765000+00:00,0.3509521484375,2021-12-20 22:20:48.765000+00:00,0.0701904296875,2021-12-20 22:20:48.765000+00:00,-0.2197265625,2021-12-20 22:20:48.765000+00:00,0.6439208984375,2021-12-20 22:20:48.765000+00:00,0.6744384765625,2021-12-20 22:20:48.765000+00:00,0.1800537109375,2021-12-20 22:20:48.765000+00:00,0.274658203125,2021-12-20 22:20:48.765000+00:00,0.6805419921875,2021-12-20 22:20:48.765000+00:00,0.23193359375,2021-12-20 22:20:48.765000+00:00,0.0762939453125,2021-12-20 22:20:48.765000+00:00,-0.0152587890625,2021-12-20 22:20:48.765000+00:00,0.0091552734375,2021-12-20 22:20:48.765000+00:00,0.4669189453125,2021-12-20 22:20:48.765000+00:00,0.0396728515625,2021-12-20 22:20:48.765000+00:00,0.3814697265625,2021-12-20 22:20:48.765000+00:00,0.225830078125,2021-12-20 22:20:48.765000+00:00,0.9613037109375,2021-12-20 22:20:48.765000+00:00,0.0762939453125,2021-12-20 22:20:48.765000+00:00,0.286865234375,2021-12-20 22:20:48.765000+00:00,0.0579833984375,2021-12-20 22:20:48.765000+00:00,0.201416015625,2021-12-20 22:20:48.765000+00:00,24.5809064687298,2021-12-20 22:20:48.765000+00:00,24.23701242810947,2021-12-20 22:20:48.765000+00:00,-32.2199821472168,2021-12-20 22:20:48.765000+00:00
28,176.8310546875,2021-12-20 22:20:48.832000+00:00,229.9560546875,2021-12-20 22:20:48.832000+00:00,26.384365520590208,2021-12-20 22:20:48.832000+00:00,25.123673643475342,2021-12-20 22:20:48.832000+00:00,9.393310546875,2021-12-20 22:20:48.832000+00:00,0.1739501953125,2021-12-20 22:20:48.832000+00:00,0.2960205078125,2021-12-20 22:20:48.832000+00:00,0.286865234375,2021-12-20 22:20:48.832000+00:00,-0.03662109375,2021-12-20 22:20:48.832000+00:00,1.0040283203125,2021-12-20 22:20:48.832000+00:00,0.7476806640625,2021-12-20 22:20:48.832000+00:00,0.0213623046875,2021-12-20 22:20:48.832000+00:00,0.3509521484375,2021-12-20 22:20:48.832000+00:00,0.29296875,2021-12-20 22:20:48.832000+00:00,0.018310546875,2021-12-20 22:20:48.832000+00:00,-0.0244140625,2021-12-20 22:20:48.832000+00:00,0.7080078125,2021-12-20 22:20:48.832000+00:00,0.6927490234375,2021-12-20 22:20:48.832000+00:00,0.054931640625,2021-12-20 22:20:48.832000+00:00,0.1251220703125,2021-12-20 22:20:48.832000+00:00,0.5218505859375,2021-12-20 22:20:48.832000+00:00,0.225830078125,2021-12-20 22:20:48.832000+00:00,0.0885009765625,2021-12-20 22:20:48.832000+00:00,-0.0762939453125,2021-12-20 22:20:48.832000+00:00,0.1190185546875,2021-12-20 22:20:48.832000+00:00,0.3387451171875,2021-12-20 22:20:48.832000+00:00,-0.08544921875,2021-12-20 22:20:48.832000+00:00,0.1922607421875,2021-12-20 22:20:48.832000+00:00,0.2960205078125,2021-12-20 22:20:48.832000+00:00,0.762939453125,2021-12-20 22:20:48.832000+00:00,0.1251220703125,2021-12-20 22:20:48.832000+00:00,0.1129150390625,2021-12-20 22:20:48.832000+00:00,0.0396728515625,2021-12-20 22:20:48.832000+00:00,0.177001953125,2021-12-20 22:20:48.832000+00:00,24.58551164698535,2021-12-20 22:20:48.832000+00:00,24.288651632430543,2021-12-20 22:20:48.832000+00:00,-32.269981384277344,2021-12-20 22:20:48.832000+00:00
29,176.8310546875,2021-12-20 22:20:48.898000+00:00,229.98046875,2021-12-20 22:20:48.898000+00:00,26.31259255702148,2021-12-20 22:20:48.898000+00:00,25.123673643475342,2021-12-20 22:20:48.898000+00:00,11.36474609375,2021-12-20 22:20:48.898000+00:00,0.3997802734375,2021-12-20 22:20:48.898000+00:00,0.25634765625,2021-12-20 22:20:48.898000+00:00,0.225830078125,2021-12-20 22:20:48.898000+00:00,0.152587890625,2021-12-20 22:20:48.898000+00:00,1.1932373046875,2021-12-20 22:20:48.898000+00:00,0.62255859375,2021-12-20 22:20:48.898000+00:00,0.006103515625,2021-12-20 22:20:48.898000+00:00,0.3173828125,2021-12-20 22:20:48.898000+00:00,0.1678466796875,2021-12-20 22:20:48.898000+00:00,0.3082275390625,2021-12-20 22:20:48.898000+00:00,-0.164794921875,2021-12-20 22:20:48.898000+00:00,0.860595703125,2021-12-20 22:20:48.898000+00:00,0.9063720703125,2021-12-20 22:20:48.898000+00:00,0.1678466796875,2021-12-20 22:20:48.898000+00:00,0.20751953125,2021-12-20 22:20:48.898000+00:00,0.8087158203125,2021-12-20 22:20:48.898000+00:00,0.1953125,2021-12-20 22:20:48.898000+00:00,0.0762939453125,2021-12-20 22:20:48.898000+00:00,0.08544921875,2021-12-20 22:20:48.898000+00:00,0.115966796875,2021-12-20 22:20:48.898000+00:00,0.3021240234375,2021-12-20 22:20:48.898000+00:00,-0.091552734375,2021-12-20 22:20:48.898000+00:00,0.4180908203125,2021-12-20 22:20:48.898000+00:00,0.1617431640625,2021-12-20 22:20:48.898000+00:00,1.0406494140625,2021-12-20 22:20:48.898000+00:00,0.164794921875,2021-12-20 22:20:48.898000+00:00,0.2777099609375,2021-12-20 22:20:48.898000+00:00,0.0579833984375,2021-12-20 22:20:48.898000+00:00,0.201416015625,2021-12-20 22:20:48.898000+00:00,24.51643397315204,2021-12-20 22:20:48.898000+00:00,24.12462121870477,2021-12-20 22:20:48.898000+00:00,-32.31998062133789,2021-12-20 22:20:48.899000+00:00
30,176.8310546875,2021-12-20 22:20:48.965000+00:00,229.9560546875,2021-12-20 22:20:48.965000+00:00,26.3281953751886,2021-12-20 22:20:48.965000+00:00,25.225216522608036,2021-12-20 22:20:48.965000+00:00,10.992431640625,2021-12-20 22:20:48.965000+00:00,0.3570556640625,2021-12-20 22:20:48.965000+00:00,0.274658203125,2021-12-20 22:20:48.965000+00:00,0.1983642578125,2021-12-20 22:20:48.965000+00:00,-0.0213623046875,2021-12-20 22:20:48.965000+00:00,0.9765625,2021-12-20 22:20:48.965000+00:00,0.8697509765625,2021-12-20 22:20:48.965000+00:00,-0.0396728515625,2021-12-20 22:20:48.965000+00:00,0.5157470703125,2021-12-20 22:20:48.965000+00:00,0.341796875,2021-12-20 22:20:48.965000+00:00,0.189208984375,2021-12-20 22:20:48.965000+00:00,-0.0946044921875,2021-12-20 22:20:48.965000+00:00,0.848388671875,2021-12-20 22:20:48.965000+00:00,1.07421875,2021-12-20 22:20:48.965000+00:00,0.103759765625,2021-12-20 22:20:48.965000+00:00,0.2044677734375,2021-12-20 22:20:48.965000+00:00,0.921630859375,2021-12-20 22:20:48.965000+00:00,0.18310546875,2021-12-20 22:20:48.965000+00:00,0.0518798828125,2021-12-20 22:20:48.965000+00:00,-0.0335693359375,2021-12-20 22:20:48.965000+00:00,0.177001953125,2021-12-20 22:20:48.965000+00:00,0.3753662109375,2021-12-20 22:20:48.965000+00:00,-0.09765625,2021-12-20 22:20:48.965000+00:00,0.2197265625,2021-12-20 22:20:48.965000+00:00,0.0030517578125,2021-12-20 22:20:48.965000+00:00,0.9490966796875,2021-12-20 22:20:48.965000+00:00,0.341796875,2021-12-20 22:20:48.965000+00:00,0.225830078125,2021-12-20 22:20:48.965000+00:00,0.115966796875,2021-12-20 22:20:48.965000+00:00,0.1190185546875,2021-12-20 22:20:48.965000+00:00,24.68836062802606,2021-12-20 22:20:48.965000+00:00,24.44964444590213,2021-12-20 22:20:48.965000+00:00,-32.36997985839844,2021-12-20 22:20:48.965000+00:00
31,176.8310546875,2021-12-20 22:20:49.032000+00:00,229.91943359375,2021-12-20 22:20:49.032000+00:00,26.343798193355717,2021-12-20 22:20:49.032000+00:00,25.244869983085326,2021-12-20 22:20:49.032000+00:00,12.3291015625,2021-12-20 22:20:49.032000+00:00,0.372314453125,2021-12-20 22:20:49.032000+00:00,0.2838134765625,2021-12-20 22:20:49.032000+00:00,0.2410888671875,2021-12-20 22:20:49.032000+00:00,0.0244140625,2021-12-20 22:20:49.032000+00:00,1.15966796875,2021-12-20 22:20:49.032000+00:00,0.8270263671875,2021-12-20 22:20:49.032000+00:00,0.1739501953125,2021-12-20 22:20:49.032000+00:00,0.59814453125,2021-12-20 22:20:49.032000+00:00,0.4302978515625,2021-12-20 22:20:49.032000+00:00,0.2838134765625,2021-12-20 22:20:49.032000+00:00,-0.03662109375,2021-12-20 22:20:49.032000+00:00,1.165771484375,2021-12-20 22:20:49.032000+00:00,0.86669921875,2021-12-20 22:20:49.032000+00:00,0.1800537109375,2021-12-20 22:20:49.032000+00:00,-0.0213623046875,2021-12-20 22:20:49.032000+00:00,1.031494140625,2021-12-20 22:20:49.032000+00:00,0.3662109375,2021-12-20 22:20:49.032000+00:00,0.03662109375,2021-12-20 22:20:49.032000+00:00,-0.018310546875,2021-12-20 22:20:49.032000+00:00,0.1800537109375,2021-12-20 22:20:49.032000+00:00,0.439453125,2021-12-20 22:20:49.032000+00:00,-0.0335693359375,2021-12-20 22:20:49.032000+00:00,0.20751953125,2021-12-20 22:20:49.032000+00:00,0.1190185546875,2021-12-20 22:20:49.032000+00:00,0.9857177734375,2021-12-20 22:20:49.032000+00:00,-0.030517578125,2021-12-20 22:20:49.032000+00:00,0.250244140625,2021-12-20 22:20:49.032000+00:00,0.1708984375,2021-12-20 22:20:49.032000+00:00,0.2655029296875,2021-12-20 22:20:49.032000+00:00,24.591651884659424,2021-12-20 22:20:49.032000+00:00,24.19752362480512,2021-12-20 22:20:49.032000+00:00,-32.419979095458984,2021-12-20 22:20:49.032000+00:00
32,176.8310546875,2021-12-20 22:20:49.098000+00:00,229.99267578125,2021-12-20 22:20:49.098000+00:00,26.190890575317997,2021-12-20 22:20:49.098000+00:00,25.07126441553589,2021-12-20 22:20:49.098000+00:00,9.65576171875,2021-12-20 22:20:49.098000+00:00,0.3631591796875,2021-12-20 22:20:49.098000+00:00,0.1983642578125,2021-12-20 22:20:49.098000+00:00,0.2532958984375,2021-12-20 22:20:49.098000+00:00,-0.01220703125,2021-12-20 22:20:49.098000+00:00,1.171875,2021-12-20 22:20:49.098000+00:00,0.8270263671875,2021-12-20 22:20:49.098000+00:00,0.0213623046875,2021-12-20 22:20:49.098000+00:00,0.3631591796875,2021-12-20 22:20:49.098000+00:00,0.2685546875,2021-12-20 22:20:49.098000+00:00,0.0213623046875,2021-12-20 22:20:49.098000+00:00,-0.1434326171875,2021-12-20 22:20:49.098000+00:00,0.8026123046875,2021-12-20 22:20:49.098000+00:00,0.6072998046875,2021-12-20 22:20:49.098000+00:00,0.1129150390625,2021-12-20 22:20:49.098000+00:00,0.1220703125,2021-12-20 22:20:49.098000+00:00,0.8819580078125,2021-12-20 22:20:49.098000+00:00,0.2471923828125,2021-12-20 22:20:49.098000+00:00,0.0946044921875,2021-12-20 22:20:49.098000+00:00,0.03662109375,2021-12-20 22:20:49.098000+00:00,0.1129150390625,2021-12-20 22:20:49.098000+00:00,0.29296875,2021-12-20 22:20:49.098000+00:00,-0.1068115234375,2021-12-20 22:20:49.098000+00:00,0.20751953125,2021-12-20 22:20:49.098000+00:00,0.15869140625,2021-12-20 22:20:49.098000+00:00,0.7781982421875,2021-12-20 22:20:49.098000+00:00,0.3082275390625,2021-12-20 22:20:49.098000+00:00,0.20751953125,2021-12-20 22:20:49.098000+00:00,-0.0213623046875,2021-12-20 22:20:49.098000+00:00,0.1739501953125,2021-12-20 22:20:49.098000+00:00,24.43354076455206,2021-12-20 22:20:49.098000+00:00,24.01223000930008,2021-12-20 22:20:49.098000+00:00,-32.46997833251953,2021-12-20 22:20:49.099000+00:00
33,176.8310546875,2021-12-20 22:20:49.165000+00:00,229.99267578125,2021-12-20 22:20:49.165000+00:00,26.206493393485108,2021-12-20 22:20:49.165000+00:00,25.061437685297243,2021-12-20 22:20:49.165000+00:00,11.016845703125,2021-12-20 22:20:49.165000+00:00,0.2655029296875,2021-12-20 22:20:49.165000+00:00,0.28076171875,2021-12-20 22:20:49.165000+00:00,0.2532958984375,2021-12-20 22:20:49.165000+00:00,-0.030517578125,2021-12-20 22:20:49.165000+00:00,0.9429931640625,2021-12-20 22:20:49.165000+00:00,0.78125,2021-12-20 22:20:49.165000+00:00,-0.054931640625,2021-12-20 22:20:49.165000+00:00,0.787353515625,2021-12-20 22:20:49.165000+00:00,0.2960205078125,2021-12-20 22:20:49.165000+00:00,-0.0274658203125,2021-12-20 22:20:49.165000+00:00,-0.0091552734375,2021-12-20 22:20:49.165000+00:00,1.0223388671875,2021-12-20 22:20:49.165000+00:00,0.8453369140625,2021-12-20 22:20:49.165000+00:00,0.091552734375,2021-12-20 22:20:49.165000+00:00,0.3448486328125,2021-12-20 22:20:49.165000+00:00,0.8819580078125,2021-12-20 22:20:49.165000+00:00,0.2166748046875,2021-12-20 22:20:49.165000+00:00,-0.0152587890625,2021-12-20 22:20:49.165000+00:00,-0.0213623046875,2021-12-20 22:20:49.165000+00:00,0.091552734375,2021-12-20 22:20:49.165000+00:00,0.2593994140625,2021-12-20 22:20:49.165000+00:00,-0.1007080078125,2021-12-20 22:20:49.165000+00:00,0.2899169921875,2021-12-20 22:20:49.165000+00:00,0.2349853515625,2021-12-20 22:20:49.165000+00:00,1.007080078125,2021-12-20 22:20:49.165000+00:00,0.0885009765625,2021-12-20 22:20:49.165000+00:00,0.2288818359375,2021-12-20 22:20:49.165000+00:00,0.2105712890625,2021-12-20 22:20:49.165000+00:00,0.2899169921875,2021-12-20 22:20:49.165000+00:00,24.521039151407592,2021-12-20 22:20:49.165000+00:00,24.11854601819641,2021-12-20 22:20:49.165000+00:00,-32.51997756958008,2021-12-20 22:20:49.166000+00:00
