idx,L:D7TOR,L:D7TOR Timestamp,L:TO3IN,L:TO3IN Timestamp,L:RFQPAH,L:RFQPAH Timestamp,L:D7LMSM,L:D7LMSM Timestamp,L:D00LM,L:D00LM Timestamp,L:D11LM,L:D11LM Timestamp,L:D12LM,L:D12LM Timestamp,L:D13LM,L:D13LM Timestamp,L:D14LM,L:D14LM Timestamp,L:D21LM,L:D21LM Timestamp,L:D22LM,L:D22LM Timestamp,L:D23LM,L:D23LM Timestamp,L:D24LM,L:D24LM Timestamp,L:D31LM,L:D31LM Timestamp,L:D32LM,L:D32LM Timestamp,L:D33LM,L:D33LM Timestamp,L:D34LM,L:D34LM Timestamp,L:D41LM,L:D41LM Timestamp,L:D42LM,L:D42LM Timestamp,L:D43LM,L:D43LM Timestamp,L:D44LM,L:D44LM Timestamp,L:D51LM,L:D51LM Timestamp,L:D52LM,L:D52LM Timestamp,L:D53LM,L:D53LM Timestamp,L:D54LM,L:D54LM Timestamp,L:D61LM,L:D61LM Timestamp,L:D62LM,L:D62LM Timestamp,L:D63LM,L:D63LM Timestamp,L:D64LM,L:D64LM Timestamp,L:D71LM,L:D71LM Timestamp,L:D72LM,L:D72LM Timestamp,L:D73LM,L:D73LM Timestamp,L:D74LM,L:D74LM Timestamp,L:RFBPAH,L:RFBPAH Timestamp,L:TO1IN,L:TO1IN Timestamp,L:TO5OUT,L:TO5OUT Timestamp,L:V5QSET,L:V5QSET Timestamp
22,24.446606845647956,2021-11-26 17:46:29.765000+00:00,25.41519997388855,2021-11-26 17:46:29.765000+00:00,165.63720703125,2021-11-26 17:46:29.765000+00:00,14.2822265625,2021-11-26 17:46:29.765000+00:00,0.1953125,2021-11-26 17:46:29.765000+00:00,0.445556640625,2021-11-26 17:46:29.765000+00:00,0.0640869140625,2021-11-26 17:46:29.765000+00:00,-0.18310546875,2021-11-26 17:46:29.765000+00:00,2.13623046875,2021-11-26 17:46:29.765000+00:00,1.85546875,2021-11-26 17:46:29.765000+00:00,-0.3173828125,2021-11-26 17:46:29.765000+00:00,-0.0030517578125,2021-11-26 17:46:29.765000+00:00,0.4241943359375,2021-11-26 17:46:29.765000+00:00,0.860595703125,2021-11-26 17:46:29.765000+00:00,-0.103759765625,2021-11-26 17:46:29.765000+00:00,1.580810546875,2021-11-26 17:46:29.765000+00:00,0.89111328125,2021-11-26 17:46:29.765000+00:00,-0.115966796875,2021-11-26 17:46:29.765000+00:00,0.128173828125,2021-11-26 17:46:29.765000+00:00,0.59814453125,2021-11-26 17:46:29.765000+00:00,0.189208984375,2021-11-26 17:46:29.765000+00:00,0.189208984375,2021-11-26 17:46:29.765000+00:00,0.0946044921875,2021-11-26 17:46:29.765000+00:00,0.6439208984375,2021-11-26 17:46:29.765000+00:00,0.69580078125,2021-11-26 17:46:29.765000+00:00,-0.0579833984375,2021-11-26 17:46:29.765000+00:00,0.140380859375,2021-11-26 17:46:29.765000+00:00,0.3509521484375,2021-11-26 17:46:29.765000+00:00,0.40283203125,2021-11-26 17:46:29.765000+00:00,0.262451171875,2021-11-26 17:46:29.765000+00:00,0.1739501953125,2021-11-26 17:46:29.765000+00:00,0.0946044921875,2021-11-26 17:46:29.765000+00:00,0.0274658203125,2021-11-26 17:46:29.765000+00:00,227.4658203125,2021-11-26 17:46:29.765000+00:00,26.64025173853088,2021-11-26 17:46:29.765000+00:00,24.8019550249964,2021-11-26 17:46:29.765000+00:00,-32.34998321533203,2021-11-26 17:46:29.766000+00:00
23,24.40408044208942,2021-11-26 17:46:29.832000+00:00,25.382444206426392,2021-11-26 17:46:29.832000+00:00,165.63720703125,2021-11-26 17:46:29.832000+00:00,13.0126953125,2021-11-26 17:46:29.832000+00:00,0.4302978515625,2021-11-26 17:46:29.832000+00:00,0.5828857421875,2021-11-26 17:46:29.832000+00:00,0.1312255859375,2021-11-26 17:46:29.832000+00:00,-0.15869140625,2021-11-26 17:46:29.832000+00:00,1.89208984375,2021-11-26 17:46:29.832000+00:00,1.62353515625,2021-11-26 17:46:29.832000+00:00,-0.323486328125,2021-11-26 17:46:29.832000+00:00,0.1373291015625,2021-11-26 17:46:29.832000+00:00,0.5615234375,2021-11-26 17:46:29.832000+00:00,0.830078125,2021-11-26 17:46:29.832000+00:00,0.103759765625,2021-11-26 17:46:29.832000+00:00,1.5533447265625,2021-11-26 17:46:29.832000+00:00,1.0498046875,2021-11-26 17:46:29.832000+00:00,-0.2410888671875,2021-11-26 17:46:29.832000+00:00,0.177001953125,2021-11-26 17:46:29.832000+00:00,0.286865234375,2021-11-26 17:46:29.832000+00:00,0.1068115234375,2021-11-26 17:46:29.832000+00:00,0.189208984375,2021-11-26 17:46:29.832000+00:00,-0.006103515625,2021-11-26 17:46:29.832000+00:00,0.225830078125,2021-11-26 17:46:29.832000+00:00,0.8148193359375,2021-11-26 17:46:29.832000+00:00,-0.2410888671875,2021-11-26 17:46:29.832000+00:00,-0.0518798828125,2021-11-26 17:46:29.832000+00:00,0.213623046875,2021-11-26 17:46:29.832000+00:00,0.29296875,2021-11-26 17:46:29.832000+00:00,0.0823974609375,2021-11-26 17:46:29.832000+00:00,0.3631591796875,2021-11-26 17:46:29.832000+00:00,-0.006103515625,2021-11-26 17:46:29.832000+00:00,0.0274658203125,2021-11-26 17:46:29.832000+00:00,227.47802734375,2021-11-26 17:46:29.832000+00:00,26.755712592967527,2021-11-26 17:46:29.832000+00:00,24.858752223481567,2021-11-26 17:46:29.832000+00:00,-32.39998245239258,2021-11-26 17:46:29.833000+00:00
24,24.252200429380373,2021-11-26 17:46:29.899000+00:00,25.29072805753235,2021-11-26 17:46:29.899000+00:00,165.63720703125,2021-11-26 17:46:29.899000+00:00,14.129638671875,2021-11-26 17:46:29.899000+00:00,0.4058837890625,2021-11-26 17:46:29.899000+00:00,0.4119873046875,2021-11-26 17:46:29.899000+00:00,0.0885009765625,2021-11-26 17:46:29.899000+00:00,-0.2899169921875,2021-11-26 17:46:29.899000+00:00,2.1240234375,2021-11-26 17:46:29.899000+00:00,1.6815185546875,2021-11-26 17:46:29.899000+00:00,-0.3875732421875,2021-11-26 17:46:29.899000+00:00,0.408935546875,2021-11-26 17:46:29.899000+00:00,0.3753662109375,2021-11-26 17:46:29.899000+00:00,1.220703125,2021-11-26 17:46:29.899000+00:00,-0.13427734375,2021-11-26 17:46:29.899000+00:00,1.9256591796875,2021-11-26 17:46:29.899000+00:00,0.9033203125,2021-11-26 17:46:29.899000+00:00,-0.08544921875,2021-11-26 17:46:29.899000+00:00,0.2227783203125,2021-11-26 17:46:29.899000+00:00,0.7080078125,2021-11-26 17:46:29.899000+00:00,-0.1251220703125,2021-11-26 17:46:29.899000+00:00,0.2532958984375,2021-11-26 17:46:29.899000+00:00,0.042724609375,2021-11-26 17:46:29.899000+00:00,0.3662109375,2021-11-26 17:46:29.899000+00:00,0.59814453125,2021-11-26 17:46:29.899000+00:00,-0.048828125,2021-11-26 17:46:29.899000+00:00,0.0,2021-11-26 17:46:29.899000+00:00,0.2227783203125,2021-11-26 17:46:29.899000+00:00,0.4119873046875,2021-11-26 17:46:29.899000+00:00,0.01220703125,2021-11-26 17:46:29.899000+00:00,0.1129150390625,2021-11-26 17:46:29.899000+00:00,0.2410888671875,2021-11-26 17:46:29.899000+00:00,0.115966796875,2021-11-26 17:46:29.899000+00:00,227.4658203125,2021-11-26 17:46:29.899000+00:00,26.549755393161615,2021-11-26 17:46:29.899000+00:00,24.75590324244085,2021-11-26 17:46:29.899000+00:00,-32.449981689453125,2021-11-26 17:46:29.899000+00:00
25,24.17626042302585,2021-11-26 17:46:29.965000+00:00,25.22849209935425,2021-11-26 17:46:29.965000+00:00,165.63720703125,2021-11-26 17:46:29.965000+00:00,15.203857421875,2021-11-26 17:46:29.965000+00:00,0.3387451171875,2021-11-26 17:46:29.965000+00:00,0.3509521484375,2021-11-26 17:46:29.965000+00:00,0.18310546875,2021-11-26 17:46:29.965000+00:00,-0.0518798828125,2021-11-26 17:46:29.965000+00:00,1.9012451171875,2021-11-26 17:46:29.965000+00:00,1.55029296875,2021-11-26 17:46:29.965000+00:00,-0.244140625,2021-11-26 17:46:29.965000+00:00,0.1861572265625,2021-11-26 17:46:29.965000+00:00,0.30517578125,2021-11-26 17:46:29.965000+00:00,0.7049560546875,2021-11-26 17:46:29.965000+00:00,-0.030517578125,2021-11-26 17:46:29.965000+00:00,2.1636962890625,2021-11-26 17:46:29.965000+00:00,0.994873046875,2021-11-26 17:46:29.965000+00:00,-0.0457763671875,2021-11-26 17:46:29.965000+00:00,0.262451171875,2021-11-26 17:46:29.965000+00:00,0.9918212890625,2021-11-26 17:46:29.965000+00:00,0.140380859375,2021-11-26 17:46:29.965000+00:00,0.164794921875,2021-11-26 17:46:29.965000+00:00,0.030517578125,2021-11-26 17:46:29.965000+00:00,0.567626953125,2021-11-26 17:46:29.965000+00:00,0.799560546875,2021-11-26 17:46:29.965000+00:00,0.2349853515625,2021-11-26 17:46:29.965000+00:00,0.0762939453125,2021-11-26 17:46:29.965000+00:00,0.1068115234375,2021-11-26 17:46:29.965000+00:00,0.4150390625,2021-11-26 17:46:29.965000+00:00,0.09765625,2021-11-26 17:46:29.965000+00:00,0.1373291015625,2021-11-26 17:46:29.965000+00:00,-0.054931640625,2021-11-26 17:46:29.965000+00:00,0.0885009765625,2021-11-26 17:46:29.965000+00:00,227.5146484375,2021-11-26 17:46:29.965000+00:00,26.55287595679504,2021-11-26 17:46:29.965000+00:00,24.65151920198163,2021-11-26 17:46:29.965000+00:00,-32.49998092651367,2021-11-26 17:46:29.966000+00:00
26,24.51343405123993,2021-11-26 17:46:30.032000+00:00,25.40864882039612,2021-11-26 17:46:30.032000+00:00,165.63720703125,2021-11-26 17:46:30.032000+00:00,13.641357421875,2021-11-26 17:46:30.032000+00:00,0.372314453125,2021-11-26 17:46:30.032000+00:00,0.3326416015625,2021-11-26 17:46:30.032000+00:00,0.152587890625,2021-11-26 17:46:30.032000+00:00,-0.0244140625,2021-11-26 17:46:30.032000+00:00,1.702880859375,2021-11-26 17:46:30.032000+00:00,1.4251708984375,2021-11-26 17:46:30.032000+00:00,-0.2349853515625,2021-11-26 17:46:30.032000+00:00,0.15869140625,2021-11-26 17:46:30.032000+00:00,0.42724609375,2021-11-26 17:46:30.032000+00:00,0.40283203125,2021-11-26 17:46:30.032000+00:00,-0.2105712890625,2021-11-26 17:46:30.032000+00:00,1.98974609375,2021-11-26 17:46:30.032000+00:00,1.043701171875,2021-11-26 17:46:30.032000+00:00,0.0701904296875,2021-11-26 17:46:30.032000+00:00,0.20751953125,2021-11-26 17:46:30.032000+00:00,0.78125,2021-11-26 17:46:30.032000+00:00,0.146484375,2021-11-26 17:46:30.032000+00:00,0.1922607421875,2021-11-26 17:46:30.032000+00:00,0.08544921875,2021-11-26 17:46:30.032000+00:00,0.604248046875,2021-11-26 17:46:30.032000+00:00,0.848388671875,2021-11-26 17:46:30.032000+00:00,-0.0823974609375,2021-11-26 17:46:30.032000+00:00,0.0701904296875,2021-11-26 17:46:30.032000+00:00,0.03662109375,2021-11-26 17:46:30.032000+00:00,0.5462646484375,2021-11-26 17:46:30.032000+00:00,0.1251220703125,2021-11-26 17:46:30.032000+00:00,0.1495361328125,2021-11-26 17:46:30.032000+00:00,0.09765625,2021-11-26 17:46:30.032000+00:00,0.3265380859375,2021-11-26 17:46:30.032000+00:00,227.52685546875,2021-11-26 17:46:30.032000+00:00,26.818123865635982,2021-11-26 17:46:30.032000+00:00,24.9723466204519,2021-11-26 17:46:30.032000+00:00,-32.54998016357422,2021-11-26 17:46:30.032000+00:00
27,24.094245216162964,2021-11-26 17:46:30.099000+00:00,25.221940945861817,2021-11-26 17:46:30.099000+00:00,165.63720703125,2021-11-26 17:46:30.099000+00:00,15.777587890625,2021-11-26 17:46:30.099000+00:00,0.42724609375,2021-11-26 17:46:30.099000+00:00,0.3875732421875,2021-11-26 17:46:30.099000+00:00,0.1922607421875,2021-11-26 17:46:30.099000+00:00,-0.128173828125,2021-11-26 17:46:30.099000+00:00,1.5350341796875,2021-11-26 17:46:30.099000+00:00,1.7913818359375,2021-11-26 17:46:30.099000+00:00,-0.360107421875,2021-11-26 17:46:30.099000+00:00,0.86669921875,2021-11-26 17:46:30.099000+00:00,0.4669189453125,2021-11-26 17:46:30.099000+00:00,0.286865234375,2021-11-26 17:46:30.099000+00:00,0.0579833984375,2021-11-26 17:46:30.099000+00:00,2.386474609375,2021-11-26 17:46:30.099000+00:00,0.9185791015625,2021-11-26 17:46:30.099000+00:00,-0.213623046875,2021-11-26 17:46:30.099000+00:00,0.323486328125,2021-11-26 17:46:30.099000+00:00,1.1810302734375,2021-11-26 17:46:30.099000+00:00,-0.0152587890625,2021-11-26 17:46:30.099000+00:00,0.189208984375,2021-11-26 17:46:30.099000+00:00,0.0244140625,2021-11-26 17:46:30.099000+00:00,0.86669921875,2021-11-26 17:46:30.099000+00:00,0.750732421875,2021-11-26 17:46:30.099000+00:00,-0.103759765625,2021-11-26 17:46:30.099000+00:00,0.146484375,2021-11-26 17:46:30.099000+00:00,0.1251220703125,2021-11-26 17:46:30.099000+00:00,0.4058837890625,2021-11-26 17:46:30.099000+00:00,0.3631591796875,2021-11-26 17:46:30.099000+00:00,0.2777099609375,2021-11-26 17:46:30.099000+00:00,0.0946044921875,2021-11-26 17:46:30.099000+00:00,0.054931640625,2021-11-26 17:46:30.099000+00:00,227.47802734375,2021-11-26 17:46:30.099000+00:00,26.531032011361084,2021-11-26 17:46:30.099000+00:00,24.679150271514956,2021-11-26 17:46:30.099000+00:00,-32.599979400634766,2021-11-26 17:46:30.099000+00:00
28,24.315990034718173,2021-11-26 17:46:30.165000+00:00,25.39227093666504,2021-11-26 17:46:30.165000+00:00,165.63720703125,2021-11-26 17:46:30.165000+00:00,16.61376953125,2021-11-26 17:46:30.165000+00:00,0.6011962890625,2021-11-26 17:46:30.165000+00:00,0.5126953125,2021-11-26 17:46:30.165000+00:00,0.1617431640625,2021-11-26 17:46:30.165000+00:00,0.079345703125,2021-11-26 17:46:30.165000+00:00,2.06298828125,2021-11-26 17:46:30.165000+00:00,1.739501953125,2021-11-26 17:46:30.165000+00:00,-0.30517578125,2021-11-26 17:46:30.165000+00:00,0.1220703125,2021-11-26 17:46:30.165000+00:00,0.555419921875,2021-11-26 17:46:30.165000+00:00,0.8056640625,2021-11-26 17:46:30.165000+00:00,0.164794921875,2021-11-26 17:46:30.165000+00:00,2.03857421875,2021-11-26 17:46:30.165000+00:00,1.031494140625,2021-11-26 17:46:30.165000+00:00,-0.08544921875,2021-11-26 17:46:30.165000+00:00,0.4302978515625,2021-11-26 17:46:30.165000+00:00,0.946044921875,2021-11-26 17:46:30.165000+00:00,0.2197265625,2021-11-26 17:46:30.165000+00:00,0.030517578125,2021-11-26 17:46:30.165000+00:00,0.0701904296875,2021-11-26 17:46:30.165000+00:00,0.3387451171875,2021-11-26 17:46:30.165000+00:00,0.848388671875,2021-11-26 17:46:30.165000+00:00,0.0640869140625,2021-11-26 17:46:30.165000+00:00,0.0946044921875,2021-11-26 17:46:30.165000+00:00,0.2716064453125,2021-11-26 17:46:30.165000+00:00,0.4547119140625,2021-11-26 17:46:30.165000+00:00,0.0885009765625,2021-11-26 17:46:30.165000+00:00,0.152587890625,2021-11-26 17:46:30.165000+00:00,-0.128173828125,2021-11-26 17:46:30.165000+00:00,0.1922607421875,2021-11-26 17:46:30.165000+00:00,227.57568359375,2021-11-26 17:46:30.165000+00:00,26.67145737486511,2021-11-26 17:46:30.165000+00:00,24.792744668485287,2021-11-26 17:46:30.165000+00:00,-32.64997863769531,2021-11-26 17:46:30.166000+00:00
29,24.14284682022986,2021-11-26 17:46:30.232000+00:00,25.356239592456664,2021-11-26 17:46:30.232000+00:00,165.63720703125,2021-11-26 17:46:30.232000+00:00,16.85791015625,2021-11-26 17:46:30.232000+00:00,0.5035400390625,2021-11-26 17:46:30.232000+00:00,0.299072265625,2021-11-26 17:46:30.232000+00:00,0.2655029296875,2021-11-26 17:46:30.232000+00:00,-0.25634765625,2021-11-26 17:46:30.232000+00:00,1.94091796875,2021-11-26 17:46:30.232000+00:00,1.708984375,2021-11-26 17:46:30.232000+00:00,-0.5218505859375,2021-11-26 17:46:30.232000+00:00,0.506591796875,2021-11-26 17:46:30.232000+00:00,0.4486083984375,2021-11-26 17:46:30.232000+00:00,0.823974609375,2021-11-26 17:46:30.232000+00:00,0.06103515625,2021-11-26 17:46:30.232000+00:00,2.42919921875,2021-11-26 17:46:30.232000+00:00,1.123046875,2021-11-26 17:46:30.232000+00:00,-0.1495361328125,2021-11-26 17:46:30.232000+00:00,0.3875732421875,2021-11-26 17:46:30.232000+00:00,1.1627197265625,2021-11-26 17:46:30.232000+00:00,0.152587890625,2021-11-26 17:46:30.232000+00:00,0.23193359375,2021-11-26 17:46:30.232000+00:00,0.0885009765625,2021-11-26 17:46:30.232000+00:00,0.5096435546875,2021-11-26 17:46:30.232000+00:00,0.9674072265625,2021-11-26 17:46:30.232000+00:00,-0.1007080078125,2021-11-26 17:46:30.232000+00:00,0.0579833984375,2021-11-26 17:46:30.232000+00:00,0.238037109375,2021-11-26 17:46:30.232000+00:00,0.4730224609375,2021-11-26 17:46:30.232000+00:00,0.1312255859375,2021-11-26 17:46:30.232000+00:00,0.3021240234375,2021-11-26 17:46:30.232000+00:00,-0.0152587890625,2021-11-26 17:46:30.232000+00:00,0.06103515625,2021-11-26 17:46:30.232000+00:00,227.5146484375,2021-11-26 17:46:30.232000+00:00,26.48734412049316,2021-11-26 17:46:30.232000+00:00,24.646914023726072,2021-11-26 17:46:30.232000+00:00,-32.69997787475586,2021-11-26 17:46:30.232000+00:00
30,24.30991483420981,2021-11-26 17:46:30.298000+00:00,25.14005152720642,2021-11-26 17:46:30.298000+00:00,165.63720703125,2021-11-26 17:46:30.298000+00:00,15.008544921875,2021-11-26 17:46:30.298000+00:00,0.3143310546875,2021-11-26 17:46:30.298000+00:00,0.3875732421875,2021-11-26 17:46:30.298000+00:00,-0.0213623046875,2021-11-26 17:46:30.298000+00:00,-0.2044677734375,2021-11-26 17:46:30.298000+00:00,1.4404296875,2021-11-26 17:46:30.298000+00:00,1.5838623046875,2021-11-26 17:46:30.298000+00:00,-0.3814697265625,2021-11-26 17:46:30.298000+00:00,0.18310546875,2021-11-26 17:46:30.298000+00:00,0.40283203125,2021-11-26 17:46:30.298000+00:00,0.1129150390625,2021-11-26 17:46:30.298000+00:00,-0.128173828125,2021-11-26 17:46:30.298000+00:00,2.3406982421875,2021-11-26 17:46:30.298000+00:00,1.1566162109375,2021-11-26 17:46:30.298000+00:00,-0.042724609375,2021-11-26 17:46:30.298000+00:00,0.2410888671875,2021-11-26 17:46:30.298000+00:00,1.0589599609375,2021-11-26 17:46:30.298000+00:00,0.10986328125,2021-11-26 17:46:30.298000+00:00,0.390625,2021-11-26 17:46:30.298000+00:00,0.0396728515625,2021-11-26 17:46:30.298000+00:00,0.6500244140625,2021-11-26 17:46:30.298000+00:00,1.1474609375,2021-11-26 17:46:30.298000+00:00,-0.079345703125,2021-11-26 17:46:30.298000+00:00,0.067138671875,2021-11-26 17:46:30.298000+00:00,0.482177734375,2021-11-26 17:46:30.298000+00:00,0.3692626953125,2021-11-26 17:46:30.298000+00:00,0.1922607421875,2021-11-26 17:46:30.298000+00:00,0.469970703125,2021-11-26 17:46:30.298000+00:00,-0.0579833984375,2021-11-26 17:46:30.298000+00:00,0.1678466796875,2021-11-26 17:46:30.298000+00:00,227.5634765625,2021-11-26 17:46:30.298000+00:00,26.4374151023584,2021-11-26 17:46:30.298000+00:00,24.62542319186682,2021-11-26 17:46:30.298000+00:00,-32.749977111816406,2021-11-26 17:46:30.299000+00:00
31,24.224862027092744,2021-11-26 17:46:30.365000+00:00,25.182634024907227,2021-11-26 17:46:30.365000+00:00,165.63720703125,2021-11-26 17:46:30.365000+00:00,16.6748046875,2021-11-26 17:46:30.365000+00:00,0.40283203125,2021-11-26 17:46:30.365000+00:00,0.3204345703125,2021-11-26 17:46:30.365000+00:00,0.4852294921875,2021-11-26 17:46:30.365000+00:00,-0.146484375,2021-11-26 17:46:30.365000+00:00,1.5838623046875,2021-11-26 17:46:30.365000+00:00,1.2847900390625,2021-11-26 17:46:30.365000+00:00,-0.0579833984375,2021-11-26 17:46:30.365000+00:00,0.372314453125,2021-11-26 17:46:30.365000+00:00,0.6011962890625,2021-11-26 17:46:30.365000+00:00,0.323486328125,2021-11-26 17:46:30.365000+00:00,0.1312255859375,2021-11-26 17:46:30.365000+00:00,2.642822265625,2021-11-26 17:46:30.365000+00:00,1.1993408203125,2021-11-26 17:46:30.365000+00:00,0.01220703125,2021-11-26 17:46:30.365000+00:00,0.45166015625,2021-11-26 17:46:30.365000+00:00,1.5167236328125,2021-11-26 17:46:30.365000+00:00,0.10986328125,2021-11-26 17:46:30.365000+00:00,0.1495361328125,2021-11-26 17:46:30.365000+00:00,-0.091552734375,2021-11-26 17:46:30.365000+00:00,0.762939453125,2021-11-26 17:46:30.365000+00:00,1.25732421875,2021-11-26 17:46:30.365000+00:00,-0.177001953125,2021-11-26 17:46:30.365000+00:00,0.1953125,2021-11-26 17:46:30.365000+00:00,0.2716064453125,2021-11-26 17:46:30.365000+00:00,0.311279296875,2021-11-26 17:46:30.365000+00:00,0.1007080078125,2021-11-26 17:46:30.365000+00:00,0.1220703125,2021-11-26 17:46:30.365000+00:00,0.01220703125,2021-11-26 17:46:30.365000+00:00,0.08544921875,2021-11-26 17:46:30.365000+00:00,227.52685546875,2021-11-26 17:46:30.365000+00:00,26.40620946602417,2021-11-26 17:46:30.365000+00:00,24.65612438023718,2021-11-26 17:46:30.365000+00:00,-32.79997634887695,2021-11-26 17:46:30.366000+00:00
32,24.27042603090546,2021-11-26 17:46:30.432000+00:00,25.520018429767457,2021-11-26 17:46:30.432000+00:00,165.63720703125,2021-11-26 17:46:30.432000+00:00,17.401123046875,2021-11-26 17:46:30.432000+00:00,0.29296875,2021-11-26 17:46:30.432000+00:00,0.335693359375,2021-11-26 17:46:30.432000+00:00,0.1220703125,2021-11-26 17:46:30.432000+00:00,-0.0274658203125,2021-11-26 17:46:30.432000+00:00,1.7547607421875,2021-11-26 17:46:30.432000+00:00,1.300048828125,2021-11-26 17:46:30.432000+00:00,-0.4058837890625,2021-11-26 17:46:30.432000+00:00,0.6866455078125,2021-11-26 17:46:30.432000+00:00,0.5584716796875,2021-11-26 17:46:30.432000+00:00,0.3997802734375,2021-11-26 17:46:30.432000+00:00,-0.018310546875,2021-11-26 17:46:30.432000+00:00,3.02734375,2021-11-26 17:46:30.432000+00:00,1.3214111328125,2021-11-26 17:46:30.432000+00:00,-0.1007080078125,2021-11-26 17:46:30.432000+00:00,0.2777099609375,2021-11-26 17:46:30.432000+00:00,1.5106201171875,2021-11-26 17:46:30.432000+00:00,0.0213623046875,2021-11-26 17:46:30.432000+00:00,0.3143310546875,2021-11-26 17:46:30.432000+00:00,-0.0152587890625,2021-11-26 17:46:30.432000+00:00,0.89111328125,2021-11-26 17:46:30.432000+00:00,1.1932373046875,2021-11-26 17:46:30.432000+00:00,-0.079345703125,2021-11-26 17:46:30.432000+00:00,0.1129150390625,2021-11-26 17:46:30.432000+00:00,0.2227783203125,2021-11-26 17:46:30.432000+00:00,0.4852294921875,2021-11-26 17:46:30.432000+00:00,0.0885009765625,2021-11-26 17:46:30.432000+00:00,-0.0640869140625,2021-11-26 17:46:30.432000+00:00,0.1983642578125,2021-11-26 17:46:30.432000+00:00,0.140380859375,2021-11-26 17:46:30.432000+00:00,227.50244140625,2021-11-26 17:46:30.432000+00:00,26.736989211166996,2021-11-26 17:46:30.432000+00:00,24.83112115394824,2021-11-26 17:46:30.432000+00:00,-32.8499755859375,2021-11-26 17:46:30.432000+00:00
33,24.240050028363648,2021-11-26 17:46:30.498000+00:00,25.32020824824829,2021-11-26 17:46:30.498000+00:00,165.63720703125,2021-11-26 17:46:30.498000+00:00,17.7001953125,2021-11-26 17:46:30.498000+00:00,0.50048828125,2021-11-26 17:46:30.498000+00:00,0.347900390625,2021-11-26 17:46:30.498000+00:00,0.006103515625,2021-11-26 17:46:30.498000+00:00,-0.5706787109375,2021-11-26 17:46:30.498000+00:00,1.46484375,2021-11-26 17:46:30.498000+00:00,1.1505126953125,2021-11-26 17:46:30.498000+00:00,-0.2716064453125,2021-11-26 17:46:30.498000+00:00,0.4425048828125,2021-11-26 17:46:30.498000+00:00,0.40283203125,2021-11-26 17:46:30.498000+00:00,0.42724609375,2021-11-26 17:46:30.498000+00:00,-0.128173828125,2021-11-26 17:46:30.498000+00:00,3.350830078125,2021-11-26 17:46:30.498000+00:00,1.3458251953125,2021-11-26 17:46:30.498000+00:00,0.0640869140625,2021-11-26 17:46:30.498000+00:00,0.445556640625,2021-11-26 17:46:30.498000+00:00,1.7608642578125,2021-11-26 17:46:30.498000+00:00,0.2960205078125,2021-11-26 17:46:30.498000+00:00,0.1983642578125,2021-11-26 17:46:30.498000+00:00,0.1983642578125,2021-11-26 17:46:30.498000+00:00,0.9857177734375,2021-11-26 17:46:30.498000+00:00,1.3946533203125,2021-11-26 17:46:30.498000+00:00,-0.128173828125,2021-11-26 17:46:30.498000+00:00,0.0640869140625,2021-11-26 17:46:30.498000+00:00,0.1251220703125,2021-11-26 17:46:30.498000+00:00,0.433349609375,2021-11-26 17:46:30.498000+00:00,0.1861572265625,2021-11-26 17:46:30.498000+00:00,0.0823974609375,2021-11-26 17:46:30.498000+00:00,-0.0701904296875,2021-11-26 17:46:30.498000+00:00,0.03662109375,2021-11-26 17:46:30.498000+00:00,227.50244140625,2021-11-26 17:46:30.498000+00:00,26.58408159312927,2021-11-26 17:46:30.498000+00:00,24.754368183022336,2021-11-26 17:46:30.498000+00:00,-32.89997482299805,2021-11-26 17:46:30.499000+00:00
